0	0.0
1	0.6491427775472403
2	1.288322196342051
3	1.9375303527340293
4	2.5774654000997543
5	3.2233386067673564
6	3.8614191580563784
7	4.503047140315175
8	5.135125410743058
9	5.7717493968084455
10	6.405816692858934
11	7.042157161049545
12	7.682499568909407
13	8.328096172772348
14	8.965813368558884
15	9.602332999929786
16	10.261103441007435
17	10.892934026196599
18	11.521865939721465
19	12.155806878581643
20	12.800462404266
21	13.439802126958966
22	14.078197628259659
23	14.717993116937578
24	15.366052114404738
25	16.001621866598725
26	16.638172301463783
27	17.30088433250785
28	17.940209596417844
29	18.577180593274534
30	19.2179165314883
31	19.858657498843968
32	20.490799262188375
33	21.12648468464613
34	21.768154157325625
35	22.42575092241168
36	23.05801589973271
37	23.703608103096485
38	24.33887233491987
39	24.98149734456092
40	25.6213519256562
41	26.263730507344007
42	26.91099364310503
43	27.54908110946417
44	NaN
45	NaN
46	29.27054758183658
47	29.741703998297453
48	30.257197958417237
49	NaN
50	31.40388443134725
51	32.623338187113404
52	33.250139630399644
53	33.887793333269656
54	34.53359801787883
55	35.18556277267635
56	35.82539660856128
57	36.46174839232117
58	37.10832253564149
59	37.750066188164055
60	38.39209021534771
61	39.03649554122239
62	39.683673810213804
63	40.32869143411517
64	40.97306469921023
65	41.615811036899686
66	42.26062372326851
67	42.90413197595626
68	43.55472628958523
69	44.18928832747042
70	44.82952198013663
71	45.46777729410678
72	46.1086037568748
73	46.75931122619659
74	47.39869306795299
75	48.038316308520734
76	48.679736838676035
77	49.32952648960054
78	49.97132169082761
79	50.61409128829837
80	51.26242625992745
81	51.90271020401269
82	52.54162936471403
83	53.179934970103204
84	53.82220731116831
85	54.46303943172097
86	55.108509049750865
87	55.751366657204926
88	56.3871237449348
89	57.02592912130058
90	57.66694543417543
91	58.32507340237498
92	58.967041480354965
93	59.60216992534697
94	60.23722356185317
95	60.90525139588863
96	61.535369558259845
97	62.17913618311286
98	62.81841555610299
99	63.45434803515673
100	64.09004917368293
101	64.73720606882125
102	65.37621638271958
103	66.01432899478823
104	66.67771367356181
105	67.30993778910488
106	67.94834586326033
107	68.58612718060613
108	69.22050502616912
109	69.8568681254983
110	70.4917840892449
111	71.12872553989291
112	71.76671305205673
113	72.40533863659948
114	73.03934809751809
115	73.67799379862845
116	74.31786598172039
117	74.96924358420074
118	75.61642185319215
119	76.25184953212738
120	76.88916753977537
121	77.53126637544483
122	78.20345708169043
123	78.83445471525192
124	79.47048526257277
125	80.10291242972016
126	80.73825084138662
127	81.37725172564387
128	82.01506824698299
129	82.65523463487625
130	83.30196216702461
131	83.94222347997129
132	84.5849440433085
133	85.22253299597651
134	85.88582715019584
135	86.53269235510379
136	87.16690486762673
137	87.80654256697744
138	88.44720746856183
139	89.0852025244385
140	89.74071030970663
141	90.37454123608768
142	91.00766053888947
143	91.65309369564056
144	92.29025265667588
145	92.92857523541898
146	93.57373178936541
147	94.20715786982328
148	94.84071785118431
149	95.47747385222465
150	96.11561349593103
151	NaN
152	NaN
153	97.66578362323344
154	98.75891099218279
155	99.36152414884418
156	99.9582972144708
157	100.57473108172417
158	101.20099692139775
159	101.8285257043317
160	102.4656048277393
161	103.10697003733367
162	103.75428660772741
163	104.40626456402242
164	105.05275761242956
165	105.71686963085085
166	106.36446406133473
167	107.00782835483551
168	107.66349895857275
169	108.30559025052935
170	108.94575538113713
171	109.59392879158258
172	110.24459288455546
173	110.8982247998938
174	111.53231409844011
175	112.17480080667883
176	112.80892656650394
177	113.44477229285985
178	114.08252092078328
179	114.734216616489
180	115.17494420986623
181	NaN
182	NaN
183	117.30478517711163
184	117.9048215271905
185	118.52281379979104
186	119.14608289953321
187	119.82042230665684
188	120.4446922056377
189	121.07645615469664
190	121.74698032904416
191	122.39135548006743
192	123.02494249306619
193	123.67026752326638
194	124.31025851983577
195	124.95010115671903
196	125.59642258565873
197	126.24455702025443
198	126.89661167096347
199	127.53677617292851
200	128.17502457182854
201	128.81856865715235
202	129.4564920477569
203	130.09616998024285
204	130.7365953689441
205	131.37825415469706
206	132.0203674491495
207	132.6623675879091
208	NaN
209	134.40323586110026
210	134.87062042113394
211	135.4087078012526
212	135.96017772797495
213	136.53622129932046
214	137.133658840321
215	137.74579467717558
216	138.37698404677212
217	139.01165924035013
218	139.64780420064926
219	140.28916312381625
220	140.93189626000822
221	141.578459716402
222	142.22973610740155
223	142.8819655207917
224	143.5275200055912
225	144.17384080588818
226	144.82421823777258
227	145.47660921234637
228	146.10876166261733
229	146.74607904162258
230	147.38484104163945
231	148.02658532280475
232	148.67784033995122
233	149.3328043492511
234	149.97283495031297
235	150.61510729137808
236	151.25509640201926
237	151.9057516939938
238	152.54489842336625
239	153.19052708800882
240	153.83029491640627
241	154.47882036678493
242	155.11619306635112
243	155.75625950004905
244	156.4090647501871
245	157.04540081787854
246	157.68410498276353
247	158.32747870590538
248	158.96404045633972
249	159.6025686012581
250	160.2490943390876
251	160.9011848224327
252	161.53298146091402
253	162.1661585988477
254	162.80757975764573
255	163.45504845958203
256	164.0895369462669
257	164.7368579171598
258	165.39122723042965
259	165.8347925171256
260	NaN
261	166.81131671648473
262	167.94550577178597
263	168.55101697146893
264	169.16830516420305
265	169.797220104374
266	170.44394700787961
267	171.08204076066613
268	171.728728688322
269	172.37693478818983
270	173.0164272710681
271	173.6899148672819
272	174.32573733385652
273	174.97574826702476
274	175.61262748204172
275	176.25905892346054
276	176.90409917850047
277	NaN
278	178.1897628447041
279	178.83845111355186
280	179.47501160670072
281	180.109412712045
282	180.7597549399361
283	181.39753374271095
284	182.02793668024242
285	182.6632637763396
286	183.31395301502198
287	183.7514016078785
288	NaN
289	NaN
290	185.89911048766226
291	186.50235480163246
292	187.11116260383278
293	187.73591907229275
294	188.36845310870558
295	189.00281901005656
296	189.64397425297648
297	190.2849088422954
298	190.92490926850587
299	191.57491957303137
300	192.22053880803287
301	192.87348424550146
302	193.52622411679476
303	194.1637269454077
304	194.80368210934103
305	195.45973618514836
306	195.91863909736276
307	196.38151000253856
308	197.48775211628526
309	198.06538803968579
310	198.66788992658257
311	199.27780916914344
312	199.9029157916084
313	200.5351373925805
314	201.1760198045522
315	201.81918984744698
316	202.4651378626004
317	203.10911319684237
318	203.7728505441919
319	204.42039468325675
320	205.06011724937707
321	205.70495382416993
322	206.35019335895777
323	207.00674469117075
324	207.65029820613563
325	208.2897510845214
326	208.92475254368037
327	209.56661752425134
328	210.20975676365197
329	210.8489864738658
330	211.48927984759212
331	212.13044200558215
332	212.77343099936843
333	213.4176401887089
334	214.0626634703949
335	214.7072052117437
336	215.35212288144976
337	215.99446311593056
338	216.66917593684047
339	217.30002395343035
340	217.94028778094798
341	218.5875955503434
342	NaN
343	NaN
344	NaN
345	220.77357431408018
346	221.28838934004307
347	222.4410410039127
348	223.04047259967774
349	NaN
350	NaN
351	224.9210900394246
352	225.56163172703236
353	226.21313442941755
354	226.8540859920904
355	227.49766088090837
356	228.13953780569136
357	228.7843423197046
358	229.4275343650952
359	230.07034230977297
360	230.7213276391849
361	231.36518353130668
362	232.00824670493603
363	232.6519347494468
364	233.2959402585402
365	233.94083969760686
366	234.59656436461955
367	235.2432284038514
368	235.8816094463691
369	236.53455614112318
370	237.16562481131405
371	237.8068152582273
372	238.44253777060658
373	239.08097287639976
374	239.72096701618284
375	240.3625912265852
376	241.00268909242004
377	241.64798646233976
378	242.2948711551726
379	242.93307303451002
380	243.57262083794922
381	244.20436152722687
382	244.84303111676127
383	245.47970476560295
384	246.1176979355514
385	246.75864761229604
386	247.39976387936622
387	NaN
388	249.12767016794533
389	249.59948540199548
390	250.122246472165
391	250.69296166766435
392	251.2751187896356
393	251.88764878548682
394	252.51100903842598
395	253.13449690584093
396	253.76479988917708
397	254.3981436174363
398	255.03856774885207
399	255.68382677156478
400	256.3322019763291
401	256.97677640710026
402	257.622215221636
403	258.27256499323994
404	258.9274893980473
405	259.5702589955181
406	260.2168790297583
407	260.86456335615367
408	261.5037698065862
409	262.14364387560636
410	262.8112128004432
411	263.44605018384755
412	264.0835102647543
413	264.72731900867075
414	265.3687055921182
415	266.00939941126853
416	266.68921743985265
417	267.31560649350286
418	267.9532457375899
419	268.5862311394885
