# CRUSH Pixel Data File
#
# Instrument: mako2
# Scan: 2015-05-27.06:43
# Object: Jupiter
# Date: 2015-05-27T06:43:33.935 (MJD: 57169.00078916667)
# Project: MAKO 350 micron at CSO
# Exposure: 587.974311936 s.
# Equatorial: 09h14m02.054s 16d57m19.05s (J2000.0)
# Horizontal: -83d26m57.00s 40d37m40.30s
# CRUSH version: 2.23-b6 (beta)
# tau(225GHz) = 0.134
# T_amb = 3.8 C
# T_load = 275.7 K
#
# pixelid	array	ch	gain	weight		flag	eff
130182981.5	350um	66	1.148 	6.317E16 	0x18000	1.000
130233526.2	350um	67	1.023 	1.067E17 	0x0	1.000
130287885.7	350um	68	0.330 	6.464E16 	0x0	1.000
130463838.6	350um	69	0.529 	6.558E16 	0x0	1.000
130503892.9	350um	70	0.762 	1.377E17 	0x0	1.000
130622625.4	350um	71	0.351 	9.047E16 	0x0	1.000
130679369.0	350um	72	0.300 	6.288E16 	0x0	1.000
130703210.8	350um	73	0.959 	1.023E17 	0x0	1.000
130775213.2	350um	74	0.916 	9.867E16 	0x0	1.000
130810976.0	350um	75	0.775 	1.120E17 	0x0	1.000
130944490.4	350um	76	0.994 	5.422E15 	0x0	1.000
131559610.4	350um	77	0.645 	1.549E17 	0x0	1.000
131749868.4	350um	78	1.364 	3.820E15 	0x0	1.000
132220029.8	350um	79	0.937 	9.979E16 	0x0	1.000
132344961.2	350um	80	0.843 	1.524E16 	0x0	1.000
132790327.1	350um	81	1.149 	1.960E16 	0x0	1.000
133384943.0	350um	82	1.178 	6.255E13 	0x18000	1.000
133420229.0	350um	83	0.298 	7.221E16 	0x0	1.000
133924245.8	350um	84	0.722 	1.871E17 	0x0	1.000
134192705.2	350um	85	1.273 	2.497E16 	0x0	1.000
134508371.4	350um	86	0.788 	7.331E15 	0x0	1.000
134685754.8	350um	87	1.048 	9.259E16 	0x0	1.000
134932756.4	350um	88	0.878 	1.408E17 	0x0	1.000
135010957.7	350um	89	1.293 	2.037E16 	0x0	1.000
135322332.4	350um	90	0.919 	6.911E14 	0x0	1.000
135471105.6	350um	91	0.578 	2.186E17 	0x0	1.000
135643243.8	350um	92	1.530 	8.504E15 	0x0	1.000
135652303.7	350um	93	0.510 	4.013E16 	0x0	1.000
135766267.8	350um	94	1.022 	1.119E17 	0x0	1.000
#135837316.5	350um	95	-0.449 	1.711E17 	0x200	1.000
135894060.1	350um	96	0.912 	1.141E17 	0x0	1.000
135959863.7	350um	97	0.758 	2.242E17 	0x0	1.000
136224031.4	350um	98	0.333 	8.353E16 	0x0	1.000
136285543.4	350um	99	0.964 	1.167E17 	0x0	1.000
136343717.6	350um	100	0.904 	8.697E16 	0x0	1.000
136355161.7	350um	101	1.044 	5.171E16 	0x0	1.000
136428117.8	350um	102	1.031 	3.545E16 	0x0	1.000
136482477.2	350um	103	0.967 	8.968E16 	0x0	1.000
136796712.9	350um	104	0.717 	4.976E16 	0x0	1.000
137001752.9	350um	105	1.081 	1.705E16 	0x0	1.000
137020349.5	350um	106	1.279 	3.570E16 	0x0	1.000
137206316.0	350um	107	1.420 	7.200E15 	0x0	1.000
137352705.0	350um	108	0.342 	4.405E16 	0x0	1.000
137372255.3	350um	109	0.813 	5.992E16 	0x0	1.000
137717962.3	350um	110	1.142 	5.820E16 	0x0	1.000
137860059.7	350um	111	0.923 	2.877E16 	0x0	1.000
137904882.4	350um	112	3.732 	3.357E15 	0x0	1.000
137979745.9	350um	113	1.024 	4.660E16 	0x0	1.000
138018369.7	350um	114	0.649 	3.621E16 	0x0	1.000
138523817.1	350um	115	0.890 	3.899E16 	0x0	1.000
138557195.7	350um	116	0.302 	7.209E16 	0x0	1.000
139049291.6	350um	117	0.957 	4.081E16 	0x0	1.000
139204740.5	350um	118	0.972 	9.440E16 	0x0	1.000
139683485.0	350um	119	0.293 	9.531E16 	0x0	1.000
139800787.0	350um	120	1.207 	5.442E16 	0x0	1.000
140389680.9	350um	121	0.525 	2.451E17 	0x0	1.000
140566110.6	350um	122	1.454 	3.723E16 	0x0	1.000
140618562.7	350um	123	0.905 	1.012E17 	0x0	1.000
140885591.5	350um	124	1.232 	6.495E16 	0x0	1.000
141052961.3	350um	125	0.849 	1.305E17 	0x0	1.000
141240835.2	350um	126	0.845 	1.895E15 	0x0	1.000
141340017.3	350um	127	0.790 	5.307E16 	0x0	1.000
141504526.1	350um	128	0.855 	1.590E17 	0x0	1.000
141602277.8	350um	129	0.319 	4.615E16 	0x0	1.000
141635179.5	350um	130	0.739 	1.507E17 	0x0	1.000
141692876.8	350um	131	1.038 	1.739E16 	0x0	1.000
141914129.3	350um	132	0.944 	1.014E17 	0x0	1.000
141941309.0	350um	133	1.041 	4.779E16 	0x0	1.000
141957521.4	350um	134	0.650 	1.577E17 	0x0	1.000
141972303.4	350um	135	0.830 	1.224E17 	0x0	1.000
142022371.3	350um	136	1.280 	5.636E16 	0x0	1.000
142369031.9	350um	137	1.408 	3.536E16 	0x0	1.000
142791509.6	350um	138	0.838 	1.289E17 	0x0	1.000
142830133.4	350um	139	1.184 	3.006E16 	0x0	1.000
143146276.5	350um	140	1.207 	5.993E16 	0x0	1.000
143403291.7	350um	141	1.373 	2.985E16 	0x0	1.000
143500566.5	350um	142	1.387 	4.094E16 	0x0	1.000
143625021.0	350um	143	0.768 	6.219E16 	0x0	1.000
143745660.8	350um	144	0.893 	1.086E17 	0x0	1.000
143949270.2	350um	145	1.243 	5.296E16 	0x0	1.000
144263029.1	350um	146	1.118 	7.693E16 	0x0	1.000
144327879.0	350um	147	1.112 	4.976E16 	0x0	1.000
144486188.9	350um	148	1.368 	2.875E16 	0x0	1.000
144531011.6	350um	149	1.185 	3.494E16 	0x0	1.000
144904851.9	350um	150	0.977 	5.885E16 	0x0	1.000
145627260.2	350um	151	1.367 	3.111E16 	0x0	1.000
146343946.5	350um	152	0.810 	6.372E16 	0x0	1.000
146944761.3	350um	153	0.901 	8.930E16 	0x0	1.000
147361040.1	350um	154	0.712 	5.888E16 	0x0	1.000
147980928.4	350um	155	1.014 	1.113E17 	0x0	1.000
148703336.7	350um	156	0.744 	6.226E16 	0x0	1.000
148956537.2	350um	157	1.210 	6.907E16 	0x0	1.000
149421453.5	350um	158	0.854 	1.561E17 	0x0	1.000
149724721.9	350um	159	1.171 	4.936E16 	0x0	1.000
149869680.4	350um	160	0.856 	1.558E17 	0x0	1.000
150076150.9	350um	161	1.208 	6.859E16 	0x0	1.000
150229692.5	350um	162	0.992 	1.166E17 	0x0	1.000
150389909.7	350um	163	0.814 	8.097E16 	0x0	1.000
150492906.6	350um	164	1.055 	8.674E16 	0x0	1.000
150695562.4	350um	165	0.997 	1.121E17 	0x0	1.000
150875806.8	350um	166	1.045 	9.955E16 	0x0	1.000
150958299.6	350um	167	0.863 	9.526E16 	0x0	1.000
150976419.4	350um	168	1.254 	5.066E16 	0x0	1.000
151288747.8	350um	169	0.773 	8.835E16 	0x0	1.000
151930093.8	350um	170	0.991 	1.110E17 	0x0	1.000
152561426.2	350um	171	0.912 	1.357E17 	0x0	1.000
153277635.6	350um	172	0.895 	1.280E17 	0x0	1.000
153538942.3	350um	173	1.356 	3.795E15 	0x0	1.000
153990984.0	350um	174	0.991 	9.195E16 	0x0	1.000
154402971.3	350um	175	1.327 	6.734E15 	0x0	1.000
154614210.1	350um	176	1.021 	1.139E17 	0x0	1.000
154865503.3	350um	177	0.872 	1.389E17 	0x0	1.000
155239820.5	350um	178	1.134 	1.294E16 	0x0	1.000
155350923.5	350um	179	0.988 	7.643E16 	0x0	1.000
155411958.7	350um	180	1.055 	5.811E16 	0x0	1.000
155775785.4	350um	181	1.174 	2.107E16 	0x0	1.000
155823946.0	350um	182	0.781 	9.415E16 	0x0	1.000
156269788.7	350um	183	1.105 	9.091E16 	0x0	1.000
156392812.7	350um	184	0.856 	1.442E17 	0x0	1.000
156509637.8	350um	185	1.035 	1.041E17 	0x0	1.000
156646966.9	350um	186	0.979 	9.034E16 	0x0	1.000
156718015.7	350um	187	0.859 	1.063E17 	0x0	1.000
156751394.3	350um	188	1.229 	1.875E16 	0x0	1.000
157000303.3	350um	189	0.878 	1.572E17 	0x0	1.000
157150507.0	350um	190	0.712 	9.542E16 	0x0	1.000
157279729.8	350um	191	1.032 	9.396E16 	0x0	1.000
157306909.6	350um	192	0.769 	1.339E17 	0x0	1.000
157584905.6	350um	193	1.271 	3.630E16 	0x0	1.000
157601594.9	350um	194	0.812 	1.275E17 	0x0	1.000
158021211.6	350um	195	1.404 	3.032E16 	0x0	1.000
158293008.8	350um	196	0.780 	1.140E17 	0x0	1.000
158610105.5	350um	197	1.095 	6.256E16 	0x0	1.000
159062147.1	350um	198	0.912 	1.016E17 	0x0	1.000
159436464.3	350um	199	1.455 	2.954E16 	0x0	1.000
159692525.9	350um	200	0.925 	1.376E17 	0x0	1.000
159828424.5	350um	201	1.420 	3.149E16 	0x0	1.000
160280942.9	350um	202	0.428 	3.666E17 	0x0	1.000
160373926.2	350um	203	1.382 	4.167E16 	0x0	1.000
160438299.2	350um	204	0.978 	3.821E16 	0x0	1.000
160558939.0	350um	205	0.905 	1.392E17 	0x0	1.000
160699129.1	350um	206	1.256 	1.781E16 	0x0	1.000
160792589.2	350um	207	1.202 	4.814E16 	0x0	1.000
160809755.3	350um	208	0.523 	2.550E17 	0x0	1.000
161213159.6	350um	209	1.299 	4.326E16 	0x0	1.000
161235570.9	350um	210	1.049 	4.532E16 	0x0	1.000
161301851.3	350um	211	0.657 	1.119E17 	0x0	1.000
161387205.1	350um	212	1.188 	6.384E16 	0x0	1.000
161675214.8	350um	213	1.047 	5.635E16 	0x0	1.000
161796808.2	350um	214	1.352 	2.799E16 	0x0	1.000
161835432.1	350um	215	0.988 	1.360E17 	0x0	1.000
161941766.7	350um	216	0.757 	1.560E17 	0x0	1.000
162031412.1	350um	217	1.303 	4.458E16 	0x0	1.000
162214994.4	350um	218	0.888 	1.321E17 	0x0	1.000
162254095.1	350um	219	0.610 	1.281E17 	0x0	1.000
162270784.4	350um	220	0.912 	6.050E16 	0x0	1.000
162285089.5	350um	221	0.995 	7.669E16 	0x0	1.000
162367105.5	350um	222	1.237 	4.763E16 	0x0	1.000
162582159.0	350um	223	1.298 	4.987E16 	0x0	1.000
162603139.9	350um	224	0.972 	8.725E16 	0x0	1.000
162650346.8	350um	225	0.988 	2.573E0 	0x0	1.000
162741422.7	350um	226	1.188 	3.976E16 	0x0	1.000
162765264.5	350um	227	1.327 	5.779E16 	0x0	1.000
162833452.2	350um	228	0.763 	1.291E17 	0x0	1.000
162987947.5	350um	229	0.863 	1.294E17 	0x0	1.000
163069963.5	350um	230	0.724 	1.308E17 	0x0	1.000
163285970.7	350um	231	1.088 	5.928E16 	0x0	1.000
163647413.3	350um	232	0.934 	9.645E16 	0x0	1.000
164180040.4	350um	233	1.336 	4.994E16 	0x0	1.000
164463281.6	350um	234	0.943 	1.124E17 	0x0	1.000
165012121.2	350um	235	0.734 	1.720E17 	0x0	1.000
165115118.0	350um	236	1.277 	6.168E16 	0x0	1.000
165621519.1	350um	237	1.384 	4.393E16 	0x0	1.000
165794134.1	350um	238	0.682 	1.661E17 	0x0	1.000
165974855.4	350um	239	0.721 	1.871E17 	0x0	1.000
166176080.7	350um	240	1.304 	6.094E16 	0x0	1.000
166312456.1	350um	241	0.873 	1.481E17 	0x0	1.000
166837930.7	350um	242	0.627 	1.107E17 	0x0	1.000
166998624.8	350um	243	1.186 	8.308E16 	0x0	1.000
167105436.3	350um	244	1.066 	5.230E16 	0x0	1.000
167225122.5	350um	245	0.905 	1.371E17 	0x0	1.000
167523145.7	350um	246	1.251 	5.942E16 	0x0	1.000
167551279.1	350um	247	0.745 	1.646E17 	0x0	1.000
167587041.9	350um	248	0.947 	5.823E16 	0x0	1.000
167677640.9	350um	249	0.890 	1.241E17 	0x0	1.000
167831182.5	350um	250	0.736 	8.934E16 	0x0	1.000
168048620.2	350um	251	1.353 	4.475E16 	0x0	1.000
168101072.3	350um	252	1.204 	4.940E16 	0x0	1.000
168145895.0	350um	253	0.872 	1.242E17 	0x0	1.000
168192148.2	350um	254	1.011 	8.940E16 	0x0	1.000
168221712.1	350um	255	0.837 	1.468E17 	0x0	1.000
168286085.1	350um	256	0.836 	1.328E17 	0x0	1.000
168501615.5	350um	257	1.128 	8.046E16 	0x0	1.000
169000387.2	350um	258	1.004 	8.610E16 	0x0	1.000
169048547.7	350um	259	1.257 	6.884E16 	0x0	1.000
169184923.2	350um	260	1.141 	8.038E16 	0x0	1.000
169490099.0	350um	261	1.014 	8.507E16 	0x0	1.000
169745683.7	350um	262	0.986 	8.452E16 	0x0	1.000
169823408.1	350um	263	1.309 	5.795E16 	0x0	1.000
170058965.7	350um	264	0.862 	1.231E17 	0x0	1.000
170361280.4	350um	265	1.035 	7.663E16 	0x0	1.000
170477151.9	350um	266	1.287 	5.150E16 	0x0	1.000
170739889.1	350um	267	1.069 	9.776E16 	0x0	1.000
171451330.2	350um	268	1.016 	1.085E17 	0x0	1.000
172035455.7	350um	269	0.924 	1.003E17 	0x0	1.000
172838449.5	350um	270	1.095 	1.038E17 	0x0	1.000
173549890.5	350um	271	1.065 	5.576E16 	0x0	1.000
173609018.3	350um	272	1.088 	9.718E16 	0x0	1.000
173976659.8	350um	273	1.095 	9.452E16 	0x0	1.000
174136400.2	350um	274	0.931 	7.280E16 	0x0	1.000
174569368.4	350um	275	1.026 	1.008E17 	0x0	1.000
175165414.8	350um	276	0.908 	1.060E17 	0x0	1.000
175240755.1	350um	277	0.999 	8.655E16 	0x0	1.000
175483465.2	350um	278	1.060 	1.041E17 	0x0	1.000
175753355.0	350um	279	1.121 	9.103E16 	0x0	1.000
176059007.6	350um	280	1.107 	7.558E16 	0x18000	1.000
176386594.8	350um	281	0.967 	8.576E16 	0x0	1.000
176581144.3	350um	282	1.112 	8.981E16 	0x0	1.000
176816225.1	350um	283	0.875 	7.374E16 	0x0	1.000
176828622.8	350um	284	1.188 	5.816E16 	0x0	1.000
176864862.4	350um	285	1.078 	7.955E16 	0x0	1.000
176947832.1	350um	286	1.399 	6.681E15 	0x0	1.000
177671194.1	350um	287	0.932 	1.100E17 	0x0	1.000
177982091.9	350um	288	1.385 	1.191E16 	0x0	1.000
178611517.0	350um	289	1.062 	1.026E17 	0x0	1.000
178882837.3	350um	290	0.920 	5.280E16 	0x0	1.000
179025411.6	350um	291	1.265 	2.011E16 	0x0	1.000
179395914.1	350um	292	0.994 	1.035E17 	0x0	1.000
179425478.0	350um	293	1.058 	1.338E16 	0x0	1.000
179693460.5	350um	294	0.920 	3.860E16 	0x0	1.000
179882764.8	350um	295	1.289 	3.403E16 	0x0	1.000
180280447.0	350um	296	0.833 	1.076E17 	0x0	1.000
180555105.2	350um	297	0.998 	6.698E16 	0x0	1.000
180835485.5	350um	298	1.310 	4.373E16 	0x0	1.000
180881738.7	350um	299	0.843 	1.319E17 	0x0	1.000
181602716.4	350um	300	0.994 	1.111E17 	0x0	1.000
181636571.9	350um	301	1.057 	7.492E16 	0x0	1.000
181762456.9	350um	302	1.133 	4.534E16 	0x0	1.000
181836366.7	350um	303	0.990 	1.192E17 	0x0	1.000
182115316.4	350um	304	1.001 	1.041E17 	0x0	1.000
182182550.4	350um	305	1.019 	8.558E16 	0x0	1.000
182257413.9	350um	306	1.186 	4.654E16 	0x0	1.000
182462453.8	350um	307	1.005 	9.209E16 	0x0	1.000
182791948.3	350um	308	0.892 	1.113E17 	0x0	1.000
182842493.1	350um	309	1.005 	1.032E17 	0x0	1.000
182920217.5	350um	310	1.221 	5.719E16 	0x0	1.000
182972669.6	350um	311	0.881 	1.303E17 	0x0	1.000
183144807.8	350um	312	0.949 	1.117E17 	0x0	1.000
183188200.0	350um	313	1.155 	7.876E16 	0x0	1.000
183383703.2	350um	314	0.864 	1.285E17 	0x0	1.000
183706522.0	350um	315	1.389 	2.947E16 	0x0	1.000
183806181.0	350um	316	1.283 	6.532E16 	0x0	1.000
183871984.5	350um	317	0.569 	4.829E14 	0x18000	1.000
184204340.0	350um	318	0.847 	1.208E17 	0x0	1.000
184303998.9	350um	319	1.336 	4.984E16 	0x0	1.000
184732198.7	350um	320	0.965 	1.511E16 	0x0	1.000
184894800.2	350um	321	0.865 	1.171E17 	0x0	1.000
184913873.7	350um	322	1.317 	5.042E16 	0x0	1.000
184951067.0	350um	323	1.259 	4.615E16 	0x0	1.000
185339212.4	350um	324	0.851 	1.373E17 	0x0	1.000
185415983.2	350um	325	1.173 	6.280E16 	0x0	1.000
185686826.7	350um	326	0.937 	1.181E17 	0x0	1.000
185885667.8	350um	327	1.266 	5.465E16 	0x0	1.000
185926675.8	350um	328	0.804 	4.445E16 	0x0	1.000
185997247.7	350um	329	1.216 	5.984E16 	0x0	1.000
186156034.5	350um	330	1.241 	5.582E16 	0x0	1.000
186331987.4	350um	331	0.935 	7.804E16 	0x0	1.000
186440229.4	350um	332	0.872 	1.504E17 	0x0	1.000
186723470.7	350um	333	1.312 	5.923E16 	0x0	1.000
186764001.8	350um	334	1.238 	5.823E16 	0x0	1.000
186945200.0	350um	335	0.826 	9.659E16 	0x0	1.000
187039613.7	350um	336	0.812 	1.470E17 	0x0	1.000
187092065.8	350um	337	1.295 	4.108E16 	0x0	1.000
187211751.9	350um	338	1.198 	5.181E16 	0x0	1.000
187274694.4	350um	339	0.816 	1.384E17 	0x0	1.000
187541723.3	350um	340	1.074 	5.146E16 	0x0	1.000
187589407.0	350um	341	0.891 	1.321E17 	0x0	1.000
187601804.7	350um	342	1.266 	3.854E16 	0x0	1.000
187660455.7	350um	343	0.801 	4.705E16 	0x0	1.000
187746286.4	350um	344	1.018 	1.046E17 	0x0	1.000
187793970.1	350um	345	1.147 	6.534E16 	0x0	1.000
188204050.1	350um	346	0.960 	1.127E17 	0x0	1.000
188357114.8	350um	347	1.012 	8.513E16 	0x0	1.000
188554048.5	350um	348	1.032 	1.024E17 	0x0	1.000
188629865.6	350um	349	1.054 	8.391E16 	0x0	1.000
188758134.8	350um	350	1.243 	7.323E16 	0x0	1.000
189349889.8	350um	351	1.394 	3.163E16 	0x0	1.000
190048456.2	350um	352	1.150 	8.370E16 	0x0	1.000
190336942.7	350um	353	0.866 	1.979E15 	0x0	1.000
190459966.7	350um	354	1.132 	5.239E16 	0x0	1.000
190536737.4	350um	355	0.777 	2.897E16 	0x0	1.000
190968751.9	350um	356	1.229 	6.775E16 	0x0	1.000
191018819.8	350um	357	1.151 	1.705E15 	0x0	1.000
191612482.1	350um	358	1.179 	6.966E16 	0x0	1.000
192317247.4	350um	359	0.994 	5.394E15 	0x0	1.000
192442178.7	350um	360	1.047 	9.811E16 	0x0	1.000
192638158.8	350um	361	1.172 	6.385E16 	0x0	1.000
192731142.0	350um	362	1.223 	5.526E15 	0x0	1.000
192834138.9	350um	363	0.783 	1.041E15 	0x0	1.000
193140268.3	350um	364	0.885 	2.576E15 	0x0	1.000
193186521.5	350um	365	1.070 	7.158E16 	0x0	1.000
193455934.5	350um	366	0.915 	3.210E15 	0x0	1.000
193545579.9	350um	367	1.084 	8.195E16 	0x0	1.000
193660020.8	350um	368	0.911 	1.456E16 	0x0	1.000
193797826.8	350um	369	0.985 	1.303E16 	0x18000	1.000
193845510.5	350um	370	1.235 	6.638E16 	0x0	1.000
193901300.4	350um	371	0.959 	9.231E14 	0x0	1.000
194131135.9	350um	372	1.155 	6.717E16 	0x0	1.000
194502592.1	350um	373	1.029 	6.903E16 	0x0	1.000
194576501.8	350um	374	1.157 	6.731E16 	0x0	1.000
194642782.2	350um	375	1.036 	1.042E17 	0x0	1.000
194736719.1	350um	376	1.100 	5.809E16 	0x0	1.000
194829702.4	350um	377	1.245 	4.843E16 	0x0	1.000
195540666.6	350um	378	1.062 	9.463E16 	0x0	1.000
196145772.9	350um	379	1.135 	8.701E16 	0x0	1.000
196685075.8	350um	380	1.164 	4.147E16 	0x0	1.000
197063684.5	350um	381	1.114 	8.810E16 	0x0	1.000
197486639.0	350um	382	1.144 	6.078E16 	0x0	1.000
197987318.0	350um	383	1.002 	1.047E17 	0x0	1.000
198356390.0	350um	384	1.093 	8.561E16 	0x0	1.000
198564767.8	350um	385	1.135 	6.747E16 	0x0	1.000
199098825.5	350um	386	1.130 	7.821E16 	0x0	1.000
199641466.1	350um	387	1.006 	9.712E16 	0x0	1.000
199721097.9	350um	388	0.898 	1.156E16 	0x0	1.000
200027704.2	350um	389	1.010 	9.349E16 	0x0	1.000
200312852.9	350um	390	0.981 	8.276E16 	0x0	1.000
200625658.0	350um	391	0.988 	8.852E16 	0x0	1.000
200659990.3	350um	392	0.888 	1.227E17 	0x0	1.000
201051473.6	350um	393	1.136 	7.074E16 	0x0	1.000
201283216.5	350um	394	1.038 	8.570E16 	0x0	1.000
201482534.4	350um	395	1.091 	8.792E16 	0x0	1.000
201612711.0	350um	396	1.053 	9.085E16 	0x0	1.000
201702833.2	350um	397	1.198 	7.045E16 	0x0	1.000
201755285.3	350um	398	1.021 	1.036E17 	0x0	1.000
202317476.3	350um	399	0.975 	5.070E16 	0x0	1.000
202647924.4	350um	400	1.105 	8.875E16 	0x0	1.000
203178167.3	350um	401	0.956 	2.537E16 	0x0	1.000
203425645.8	350um	402	0.974 	1.043E17 	0x0	1.000
203860998.2	350um	403	0.866 	1.344E17 	0x0	1.000
204368352.9	350um	404	1.006 	1.175E17 	0x0	1.000
204557180.4	350um	405	1.022 	6.497E16 	0x0	1.000
205114126.2	350um	406	1.061 	1.032E17 	0x0	1.000
205802202.2	350um	407	0.993 	8.842E16 	0x0	1.000
205967664.7	350um	408	0.899 	1.081E17 	0x0	1.000
206151723.9	350um	409	0.949 	9.636E16 	0x0	1.000
206506967.5	350um	410	1.044 	8.695E16 	0x0	1.000
206604242.3	350um	411	1.011 	7.009E16 	0x0	1.000
206653833.4	350um	412	0.916 	5.709E13 	0x18000	1.000
206722021.1	350um	413	1.020 	9.571E16 	0x0	1.000
207364320.8	350um	414	1.048 	9.093E16 	0x0	1.000
207390070.0	350um	415	1.074 	8.444E16 	0x0	1.000
207618475.0	350um	416	1.030 	7.616E16 	0x0	1.000
207699537.3	350um	417	0.482 	1.843E14 	0x18000	1.000
207750558.9	350um	418	1.001 	1.087E17 	0x0	1.000
207794904.7	350um	419	1.109 	9.076E16 	0x0	1.000
207826376.0	350um	420	1.095 	8.831E16 	0x0	1.000
208651304.2	350um	421	0.906 	9.764E16 	0x0	1.000
208917379.4	350um	422	0.733 	7.954E14 	0x0	1.000
209576845.2	350um	423	1.162 	7.069E16 	0x0	1.000
209918260.6	350um	424	1.087 	2.259E15 	0x0	1.000
210340738.3	350um	425	0.961 	1.183E17 	0x0	1.000
210916757.6	350um	426	1.990 	1.665E14 	0x18000	1.000
211282014.8	350um	427	0.953 	9.736E16 	0x0	1.000
211796522.1	350um	428	0.975 	6.484E16 	0x0	1.000
211813211.4	350um	429	0.905 	3.230E14 	0x0	1.000
212258100.5	350um	430	0.971 	1.107E17 	0x0	1.000
212522745.1	350um	431	0.938 	1.012E17 	0x0	1.000
#212710619.0	350um	432	-0.226 	1.301E14 	0x200	1.000
212769269.9	350um	433	0.981 	9.302E16 	0x0	1.000
