# CRUSH Pixel Data File
#
# Instrument: gismo
# Scan: 2012-04-11.19
# Object: A2052
# Date: 2012-04-11T03:36:59.487 (MJD: 56028.1506713)
# Project: test
# Exposure: 556.9607100791932 s.
# Equatorial: 15h16m44.59s 07d01m18.1s (J2000.0)
# Horizontal: -141d59m21.558s 54d13m20.728s
# CRUSH version: 2.12-0 (devel.6)
#
# ch	gain	weight		flag
1	0.969 	6.138E0 	0x0
2	0.956 	9.393E0 	0x0
3	0.994 	5.808E0 	0x0
4	0.968 	8.327E0 	0x0
#5	0.070 	2.369E1 	0x4100
6	1.024 	7.883E0 	0x0
7	0.993 	1.193E1 	0x0
8	0.961 	1.876E0 	0x0
9	1.048 	5.349E0 	0x0
10	1.151 	6.252E0 	0x0
11	1.084 	7.441E0 	0x0
12	1.000 	1.563E1 	0x4002
13	1.034 	9.615E0 	0x0
14	1.062 	8.848E0 	0x0
15	1.036 	1.355E1 	0x0
16	1.116 	4.632E0 	0x0
18	0.993 	1.164E0 	0x0
19	1.004 	1.754E0 	0x0
20	1.063 	6.630E0 	0x0
22	1.100 	1.633E1 	0x0
23	1.091 	1.521E1 	0x0
24	1.018 	1.520E1 	0x0
25	1.228 	8.043E0 	0x0
26	1.155 	6.753E0 	0x0
27	1.133 	7.828E0 	0x0
28	1.110 	6.833E0 	0x0
29	1.029 	1.416E1 	0x0
30	1.129 	1.173E1 	0x0
31	1.142 	8.685E0 	0x0
32	1.034 	1.222E1 	0x0
34	1.094 	6.596E0 	0x0
35	1.127 	6.267E0 	0x0
36	1.092 	1.143E1 	0x0
37	1.032 	1.341E1 	0x0
38	1.133 	1.656E1 	0x0
39	1.055 	1.318E1 	0x0
40	1.077 	1.924E1 	0x0
41	1.170 	5.464E0 	0x0
42	1.100 	9.820E0 	0x0
43	1.118 	8.927E0 	0x0
44	1.089 	1.251E1 	0x0
45	1.021 	1.395E1 	0x0
46	1.182 	1.617E1 	0x0
47	1.128 	1.740E1 	0x0
48	1.000 	4.292E0 	0x4002
49	1.146 	5.019E0 	0x0
50	1.133 	8.917E0 	0x0
52	0.935 	7.263E0 	0x0
53	1.067 	1.034E1 	0x4000
54	1.158 	2.015E1 	0x0
56	1.073 	1.718E1 	0x0
57	1.366 	1.008E0 	0x0
58	1.107 	8.699E0 	0x0
59	1.090 	7.263E0 	0x0
60	1.090 	8.326E0 	0x4000
61	1.047 	5.124E0 	0x0
62	1.149 	1.600E1 	0x0
63	1.135 	1.260E1 	0x0
64	1.091 	1.285E1 	0x0
65	0.904 	5.938E0 	0x0
66	0.918 	3.587E0 	0x0
68	0.896 	5.957E0 	0x0
69	1.034 	1.568E0 	0x0
70	1.000 	8.104E0 	0x4002
71	1.000 	5.950E0 	0x4002
72	1.139 	1.630E0 	0x0
73	0.903 	1.141E1 	0x0
75	0.899 	1.621E1 	0x0
76	1.000 	1.851E1 	0x4002
77	1.185 	3.012E0 	0x0
79	1.000 	6.722E0 	0x4002
80	1.000 	4.618E0 	0x4002
82	1.000 	2.021E1 	0x4002
83	0.910 	1.480E1 	0x0
84	0.949 	1.104E1 	0x0
85	1.000 	5.359E0 	0x4002
86	1.000 	5.056E0 	0x4002
87	1.000 	1.188E1 	0x4002
88	1.473 	4.977E0 	0x0
89	1.000 	3.935E1 	0x4002
91	0.954 	1.586E1 	0x0
92	0.919 	1.560E1 	0x0
93	1.230 	7.573E0 	0x0
94	1.387 	9.089E0 	0x0
95	1.429 	5.328E0 	0x0
97	0.936 	8.305E0 	0x0
98	0.953 	1.211E1 	0x0
99	0.930 	1.086E1 	0x0
100	0.902 	1.604E1 	0x0
101	1.234 	7.888E0 	0x0
102	1.234 	7.924E0 	0x0
103	1.000 	1.066E1 	0x4002
104	1.000 	5.345E0 	0x4002
105	0.931 	8.173E0 	0x0
106	0.907 	9.762E0 	0x0
107	0.938 	1.378E1 	0x0
109	1.196 	8.776E0 	0x0
110	1.587 	2.483E-1 	0x0
111	1.321 	7.687E0 	0x0
113	0.826 	9.847E0 	0x0
114	0.900 	9.235E0 	0x0
115	0.851 	9.264E0 	0x0
116	0.834 	1.113E1 	0x0
117	1.193 	8.037E0 	0x0
118	1.328 	8.587E0 	0x0
119	1.380 	7.830E0 	0x0
121	0.820 	7.423E-1 	0x0
122	0.851 	9.499E0 	0x0
123	0.874 	8.792E0 	0x0
124	0.815 	1.348E1 	0x0
125	1.104 	4.664E0 	0x0
126	1.144 	1.326E1 	0x0
