  03:19:39  2014-4-01  0.4819  0.0260
  03:23:53  2014-4-01  0.4732  0.0262
  03:28:08  2014-4-01  0.4691  0.0203
  03:32:23  2014-4-01  0.4902  0.0198
  03:36:38  2014-4-01  0.4947  0.0117
  03:40:53  2014-4-01  0.5527  0.0185
  03:45:08  2014-4-01  0.4577  0.0254
  03:49:23  2014-4-01  0.5167  0.0207
  03:53:38  2014-4-01  0.4877  0.0245
  03:57:53  2014-4-01  0.4840  0.0142
  04:02:07  2014-4-01  0.5534  0.0610
  04:06:22  2014-4-01  0.5157  0.0240
  04:10:37  2014-4-01  0.4918  0.0156
  04:14:52  2014-4-01  0.4622  0.0607
  04:19:07  2014-4-01  0.5168  0.0228
  04:23:22  2014-4-01  0.5134  0.0467
  04:27:37  2014-4-01  0.4253  0.0424
  04:31:52  2014-4-01  0.4748  0.0291
  04:36:07  2014-4-01  0.4576  0.0228
  04:40:22  2014-4-01  0.4186  0.0235
  04:44:36  2014-4-01  0.4731  0.0157
  04:48:51  2014-4-01  0.4544  0.0147
  04:53:06  2014-4-01  0.3552  0.0363
  04:57:21  2014-4-01  0.4340  0.0214
  05:01:36  2014-4-01  0.4168  0.0187
  05:05:51  2014-4-01  0.4145  0.0172
  05:10:06  2014-4-01  0.4319  0.0199
  05:14:21  2014-4-01  0.4250  0.0208
  05:18:36  2014-4-01  0.4902  0.0399
  05:22:51  2014-4-01  0.3946  0.0174
  05:27:05  2014-4-01  0.3821  0.0260
  05:31:20  2014-4-01  0.3741  0.0284
  05:35:35  2014-4-01  0.4090  0.0263
  05:39:50  2014-4-01  0.4220  0.0292
  05:44:05  2014-4-01  0.3864  0.0342
  05:48:20  2014-4-01  0.3977  0.0323
  05:52:35  2014-4-01  0.4638  0.0653
  05:56:50  2014-4-01  0.5512  0.0229
  06:01:05  2014-4-01  0.4515  0.0717
  06:05:19  2014-4-01  0.6049  0.0434
  06:09:34  2014-4-01  0.3808  0.0414
  06:13:49  2014-4-01  0.3879  0.0261
  06:18:04  2014-4-01  0.3744  0.0551
  06:22:19  2014-4-01  0.3291  0.0387
  06:26:34  2014-4-01  0.3471  0.0359
  06:30:49  2014-4-01  0.3237  0.0237
  06:35:04  2014-4-01  0.3818  0.0307
  06:39:19  2014-4-01  0.3880  0.0443
  06:43:34  2014-4-01  0.4316  0.0263
  06:47:49  2014-4-01  0.4180  0.0431
  06:52:03  2014-4-01  0.4291  0.0636
  06:56:18  2014-4-01  0.5525  0.0248
  07:00:33  2014-4-01  0.5848  0.0741
  07:04:48  2014-4-01  0.4281  0.0530
  07:09:03  2014-4-01  0.3910  0.0204
  07:13:18  2014-4-01  0.4390  0.0286
  07:17:33  2014-4-01  0.4635  0.0451
  07:21:48  2014-4-01  0.4384  0.0407
  07:26:03  2014-4-01  0.3876  0.0615
  07:30:18  2014-4-01  0.4570  0.0239
  07:34:33  2014-4-01  0.4527  0.0286
  07:38:47  2014-4-01  0.4386  0.0301
  07:43:02  2014-4-01  0.3641  0.0317
  07:47:17  2014-4-01  0.3959  0.0244
  07:51:32  2014-4-01  0.3973  0.0355
  07:55:47  2014-4-01  0.4548  0.0274
  08:00:02  2014-4-01  0.5319  0.0127
  08:04:17  2014-4-01  0.4597  0.0347
  08:08:32  2014-4-01  0.4899  0.0419
  08:12:47  2014-4-01  0.5853  0.0503
  08:17:02  2014-4-01  0.5299  0.0496
  08:21:17  2014-4-01  0.6117  0.0483
  08:25:31  2014-4-01  0.4913  0.0350
  08:29:46  2014-4-01  0.5574  0.0605
  08:34:01  2014-4-01  0.4680  0.0522
  08:38:16  2014-4-01  0.4220  0.0175
  08:42:31  2014-4-01  0.3890  0.0171
  08:46:46  2014-4-01  0.4130  0.0207
  08:51:00  2014-4-01  0.4225  0.0266
  08:55:15  2014-4-01  0.4776  0.0277
  08:59:30  2014-4-01  0.3878  0.0250
  09:03:45  2014-4-01  0.3907  0.0292
  09:08:00  2014-4-01  0.3947  0.0173
  09:12:14  2014-4-01  0.3709  0.0230
  09:16:29  2014-4-01  0.3265  0.0287
  09:20:44  2014-4-01  0.4162  0.0285
  09:24:59  2014-4-01  0.4417  0.0323
  09:29:14  2014-4-01  0.4070  0.0234
  09:33:28  2014-4-01  0.3868  0.0257
  09:37:43  2014-4-01  0.4247  0.0282
  09:41:58  2014-4-01  0.4680  0.0202
  09:46:13  2014-4-01  0.3385  0.0342
  09:50:27  2014-4-01  0.4017  0.0240
  09:54:42  2014-4-01  0.3862  0.0293
  09:58:57  2014-4-01  0.3001  0.0369
  10:03:11  2014-4-01  0.4005  0.0457
  10:07:26  2014-4-01  0.3695  0.0290
  10:11:41  2014-4-01  0.3960  0.0378
  10:15:55  2014-4-01  0.4114  0.0309
  10:20:10  2014-4-01  0.3641  0.0209
  10:24:25  2014-4-01  0.3438  0.0426
  10:28:40  2014-4-01  0.4167  0.0335
  10:32:54  2014-4-01  0.3568  0.0371
  10:37:09  2014-4-01  0.3753  0.0388
  10:41:24  2014-4-01  0.3668  0.0283
  10:45:39  2014-4-01  0.3887  0.0292
  10:49:53  2014-4-01  0.4179  0.0332
  10:54:08  2014-4-01  0.3685  0.0227
  10:58:23  2014-4-01  0.4173  0.0237
  11:02:37  2014-4-01  0.4033  0.0328
  11:06:52  2014-4-01  0.3272  0.0213
  11:11:07  2014-4-01  0.3735  0.0405
  11:15:21  2014-4-01  0.2961  0.0395
  11:19:36  2014-4-01  0.3570  0.0460
  11:23:51  2014-4-01  0.4254  0.0472
  11:28:05  2014-4-01  0.2957  0.0290
  11:32:20  2014-4-01  0.3535  0.0163
  11:36:35  2014-4-01  0.3499  0.0391
  11:40:49  2014-4-01  0.3139  0.0321
  11:45:04  2014-4-01  0.3426  0.0182
  11:49:19  2014-4-01  0.3075  0.0260
  11:53:33  2014-4-01  0.3681  0.0266
  11:57:48  2014-4-01  0.3377  0.0308
  12:02:02  2014-4-01  0.2997  0.0281
  12:06:17  2014-4-01  0.3814  0.0511
  12:10:32  2014-4-01  0.2934  0.0389
  12:14:46  2014-4-01  0.3239  0.0442
  12:19:01  2014-4-01  0.3668  0.0520
  12:23:15  2014-4-01  0.4658  0.0592
  12:27:30  2014-4-01  0.3870  0.0556
  12:31:45  2014-4-01  0.4543  0.0665
  12:35:59  2014-4-01  0.4320  0.1129
  12:40:14  2014-4-01  0.5413  0.0941
  12:44:28  2014-4-01  0.7647  0.1390
  12:48:43  2014-4-01  0.6327  0.1491
  12:57:12  2014-4-01  0.7754  0.1029
  13:01:27  2014-4-01  0.6742  0.1029
  13:05:41  2014-4-01  0.5688  0.1007
  13:09:56  2014-4-01  0.3954  0.1233
  13:14:11  2014-4-01  0.5439  0.1054
  13:18:26  2014-4-01  0.4552  0.1277
  13:22:40  2014-4-01  0.6143  0.1281
  13:26:55  2014-4-01  0.4249  0.1040
  13:31:09  2014-4-01  0.3980  0.0862
  13:35:24  2014-4-01  0.4332  0.0910
  13:39:39  2014-4-01  0.3118  0.0924
  13:43:53  2014-4-01  0.3476  0.0627
  13:48:08  2014-4-01  0.4450  0.0790
  13:52:23  2014-4-01  0.4539  0.1213
  13:56:38  2014-4-01  0.3364  0.0830
  14:00:53  2014-4-01  0.2934  0.0959
  22:43:04  2014-4-01  0.8670  0.0509
  22:47:19  2014-4-01  0.5919  0.0379
  22:51:34  2014-4-01  0.5934  0.0325
  22:55:49  2014-4-01  0.8045  0.0323
  23:00:04  2014-4-01  0.6154  0.0325
  23:04:19  2014-4-01  0.8946  0.1050
  23:08:33  2014-4-01  0.7636  0.0739
  23:12:48  2014-4-01  1.0283  0.0795
  23:17:03  2014-4-01  0.7760  0.0886
  23:21:18  2014-4-01  0.7222  0.0616
  23:25:33  2014-4-01  0.6937  0.0426
  23:29:48  2014-4-01  0.7929  0.0438
  23:34:03  2014-4-01  0.6737  0.0238
  23:38:18  2014-4-01  0.5484  0.0125
  23:42:33  2014-4-01  0.6040  0.0142
  23:46:47  2014-4-01  0.5975  0.0406
  23:51:02  2014-4-01  0.7620  0.0934
  23:55:17  2014-4-01  0.8074  0.0384
  23:59:32  2014-4-01  0.6568  0.0531
  00:03:47  2014-4-02  0.3964  0.1323
  00:08:02  2014-4-02  0.6537  0.0445
  00:12:17  2014-4-02  0.9189  0.0739
  00:16:32  2014-4-02  0.7851  0.0322
  00:20:47  2014-4-02  0.9461  0.0303
  00:25:01  2014-4-02  0.9272  0.0738
  00:29:16  2014-4-02  0.6903  0.0329
  00:33:31  2014-4-02  0.7830  0.0737
  00:37:46  2014-4-02  0.7473  0.0820
  00:42:01  2014-4-02  0.8654  0.0561
  00:46:16  2014-4-02  0.8593  0.0430
  00:50:31  2014-4-02  0.7836  0.0335
  00:54:46  2014-4-02  0.8063  0.0493
  00:59:00  2014-4-02  1.1149  0.0673
  01:03:15  2014-4-02  1.2286  0.0560
  01:07:30  2014-4-02  1.1975  0.0538
  01:11:45  2014-4-02  0.8490  0.0386
  01:16:00  2014-4-02  1.1529  0.1159
  01:20:15  2014-4-02  1.2368  0.1087
  01:24:30  2014-4-02  0.8113  0.0382
  01:28:45  2014-4-02  0.9389  0.0292
  01:33:00  2014-4-02  1.0379  0.1023
  01:37:14  2014-4-02  0.6636  0.0574
  01:41:29  2014-4-02  0.9192  0.0595
  01:45:44  2014-4-02  0.6673  0.0475
  01:49:59  2014-4-02  0.6925  0.0353
  01:54:14  2014-4-02  0.7653  0.0804
  01:58:29  2014-4-02  0.7758  0.0762
  02:02:44  2014-4-02  0.9585  0.0443
  02:06:59  2014-4-02  1.7181  0.1866
  02:11:14  2014-4-02  1.2401  0.0867
  02:15:29  2014-4-02  0.7049  0.0500
  02:19:44  2014-4-02  0.7344  0.0739
  02:23:59  2014-4-02  1.0256  0.1432
  02:28:14  2014-4-02  0.7580  0.0427
  02:32:28  2014-4-02  0.8921  0.0525
  02:36:43  2014-4-02  1.3300  0.0652
  02:40:58  2014-4-02  0.9048  0.0810
  02:45:13  2014-4-02  0.9991  0.1193
  02:49:28  2014-4-02  1.2122  0.0188
  02:53:43  2014-4-02  1.2136  0.1094
  02:57:58  2014-4-02  1.5125  0.1012
  03:02:13  2014-4-02  1.6208  0.0575
  03:06:28  2014-4-02  1.8173  0.0819
  03:10:43  2014-4-02  0.7483  0.0754
  03:14:58  2014-4-02  2.0988  0.0910
  03:19:13  2014-4-02  1.4601  0.0796
  03:23:28  2014-4-02  0.9958  0.0592
  03:27:43  2014-4-02  1.2864  0.0812
  03:31:58  2014-4-02  1.1152  0.0504
  03:36:13  2014-4-02  1.4811  0.0603
  03:40:28  2014-4-02  1.3282  0.0506
  03:44:43  2014-4-02  1.9250  0.0462
  03:48:57  2014-4-02  0.9210  0.0888
  03:53:12  2014-4-02  0.8669  0.0461
  03:57:27  2014-4-02  1.0336  0.0761
  04:01:42  2014-4-02  1.4718  0.1217
  04:05:57  2014-4-02  0.9276  0.0666
  04:10:12  2014-4-02  0.7426  0.0778
  04:14:27  2014-4-02  0.9472  0.0910
  04:18:42  2014-4-02  1.2926  0.1054
  04:22:57  2014-4-02  1.3039  0.1163
  04:27:12  2014-4-02  1.4572  0.0613
  04:31:27  2014-4-02  0.9813  0.0933
  04:35:42  2014-4-02  1.2573  0.0597
  04:39:57  2014-4-02  1.0693  0.1156
  04:44:12  2014-4-02  0.9944  0.0156
  04:48:27  2014-4-02  0.9183  0.0394
  04:52:42  2014-4-02  1.3358  0.0874
  04:56:57  2014-4-02  0.7974  0.0620
  05:01:12  2014-4-02  0.9747  0.0506
  05:05:27  2014-4-02  0.7015  0.0602
  05:09:42  2014-4-02  0.8076  0.0664
  05:13:57  2014-4-02  1.1547  0.0714
  05:18:12  2014-4-02  0.7814  0.1700
  05:22:27  2014-4-02  1.0294  0.0266
  05:26:42  2014-4-02  0.8839  0.0437
  05:30:56  2014-4-02  1.0225  0.0587
  05:35:11  2014-4-02  0.8234  0.0378
  05:39:26  2014-4-02  1.5186  0.0981
  05:43:41  2014-4-02  0.8182  0.0877
  05:47:56  2014-4-02  0.9633  0.0475
  05:52:11  2014-4-02  1.2601  0.0780
  05:56:26  2014-4-02  0.9667  0.0612
  06:00:41  2014-4-02  1.1384  0.0969
  06:04:56  2014-4-02  1.2680  0.0289
  06:09:11  2014-4-02  1.0713  0.0398
  06:13:26  2014-4-02  0.8630  0.0429
  06:17:40  2014-4-02  0.9398  0.1013
  06:21:55  2014-4-02  0.9503  0.0796
  06:26:10  2014-4-02  1.2316  0.0441
  06:30:25  2014-4-02  0.7928  0.0387
  06:34:40  2014-4-02  0.8127  0.0533
  06:38:55  2014-4-02  0.8197  0.0450
  06:43:10  2014-4-02  0.8254  0.0626
  06:47:25  2014-4-02  0.9732  0.0429
  06:51:40  2014-4-02  0.9875  0.0559
  06:55:55  2014-4-02  0.8997  0.0612
  07:00:10  2014-4-02  1.2352  0.0588
  07:04:25  2014-4-02  1.1516  0.1072
  07:08:40  2014-4-02  1.1630  0.0966
  07:12:55  2014-4-02  1.1359  0.1474
  07:17:10  2014-4-02  1.6628  0.1081
  07:21:25  2014-4-02  1.2864  0.1982
  07:25:40  2014-4-02  1.0748  0.0846
  07:29:55  2014-4-02  1.5192  0.1415
  07:34:10  2014-4-02  2.2174  0.0829
  07:38:25  2014-4-02  1.9131  0.1406
  07:42:40  2014-4-02  1.1099  0.0482
  07:46:55  2014-4-02  1.1197  0.0503
  07:51:10  2014-4-02  1.0854  0.0663
  07:59:39  2014-4-02  1.3128  0.1139
  08:03:54  2014-4-02  1.6310  0.1605
  08:08:09  2014-4-02  2.0145  0.2581
  08:12:24  2014-4-02  1.7669  0.2113
  08:16:39  2014-4-02  1.3563  0.1765
  08:20:54  2014-4-02  0.7967  0.2387
  08:25:09  2014-4-02  0.2895  0.2259
  08:29:24  2014-4-02  0.5229  0.3781
  08:33:39  2014-4-02  0.4631  0.2644
  08:37:54  2014-4-02  1.4158  0.2361
  08:42:09  2014-4-02  1.3641  0.1991
  08:46:24  2014-4-02  0.9449  0.4136
  08:50:39  2014-4-02  0.7782  0.2251
  08:54:54  2014-4-02  0.9203  0.1917
  08:59:08  2014-4-02  0.5027  0.2960
  09:03:23  2014-4-02  0.7904  0.1217
  09:07:38  2014-4-02  0.8741  0.3481
  09:11:53  2014-4-02  0.7156  0.1815
  09:16:08  2014-4-02  0.7656  0.1093
  09:20:23  2014-4-02  0.9147  0.1379
  09:24:38  2014-4-02  0.1914  0.4874
  09:28:52  2014-4-02  0.0315  0.4484
  09:33:07  2014-4-02  0.2083  0.4616
  09:37:22  2014-4-02  0.1178  0.5557
  09:41:37  2014-4-02  0.1479  0.4077
  09:45:52  2014-4-02  0.2228  0.1750
  09:50:07  2014-4-02  1.2669  0.2425
  09:54:21  2014-4-02  0.7102  0.2443
  09:58:36  2014-4-02  0.4673  0.4491
  10:02:51  2014-4-02  0.0007  2.2840
  10:07:06  2014-4-02  0.0024  7.3555
  10:11:21  2014-4-02  0.0020  0.6446
  10:15:35  2014-4-02  0.0021  1.1837
  10:19:50  2014-4-02  0.0061  1.0637
  10:24:05  2014-4-02  11.8496  3.0800
  10:28:20  2014-4-02  0.0050  4.7813
  10:58:03  2014-4-02  0.2863  1.6413
  11:02:18  2014-4-02  0.0016  1.0518
  11:06:32  2014-4-02  0.0293  0.4109
  11:10:47  2014-4-02  0.0280  0.3144
  11:15:02  2014-4-02  0.1965  0.4630
  11:19:17  2014-4-02  0.0082  0.9396
  11:40:30  2014-4-02  0.5330  0.7014
  11:44:45  2014-4-02  0.4246  0.2055
  11:48:59  2014-4-02  0.4112  0.3982
  11:53:14  2014-4-02  0.0001  2.0745
  11:57:29  2014-4-02  0.6047  0.2483
  12:01:44  2014-4-02  0.0116  1.6564
  12:05:58  2014-4-02  0.0256  6.3545
  12:10:13  2014-4-02  0.0002  7.1241
  12:18:42  2014-4-02  1.9431  2.5001
  12:22:57  2014-4-02  0.0000  0.2230
  12:27:12  2014-4-02  1.1739  0.5975
  12:31:26  2014-4-02  0.4415  0.3250
  12:35:41  2014-4-02  0.5034  2.2149
  12:39:56  2014-4-02  4.7479  1.1559
  12:44:10  2014-4-02  0.9463  0.5518
  12:48:25  2014-4-02  8.3340  3.2236
  12:52:40  2014-4-02  10.0264  5.2827
  12:56:54  2014-4-02  5.6708  1.8796
  13:01:09  2014-4-02  3.5766  1.4406
  13:05:24  2014-4-02  5.2689  8.2088
  13:09:38  2014-4-02  0.6978  0.3953
  13:13:53  2014-4-02  1.2668  2.2771
  13:18:08  2014-4-02  1.2322  1.0747
  13:22:22  2014-4-02  2.1478  0.3598
  13:26:37  2014-4-02  0.0077  0.8475
  13:30:51  2014-4-02  2.8500  0.9219
  13:35:06  2014-4-02  5.5760  1.4842
  13:39:21  2014-4-02  1.2030  0.3217
  13:43:35  2014-4-02  5.6495  3.4000
  13:47:50  2014-4-02  1.6676  1.1227
  13:52:04  2014-4-02  0.0007  9.7224
  13:56:19  2014-4-02  3.5896  1.6105
  14:00:34  2014-4-02  0.8759  0.3787
  14:04:48  2014-4-02  2.8186  0.9957
  14:09:03  2014-4-02  0.2715  0.7691
  14:13:17  2014-4-02  1.0279  0.3753
  14:17:32  2014-4-02  1.7379  0.7838
  14:21:47  2014-4-02  4.5065  1.9130
  14:26:01  2014-4-02  1.7191  0.5846
  14:30:16  2014-4-02  1.6807  0.4637
  14:34:31  2014-4-02  2.0815  0.5062
  14:38:45  2014-4-02  3.7735  1.2527
  14:43:00  2014-4-02  4.7955  1.1537
  14:47:15  2014-4-02  0.3701  0.4586
  14:51:29  2014-4-02  8.5534  2.0341
  14:55:44  2014-4-02  2.8416  0.7394
  14:59:58  2014-4-02  1.7334  0.8931
  15:04:13  2014-4-02  1.9585  0.5630
  15:08:28  2014-4-02  1.3555  0.3561
  15:12:42  2014-4-02  5.6182  2.2523
  15:16:57  2014-4-02  1.3945  0.3481
  15:21:11  2014-4-02  4.3133  1.2895
  15:25:26  2014-4-02  2.6161  0.8830
  15:29:40  2014-4-02  1.1591  0.3166
  15:33:55  2014-4-02  1.0893  0.3265
  15:38:09  2014-4-02  0.8244  0.2936
  15:42:24  2014-4-02  1.5502  0.4825
  15:46:38  2014-4-02  1.3658  0.3661
  15:50:53  2014-4-02  1.5581  0.4451
  15:55:08  2014-4-02  2.2776  0.8430
  15:59:22  2014-4-02  2.1673  0.7722
  16:03:37  2014-4-02  0.8296  0.3681
  16:07:51  2014-4-02  0.4653  0.2886
  16:12:06  2014-4-02  5.0694  1.8085
  16:20:35  2014-4-02  0.7356  0.2181
  16:24:49  2014-4-02  0.9192  0.2556
  16:29:04  2014-4-02  0.9337  0.4010
  16:33:19  2014-4-02  0.4421  0.1504
  16:37:33  2014-4-02  0.2197  0.2079
  16:41:48  2014-4-02  0.5080  0.2702
  16:46:02  2014-4-02  0.5689  0.2743
  16:50:17  2014-4-02  0.6080  0.2132
  16:54:31  2014-4-02  0.6488  0.2708
  16:58:46  2014-4-02  0.4573  0.2564
  17:03:00  2014-4-02  0.4317  0.1794
  17:07:15  2014-4-02  0.5595  0.3381
  17:11:29  2014-4-02  0.5537  0.2638
  17:15:44  2014-4-02  0.7593  0.3225
  17:19:58  2014-4-02  0.2828  0.2724
  17:24:13  2014-4-02  0.6172  0.3201
  17:28:28  2014-4-02  0.6056  0.3368
  17:32:42  2014-4-02  0.3892  0.1865
  17:36:57  2014-4-02  0.4599  0.2421
  17:41:11  2014-4-02  0.3980  0.1875
  17:45:26  2014-4-02  0.4329  0.1928
  17:49:40  2014-4-02  0.4746  0.2131
  17:53:55  2014-4-02  0.6512  0.2753
  17:58:10  2014-4-02  0.4941  0.2793
  18:02:24  2014-4-02  0.5057  0.2760
  18:06:39  2014-4-02  0.7624  0.4268
  18:10:53  2014-4-02  0.5261  0.3046
  18:15:08  2014-4-02  0.7763  0.3549
  18:19:22  2014-4-02  0.3026  0.3914
  18:23:37  2014-4-02  0.7275  0.2752
  18:27:52  2014-4-02  0.7958  0.2740
  18:32:06  2014-4-02  0.5586  0.3300
  18:36:21  2014-4-02  0.5252  0.2095
  18:40:35  2014-4-02  1.2848  0.6192
  18:49:05  2014-4-02  2.2247  0.6525
  18:53:19  2014-4-02  1.0335  0.2834
  18:57:34  2014-4-02  0.5568  0.1886
  19:01:48  2014-4-02  0.4620  0.2535
  19:06:03  2014-4-02  0.5284  0.2823
  19:10:18  2014-4-02  0.3497  0.1852
  19:14:32  2014-4-02  0.2474  0.1763
  19:18:47  2014-4-02  0.6783  0.4428
  19:23:01  2014-4-02  0.8182  0.3981
  19:27:16  2014-4-02  0.3603  0.2916
  19:31:31  2014-4-02  0.1362  0.2745
  19:35:45  2014-4-02  0.4395  0.2886
  19:40:00  2014-4-02  0.1555  0.2399
  19:44:14  2014-4-02  0.2696  0.3102
  19:48:29  2014-4-02  0.2653  0.2151
  19:52:43  2014-4-02  0.1652  0.2041
  19:56:58  2014-4-02  0.1979  0.2418
  20:01:13  2014-4-02  0.1415  0.1664
  20:05:27  2014-4-02  0.1913  0.1326
  20:09:42  2014-4-02  0.2099  0.2166
  20:13:56  2014-4-02  0.3181  0.2188
  20:18:11  2014-4-02  0.1997  0.1363
  20:22:26  2014-4-02  0.5056  0.2571
  20:26:40  2014-4-02  0.5828  0.2046
  20:30:55  2014-4-02  0.3526  0.1445
  20:35:09  2014-4-02  0.7249  0.1339
  20:39:24  2014-4-02  1.6166  0.2001
  20:43:39  2014-4-02  1.2510  0.3335
  20:47:53  2014-4-02  1.4380  0.2356
  20:52:08  2014-4-02  1.4315  0.4443
  20:56:23  2014-4-02  1.9737  0.7581
  21:00:37  2014-4-02  1.3235  0.5192
  21:04:52  2014-4-02  0.6626  0.3610
  21:09:07  2014-4-02  1.9753  0.4529
  21:13:21  2014-4-02  1.5571  0.5535
  21:17:36  2014-4-02  0.2402  0.1689
  21:21:51  2014-4-02  0.0073  0.2255
  21:26:05  2014-4-02  0.0034  0.2445
  21:30:20  2014-4-02  0.0028  1.0533
  21:38:49  2014-4-02  0.0035  1.7337
  21:43:04  2014-4-02  0.0014  2.7009
  21:55:48  2014-4-02  0.0043  0.4898
  22:00:03  2014-4-02  0.9826  0.2433
  22:04:17  2014-4-02  0.9215  0.4022
  22:08:32  2014-4-02  0.3638  0.3401
  22:12:47  2014-4-02  0.0031  1.5178
  22:17:01  2014-4-02  0.0214  0.1958
  22:21:16  2014-4-02  0.0140  0.5203
  22:25:31  2014-4-02  0.0046  0.5655
  22:29:45  2014-4-02  0.5806  1.0174
  22:34:00  2014-4-02  0.0002  32.7029
  22:42:29  2014-4-02  0.0003  8.5815
  22:46:44  2014-4-02  0.0046  0.9421
  22:55:13  2014-4-02  0.0007  4.0506
  22:59:28  2014-4-02  0.0006  11.4005
  23:03:43  2014-4-02  0.0010  2.7115
  23:07:58  2014-4-02  0.0033  1.1306
  23:16:27  2014-4-02  0.0016  4.4297
  23:20:42  2014-4-02  0.0025  1.2993
  23:24:56  2014-4-02  0.0056  0.6899
  23:29:11  2014-4-02  0.0047  0.4822
  23:33:26  2014-4-02  0.0087  0.3152
  23:37:40  2014-4-02  0.2727  0.2890
  23:41:55  2014-4-02  0.1829  0.2463
  23:46:10  2014-4-02  0.0149  0.6181
  23:50:25  2014-4-02  0.0032  2.0414
  23:54:39  2014-4-02  0.0007  2.0719
  00:03:09  2014-4-03  0.0003  12.4087
  00:07:24  2014-4-03  0.0001  144.3079
  00:11:38  2014-4-03  0.0019  2.5409
  00:15:53  2014-4-03  0.0059  1.6826
  00:20:08  2014-4-03  0.0044  1.6927
  00:24:22  2014-4-03  0.0018  2.0428
  00:28:37  2014-4-03  0.0039  1.6610
  00:32:52  2014-4-03  0.0021  1.7735
  00:37:07  2014-4-03  0.0030  0.5594
  00:41:21  2014-4-03  0.0026  1.1065
  00:45:36  2014-4-03  0.0018  1.5145
  00:49:51  2014-4-03  0.0021  0.3750
  00:54:06  2014-4-03  0.0096  0.6836
  00:58:20  2014-4-03  0.0020  1.3131
  01:02:35  2014-4-03  0.0066  0.6461
  01:06:50  2014-4-03  0.0012  1.3316
  01:11:05  2014-4-03  0.0024  2.3284
  01:15:19  2014-4-03  0.0016  1.5108
  01:19:34  2014-4-03  0.0024  0.8513
  01:23:49  2014-4-03  1.3036  0.3926
  01:28:04  2014-4-03  1.6590  0.4341
  01:32:18  2014-4-03  1.4316  0.4295
  01:36:33  2014-4-03  1.5301  0.1743
  01:40:48  2014-4-03  3.0724  0.8669
  01:45:03  2014-4-03  2.2450  0.6391
  01:49:17  2014-4-03  1.7721  0.3501
  01:53:32  2014-4-03  2.1958  0.8416
  01:57:47  2014-4-03  1.6524  0.4954
  02:02:02  2014-4-03  0.5571  0.7634
  02:06:16  2014-4-03  0.7474  0.7316
  02:10:31  2014-4-03  0.3493  0.2121
  02:14:46  2014-4-03  0.3469  0.6445
  02:27:30  2014-4-03  0.0004  5.8154
  02:31:45  2014-4-03  0.0042  1.3417
  02:40:14  2014-4-03  0.0005  5.2030
  03:01:28  2014-4-03  0.0044  1.2532
  03:05:43  2014-4-03  0.0052  0.8636
  03:48:11  2014-4-03  0.0015  2.8835
  03:52:25  2014-4-03  0.0072  1.3022
  03:56:40  2014-4-03  0.0030  1.4851
  04:00:55  2014-4-03  0.0023  1.6886
  04:05:10  2014-4-03  0.0028  1.4356
  04:09:24  2014-4-03  0.0023  1.9903
  04:13:39  2014-4-03  0.0002  15.8370
  04:17:54  2014-4-03  0.0048  1.0449
  04:22:09  2014-4-03  0.0103  1.0539
  04:26:24  2014-4-03  0.0000  53.3842
  04:30:38  2014-4-03  0.0067  0.5917
