JCMT-183-GHz 2014-09-11
19:50:40.0 0.0889
19:50:39.0 0.0898
19:50:36.0 0.0898
19:50:35.0 0.0897
19:50:33.0 0.0896
19:50:32.0 0.0889
19:50:30.0 0.0889
19:50:29.0 0.0888
19:50:27.0 0.0887
19:50:26.0 0.0881
19:50:24.0 0.0880
19:50:23.0 0.0880
19:50:21.0 0.0879
19:50:20.0 0.0895
19:50:18.0 0.0893
19:50:17.0 0.0891
19:50:15.0 0.0888
19:50:13.0 0.0873
19:50:12.0 0.0871
19:50:10.0 0.0870
19:50:08.0 0.0866
19:50:07.0 0.0863
19:50:03.0 0.0858
19:50:02.0 0.0855
19:50:00.0 0.0856
19:49:59.0 0.0857
19:49:57.0 0.0858
19:49:56.0 0.0873
19:49:54.0 0.0871
19:49:53.0 0.0869
19:49:52.0 0.0867
19:49:50.0 0.0856
19:49:48.0 0.0855
19:49:47.0 0.0856
19:49:45.0 0.0856
19:49:44.0 0.0856
19:49:42.0 0.0859
19:49:41.0 0.0862
19:49:40.0 0.0866
19:49:38.0 0.0867
19:49:37.0 0.0866
19:49:33.0 0.0863
19:49:32.0 0.0861
19:49:30.0 0.0860
19:49:29.0 0.0859
19:49:28.0 0.0858
19:49:26.0 0.0868
19:49:24.0 0.0867
19:49:23.0 0.0867
19:49:21.0 0.0866
19:49:20.0 0.0861
19:49:18.0 0.0861
19:49:17.0 0.0863
19:49:15.0 0.0864
19:49:14.0 0.0850
19:49:12.0 0.0851
19:49:11.0 0.0853
19:49:09.0 0.0855
19:49:08.0 0.0868
19:49:06.0 0.0866
19:49:05.0 0.0865
19:49:04.0 0.0863
19:49:00.0 0.0856
19:48:59.0 0.0852
19:48:57.0 0.0846
19:48:56.0 0.0861
19:48:54.0 0.0864
19:48:53.0 0.0869
19:48:52.0 0.0875
19:48:50.0 0.0866
19:48:49.0 0.0867
19:48:47.0 0.0867
19:48:44.0 0.0879
19:48:42.0 0.0881
19:48:41.0 0.0884
19:48:39.0 0.0887
19:48:38.0 0.0893
19:48:36.0 0.0894
19:48:35.0 0.0894
19:48:33.0 0.0894
19:48:31.0 0.0887
19:48:30.0 0.0884
19:48:27.0 0.0881
19:48:26.0 0.0897
19:48:24.0 0.0900
19:48:23.0 0.0903
19:48:21.0 0.0908
19:48:20.0 0.0905
19:48:18.0 0.0905
19:48:17.0 0.0904
19:48:15.0 0.0903
19:48:14.0 0.0895
19:48:12.0 0.0898
19:48:11.0 0.0901
19:48:09.0 0.0906
19:48:08.0 0.0918
19:48:06.0 0.0916
19:48:05.0 0.0913
19:48:04.0 0.0911
19:48:02.0 0.0912
19:48:00.0 0.0914
19:47:59.0 0.0918
19:47:57.0 0.0925
19:47:56.0 0.0929
19:47:54.0 0.0929
19:47:53.0 0.0930
19:47:52.0 0.0932
19:47:50.0 0.0919
19:47:48.0 0.0917
19:47:47.0 0.0915
19:47:45.0 0.0915
19:47:44.0 0.0904
19:47:42.0 0.0898
19:47:41.0 0.0889
19:47:39.0 0.0877
19:47:38.0 0.0902
19:47:36.0 0.0902
19:47:35.0 0.0901
19:47:33.0 0.0899
19:47:32.0 0.0898
19:47:30.0 0.0899
19:47:29.0 0.0897
19:47:27.0 0.0896
19:47:26.0 0.0890
19:47:24.0 0.0889
19:47:23.0 0.0886
19:47:22.0 0.0881
19:47:20.0 0.0890
19:47:18.0 0.0891
19:47:17.0 0.0891
19:47:15.0 0.0891
19:47:14.0 0.0881
19:47:12.0 0.0882
19:47:11.0 0.0883
19:47:09.0 0.0884
19:47:08.0 0.0873
19:47:06.0 0.0876
19:47:05.0 0.0877
19:47:03.0 0.0877
19:47:02.0 0.0888
19:47:00.0 0.0889
19:46:59.0 0.0888
19:46:58.0 0.0885
19:46:56.0 0.0896
19:46:54.0 0.0901
19:46:50.0 0.0891
19:46:48.0 0.0888
19:46:47.0 0.0884
19:46:46.0 0.0879
19:46:44.0 0.0884
19:46:43.0 0.0882
19:46:41.0 0.0882
19:46:39.0 0.0879
19:46:38.0 0.0877
19:46:36.0 0.0879
19:46:35.0 0.0883
19:46:33.0 0.0887
19:46:32.0 0.0872
19:46:30.0 0.0871
19:46:29.0 0.0871
19:46:27.0 0.0867
19:46:25.0 0.0871
19:46:24.0 0.0874
19:46:21.0 0.0878
19:46:20.0 0.0876
19:46:18.0 0.0877
19:46:17.0 0.0880
19:46:15.0 0.0884
19:46:14.0 0.0866
19:46:12.0 0.0866
19:46:11.0 0.0866
19:46:09.0 0.0867
19:46:08.0 0.0880
19:46:06.0 0.0882
19:46:05.0 0.0885
19:46:03.0 0.0890
19:46:02.0 0.0875
19:46:00.0 0.0875
19:45:59.0 0.0878
19:45:58.0 0.0882
19:45:54.0 0.0886
19:45:53.0 0.0884
19:45:51.0 0.0883
19:45:48.0 0.0872
19:45:47.0 0.0873
19:45:45.0 0.0873
19:45:44.0 0.0881
19:45:42.0 0.0882
19:45:41.0 0.0883
19:45:39.0 0.0883
19:45:38.0 0.0894
19:45:36.0 0.0892
19:45:35.0 0.0891
19:45:33.0 0.0888
19:45:30.0 0.0879
19:45:28.0 0.0878
19:45:26.0 0.0865
19:45:25.0 0.0864
19:45:23.0 0.0863
19:45:22.0 0.0862
19:45:18.0 0.0867
19:45:17.0 0.0869
19:45:15.0 0.0868
19:45:14.0 0.0864
19:45:12.0 0.0867
19:45:11.0 0.0870
19:45:09.0 0.0874
19:45:08.0 0.0871
19:45:06.0 0.0873
19:45:05.0 0.0874
19:45:03.0 0.0877
19:45:01.0 0.0886
19:45:00.0 0.0886
19:44:58.0 0.0887
19:44:56.0 0.0882
19:44:54.0 0.0879
19:44:53.0 0.0876
19:44:51.0 0.0872
19:44:50.0 0.0881
19:44:46.0 0.0885
19:44:42.0 0.0881
19:44:41.0 0.0882
19:44:39.0 0.0882
19:44:38.0 0.0880
19:44:36.0 0.0877
19:44:35.0 0.0874
19:44:33.0 0.0871
19:44:32.0 0.0873
19:44:30.0 0.0875
19:44:29.0 0.0877
19:44:27.0 0.0880
19:44:26.0 0.0867
19:44:24.0 0.0864
19:44:23.0 0.0860
19:44:21.0 0.0854
19:44:20.0 0.0871
19:44:18.0 0.0872
19:44:17.0 0.0872
19:44:16.0 0.0872
19:44:14.0 0.0876
19:44:11.0 0.0881
19:44:09.0 0.0889
19:44:08.0 0.0870
19:44:06.0 0.0872
19:44:05.0 0.0874
19:44:04.0 0.0877
19:44:02.0 0.0869
19:43:59.0 0.0865
19:43:57.0 0.0860
19:43:56.0 0.0873
19:43:54.0 0.0875
19:43:53.0 0.0878
19:43:51.0 0.0884
19:43:49.0 0.0874
19:43:46.0 0.0874
19:43:44.0 0.0874
19:43:43.0 0.0876
19:43:40.0 0.0880
19:43:39.0 0.0882
19:43:37.0 0.0882
19:43:36.0 0.0883
19:43:32.0 0.0882
19:43:30.0 0.0880
19:43:29.0 0.0879
19:43:27.0 0.0877
19:43:26.0 0.0875
19:43:24.0 0.0873
19:43:23.0 0.0871
19:43:21.0 0.0867
19:43:20.0 0.0864
19:43:18.0 0.0866
19:43:17.0 0.0869
19:43:16.0 0.0873
19:43:14.0 0.0872
19:43:13.0 0.0869
19:43:11.0 0.0864
19:43:03.0 0.0870
19:43:02.0 0.0862
19:43:00.0 0.0859
19:42:53.0 0.0857
19:42:50.0 0.0859
19:42:48.0 0.0857
19:42:47.0 0.0853
19:42:45.0 0.0849
19:42:44.0 0.0852
19:42:42.0 0.0851
19:42:41.0 0.0850
19:42:39.0 0.0849
19:42:38.0 0.0857
19:42:36.0 0.0862
19:42:35.0 0.0867
19:42:33.0 0.0875
19:42:32.0 0.0881
19:42:30.0 0.0881
19:42:29.0 0.0881
19:42:27.0 0.0882
19:42:26.0 0.0889
19:42:24.0 0.0889
19:42:23.0 0.0890
19:42:21.0 0.0893
19:42:20.0 0.0870
19:42:18.0 0.0868
19:42:17.0 0.0865
19:42:15.0 0.0861
19:42:14.0 0.0866
19:42:12.0 0.0870
19:42:11.0 0.0875
19:42:09.0 0.0882
19:42:08.0 0.0879
19:42:06.0 0.0878
19:42:05.0 0.0877
19:42:03.0 0.0875
19:42:00.0 0.0888
19:41:59.0 0.0886
19:41:57.0 0.0883
19:41:56.0 0.0883
19:41:54.0 0.0884
19:41:53.0 0.0886
19:41:51.0 0.0888
19:41:50.0 0.0878
19:41:48.0 0.0877
19:41:45.0 0.0876
19:41:44.0 0.0886
19:41:42.0 0.0886
19:41:41.0 0.0885
19:41:39.0 0.0884
19:41:38.0 0.0878
19:41:36.0 0.0880
19:41:35.0 0.0882
19:41:33.0 0.0885
19:41:32.0 0.0885
19:41:30.0 0.0887
19:41:29.0 0.0891
19:41:27.0 0.0895
19:41:26.0 0.0890
19:41:24.0 0.0892
19:41:23.0 0.0894
19:41:22.0 0.0897
19:41:20.0 0.0900
19:41:18.0 0.0898
19:41:17.0 0.0897
19:41:15.0 0.0897
19:41:14.0 0.0881
19:41:11.0 0.0882
19:41:09.0 0.0882
19:41:08.0 0.0870
19:41:06.0 0.0868
19:41:05.0 0.0865
19:41:03.0 0.0861
19:41:02.0 0.0858
19:41:00.0 0.0857
19:40:59.0 0.0854
19:40:58.0 0.0849
19:40:56.0 0.0852
19:40:55.0 0.0854
19:40:51.0 0.0866
19:40:49.0 0.0882
19:40:46.0 0.0887
19:40:44.0 0.0879
19:40:43.0 0.0877
19:40:41.0 0.0876
19:40:39.0 0.0875
19:40:38.0 0.0856
19:40:36.0 0.0859
19:40:35.0 0.0862
19:40:33.0 0.0866
19:40:32.0 0.0869
19:40:29.0 0.0861
19:40:27.0 0.0851
19:40:26.0 0.0853
19:40:24.0 0.0853
19:40:23.0 0.0852
19:40:21.0 0.0851
19:40:20.0 0.0842
19:40:18.0 0.0842
19:40:17.0 0.0843
19:40:15.0 0.0844
19:40:14.0 0.0856
19:40:12.0 0.0856
19:40:11.0 0.0855
19:40:10.0 0.0852
19:40:08.0 0.0845
19:40:06.0 0.0842
19:40:05.0 0.0839
19:40:03.0 0.0833
19:40:00.0 0.0851
19:39:59.0 0.0851
19:39:57.0 0.0851
19:39:56.0 0.0844
19:39:54.0 0.0846
19:39:53.0 0.0848
19:39:51.0 0.0850
19:39:50.0 0.0860
19:39:48.0 0.0860
19:39:45.0 0.0860
19:39:44.0 0.0867
19:39:42.0 0.0869
19:39:41.0 0.0872
19:39:39.0 0.0874
19:39:38.0 0.0862
19:39:36.0 0.0863
19:39:35.0 0.0865
19:39:33.0 0.0866
19:39:32.0 0.0868
19:39:30.0 0.0867
19:39:29.0 0.0866
19:39:27.0 0.0866
19:39:26.0 0.0860
19:39:24.0 0.0861
19:39:23.0 0.0863
19:39:21.0 0.0865
19:39:20.0 0.0867
19:39:18.0 0.0869
19:39:17.0 0.0871
19:39:15.0 0.0874
19:39:14.0 0.0879
19:39:12.0 0.0882
19:39:11.0 0.0886
19:39:09.0 0.0891
19:39:08.0 0.0884
19:39:06.0 0.0883
19:39:05.0 0.0881
19:39:04.0 0.0879
19:39:01.0 0.0868
19:39:00.0 0.0869
19:38:58.0 0.0871
19:38:56.0 0.0882
19:38:54.0 0.0881
19:38:53.0 0.0880
19:38:51.0 0.0879
19:38:49.0 0.0873
19:38:48.0 0.0872
19:38:46.0 0.0869
19:38:42.0 0.0875
19:38:41.0 0.0872
19:38:39.0 0.0869
19:38:37.0 0.0875
19:38:36.0 0.0867
19:38:26.0 0.0882
19:38:20.0 0.0872
19:38:15.0 0.0872
19:38:12.0 0.0874
19:38:11.0 0.0875
19:38:09.0 0.0877
19:38:08.0 0.0870
19:38:06.0 0.0866
19:38:05.0 0.0862
19:38:03.0 0.0857
19:38:02.0 0.0849
19:38:00.0 0.0851
19:37:59.0 0.0853
19:37:57.0 0.0856
19:37:56.0 0.0867
19:37:54.0 0.0868
19:37:53.0 0.0868
19:37:51.0 0.0868
19:37:50.0 0.0880
19:37:48.0 0.0879
19:37:47.0 0.0878
19:37:46.0 0.0876
19:37:44.0 0.0867
19:37:42.0 0.0866
19:37:39.0 0.0864
19:37:38.0 0.0878
19:37:36.0 0.0881
19:37:33.0 0.0884
19:37:32.0 0.0873
19:37:30.0 0.0872
19:37:29.0 0.0871
19:37:27.0 0.0869
19:37:26.0 0.0871
19:37:24.0 0.0872
19:37:23.0 0.0873
19:37:21.0 0.0873
19:37:20.0 0.0879
19:37:18.0 0.0880
19:37:17.0 0.0880
19:37:16.0 0.0880
19:37:14.0 0.0879
19:37:11.0 0.0878
19:37:09.0 0.0877
19:37:06.0 0.0886
19:37:05.0 0.0888
19:37:03.0 0.0891
19:37:02.0 0.0885
19:37:00.0 0.0885
19:36:59.0 0.0884
19:36:57.0 0.0885
19:36:56.0 0.0881
19:36:54.0 0.0881
19:36:53.0 0.0881
19:36:51.0 0.0881
19:36:50.0 0.0879
19:36:48.0 0.0875
19:36:45.0 0.0870
19:36:44.0 0.0859
19:36:39.0 0.0859
19:36:38.0 0.0872
19:36:36.0 0.0872
19:36:35.0 0.0873
19:36:32.0 0.0869
19:36:30.0 0.0870
19:36:29.0 0.0872
19:36:27.0 0.0875
19:36:26.0 0.0866
19:36:24.0 0.0866
19:36:23.0 0.0866
19:36:21.0 0.0866
19:36:20.0 0.0871
19:36:18.0 0.0870
19:36:17.0 0.0869
19:36:15.0 0.0865
19:36:14.0 0.0858
19:36:11.0 0.0863
19:36:09.0 0.0869
19:36:05.0 0.0871
19:36:01.0 0.0863
19:35:59.0 0.0865
19:35:57.0 0.0868
19:35:54.0 0.0868
19:35:53.0 0.0868
19:35:51.0 0.0871
19:35:50.0 0.0850
19:35:48.0 0.0851
19:35:47.0 0.0851
19:35:45.0 0.0851
19:35:44.0 0.0854
19:35:42.0 0.0852
19:35:41.0 0.0851
19:35:39.0 0.0849
19:35:38.0 0.0829
19:35:36.0 0.0830
19:35:35.0 0.0831
19:35:33.0 0.0831
19:35:31.0 0.0847
19:35:30.0 0.0848
19:35:28.0 0.0849
19:35:26.0 0.0853
19:35:24.0 0.0853
19:35:23.0 0.0853
19:35:21.0 0.0853
19:35:20.0 0.0867
19:35:18.0 0.0868
19:35:17.0 0.0870
19:35:16.0 0.0872
19:35:13.0 0.0858
19:35:12.0 0.0854
19:35:10.0 0.0850
19:35:09.0 0.0848
19:35:06.0 0.0851
19:35:05.0 0.0854
19:35:03.0 0.0858
19:35:02.0 0.0856
19:35:00.0 0.0853
19:34:59.0 0.0850
19:34:57.0 0.0846
19:34:56.0 0.0847
19:34:54.0 0.0849
19:34:51.0 0.0850
19:34:50.0 0.0849
19:34:48.0 0.0847
19:34:45.0 0.0858
19:34:43.0 0.0855
19:34:39.0 0.0852
19:34:38.0 0.0855
19:34:36.0 0.0856
19:34:35.0 0.0857
19:34:33.0 0.0858
19:34:32.0 0.0857
19:34:30.0 0.0860
19:34:29.0 0.0863
19:34:28.0 0.0868
19:34:26.0 0.0864
19:34:24.0 0.0862
19:34:23.0 0.0861
19:34:21.0 0.0856
19:34:20.0 0.0857
19:34:18.0 0.0858
19:34:17.0 0.0859
19:34:16.0 0.0862
19:34:14.0 0.0860
19:34:13.0 0.0859
19:34:11.0 0.0857
19:34:10.0 0.0855
19:34:06.0 0.0841
19:34:05.0 0.0837
19:34:03.0 0.0830
19:34:02.0 0.0838
19:34:00.0 0.0838
19:33:59.0 0.0838
19:33:57.0 0.0838
19:33:56.0 0.0849
19:33:54.0 0.0850
19:33:53.0 0.0850
19:33:51.0 0.0851
19:33:50.0 0.0838
19:33:48.0 0.0837
19:33:47.0 0.0836
19:33:45.0 0.0836
19:33:43.0 0.0841
19:33:42.0 0.0844
19:33:40.0 0.0847
19:33:37.0 0.0843
19:33:35.0 0.0836
19:33:32.0 0.0850
19:33:30.0 0.0851
19:33:29.0 0.0851
19:33:27.0 0.0849
19:33:26.0 0.0854
19:33:24.0 0.0855
19:33:23.0 0.0855
19:33:21.0 0.0856
19:33:20.0 0.0856
19:33:18.0 0.0856
19:33:17.0 0.0857
19:33:15.0 0.0859
19:33:14.0 0.0849
19:33:12.0 0.0850
19:33:11.0 0.0851
19:33:10.0 0.0852
19:33:08.0 0.0856
19:33:07.0 0.0855
19:33:04.0 0.0855
19:32:58.0 0.0845
19:32:56.0 0.0859
19:32:54.0 0.0860
19:32:53.0 0.0862
19:32:51.0 0.0865
19:32:50.0 0.0860
19:32:48.0 0.0862
19:32:47.0 0.0865
19:32:46.0 0.0868
19:32:44.0 0.0875
19:32:43.0 0.0873
19:32:41.0 0.0870
19:32:40.0 0.0866
19:32:38.0 0.0877
19:32:36.0 0.0876
19:32:35.0 0.0875
19:32:33.0 0.0873
19:32:32.0 0.0879
19:32:30.0 0.0879
19:32:29.0 0.0880
19:32:28.0 0.0881
19:32:26.0 0.0881
19:32:24.0 0.0882
19:32:23.0 0.0885
19:32:21.0 0.0889
19:32:20.0 0.0876
19:32:18.0 0.0876
19:32:17.0 0.0877
19:32:15.0 0.0879
19:32:14.0 0.0863
19:32:12.0 0.0866
19:32:11.0 0.0869
19:32:09.0 0.0874
19:32:08.0 0.0871
19:32:06.0 0.0870
19:32:05.0 0.0870
19:32:04.0 0.0870
19:32:02.0 0.0885
19:32:01.0 0.0885
19:31:59.0 0.0885
19:31:57.0 0.0890
19:31:55.0 0.0890
19:31:54.0 0.0889
19:31:51.0 0.0888
19:31:50.0 0.0885
19:31:48.0 0.0886
19:31:47.0 0.0886
19:31:45.0 0.0886
19:31:44.0 0.0890
19:31:42.0 0.0890
19:31:41.0 0.0888
19:31:36.0 0.0884
19:31:35.0 0.0883
19:31:33.0 0.0881
19:31:32.0 0.0885
19:31:30.0 0.0884
19:31:29.0 0.0884
19:31:27.0 0.0885
19:31:26.0 0.0887
19:31:24.0 0.0885
19:31:23.0 0.0883
19:31:22.0 0.0881
19:31:20.0 0.0881
19:31:18.0 0.0880
19:31:17.0 0.0880
19:31:15.0 0.0877
19:31:14.0 0.0881
19:31:12.0 0.0882
19:31:11.0 0.0884
19:31:09.0 0.0886
19:31:08.0 0.0881
19:31:06.0 0.0884
19:31:05.0 0.0887
19:31:04.0 0.0891
19:31:02.0 0.0891
19:31:00.0 0.0894
19:30:59.0 0.0898
19:30:57.0 0.0905
19:30:56.0 0.0902
19:30:54.0 0.0901
19:30:53.0 0.0898
19:30:51.0 0.0895
19:30:50.0 0.0899
19:30:48.0 0.0897
19:30:47.0 0.0895
19:30:46.0 0.0892
19:30:44.0 0.0891
19:30:43.0 0.0894
19:30:41.0 0.0896
19:30:39.0 0.0901
19:30:38.0 0.0897
19:30:36.0 0.0898
