JCMT-183-GHz 2014-09-09
17:37:25.0 0.5368
17:37:24.0 0.5353
17:37:22.0 0.5337
17:37:21.0 0.5316
17:37:20.0 0.2430
17:37:18.0 0.2425
17:37:16.0 0.2421
17:37:15.0 0.2416
17:37:13.0 0.1050
17:37:12.0 0.1048
17:37:10.0 0.1045
17:37:09.0 0.1040
17:37:07.0 0.1065
17:37:06.0 0.1064
17:37:04.0 0.1063
17:37:03.0 0.1063
17:37:02.0 0.1071
17:37:00.0 0.1070
17:36:58.0 0.1070
17:36:58.0 0.1068
17:36:56.0 0.1086
17:36:54.0 0.1083
17:36:53.0 0.1080
17:36:51.0 0.1076
17:36:49.0 0.1065
17:36:48.0 0.1066
17:36:45.0 0.1066
17:36:44.0 0.1104
17:36:42.0 0.1103
17:36:40.0 0.1103
17:36:39.0 0.1106
17:36:37.0 0.1079
17:36:36.0 0.1078
17:36:33.0 0.1073
17:36:31.0 0.1080
17:36:30.0 0.1077
17:36:28.0 0.1073
17:36:27.0 0.1067
17:36:26.0 0.1068
17:36:24.0 0.1064
17:36:22.0 0.1058
17:36:19.0 0.1069
17:36:18.0 0.1067
17:36:16.0 0.1064
17:36:15.0 0.1060
17:36:13.0 0.1053
17:36:12.0 0.1054
17:36:10.0 0.1056
17:36:07.0 0.1058
17:36:04.0 0.1056
17:36:03.0 0.1051
17:36:02.0 0.1045
17:36:00.0 0.1048
17:35:58.0 0.1052
17:35:57.0 0.1058
17:35:56.0 0.1074
17:35:54.0 0.1073
17:35:52.0 0.1072
17:35:51.0 0.1073
17:35:49.0 0.1057
17:35:48.0 0.1058
17:35:46.0 0.1060
17:35:45.0 0.1061
17:35:44.0 0.1059
17:35:42.0 0.1058
17:35:40.0 0.1056
17:35:40.0 0.1051
17:35:38.0 0.1069
17:35:37.0 0.1066
17:35:35.0 0.1063
17:35:33.0 0.1059
17:35:31.0 0.1063
17:35:28.0 0.1062
17:35:27.0 0.1062
17:35:25.0 0.1055
17:35:24.0 0.1056
17:35:22.0 0.1057
17:35:21.0 0.1060
17:35:19.0 0.1059
17:35:18.0 0.1060
17:35:16.0 0.1061
17:35:15.0 0.1061
17:35:13.0 0.1061
17:35:11.0 0.1061
17:35:10.0 0.1058
17:35:08.0 0.1062
17:35:07.0 0.1061
17:35:04.0 0.1060
17:35:03.0 0.1059
17:35:01.0 0.1071
17:35:00.0 0.1069
17:34:58.0 0.1067
17:34:57.0 0.1067
17:34:56.0 0.1056
17:34:54.0 0.1057
17:34:52.0 0.1058
17:34:51.0 0.1060
17:34:48.0 0.1029
17:34:46.0 0.1023
17:34:45.0 0.1014
17:34:43.0 0.1034
17:34:42.0 0.1035
17:34:40.0 0.1037
17:34:39.0 0.1038
17:34:37.0 0.1048
17:34:36.0 0.1043
17:34:34.0 0.1036
17:34:33.0 0.1025
17:34:31.0 0.1016
17:34:30.0 0.1020
17:34:27.0 0.1025
17:34:25.0 0.1026
17:34:22.0 0.1024
17:34:21.0 0.1022
17:34:19.0 0.1014
17:34:18.0 0.1014
17:34:16.0 0.1012
17:34:15.0 0.1009
17:34:13.0 0.1018
17:34:12.0 0.1020
17:34:10.0 0.1023
17:34:10.0 0.1022
17:34:08.0 0.1039
17:34:06.0 0.1033
17:34:04.0 0.1027
17:34:03.0 0.1021
17:34:02.0 0.0999
17:34:00.0 0.1000
17:33:58.0 0.1003
17:33:58.0 0.1002
17:33:56.0 0.0999
17:33:55.0 0.1009
17:33:52.0 0.1021
17:33:50.0 0.1027
17:33:48.0 0.1024
17:33:45.0 0.1020
17:33:44.0 0.1019
17:33:42.0 0.1022
17:33:40.0 0.1026
17:33:39.0 0.1031
17:33:37.0 0.1027
17:33:36.0 0.1021
17:33:33.0 0.1014
17:33:31.0 0.1017
17:33:30.0 0.1019
17:33:28.0 0.1022
17:33:27.0 0.1025
17:33:25.0 0.1014
17:33:24.0 0.1011
17:33:22.0 0.1006
17:33:21.0 0.0998
17:33:19.0 0.1009
17:33:18.0 0.1010
17:33:16.0 0.1011
17:33:15.0 0.1013
17:33:13.0 0.1012
17:33:12.0 0.1019
17:33:10.0 0.1028
17:33:09.0 0.1041
17:33:07.0 0.1029
17:33:04.0 0.1026
17:33:03.0 0.1021
17:33:02.0 0.1021
17:33:00.0 0.1021
17:32:58.0 0.1020
17:32:57.0 0.1020
17:32:55.0 0.1006
17:32:54.0 0.1002
17:32:52.0 0.0996
17:32:51.0 0.0984
17:32:49.0 0.1024
17:32:48.0 0.1014
17:32:46.0 0.1002
17:32:43.0 0.0988
17:32:42.0 0.0993
17:32:40.0 0.0999
17:32:39.0 0.1006
17:32:37.0 0.1016
17:32:36.0 0.1010
17:32:34.0 0.1005
17:32:33.0 0.1000
17:32:31.0 0.0989
17:32:30.0 0.0991
17:32:28.0 0.0993
17:32:27.0 0.0998
17:32:25.0 0.0984
17:32:24.0 0.0987
17:32:22.0 0.0990
17:32:21.0 0.0992
17:32:19.0 0.1001
17:32:18.0 0.1003
17:32:16.0 0.1004
17:32:15.0 0.1006
17:32:14.0 0.1018
17:32:12.0 0.1023
17:32:11.0 0.1032
17:32:07.0 0.1019
17:32:06.0 0.1020
17:32:04.0 0.1022
17:32:03.0 0.1026
17:32:02.0 0.1019
17:32:00.0 0.1016
17:31:58.0 0.1011
17:31:57.0 0.1005
17:31:55.0 0.1003
17:31:54.0 0.1002
17:31:52.0 0.1001
17:31:51.0 0.1000
17:31:48.0 0.1004
17:31:46.0 0.1009
17:31:44.0 0.1017
17:31:42.0 0.1011
17:31:40.0 0.1010
17:31:38.0 0.1009
17:31:37.0 0.1004
17:31:35.0 0.1004
17:31:34.0 0.1004
17:31:32.0 0.1011
17:31:31.0 0.1010
17:31:28.0 0.1010
17:31:27.0 0.1011
17:31:25.0 0.1003
17:31:24.0 0.1003
17:31:22.0 0.1003
17:31:21.0 0.1003
17:31:19.0 0.0992
17:31:18.0 0.0988
17:31:16.0 0.0982
17:31:15.0 0.0973
17:31:13.0 0.0985
17:31:12.0 0.0988
17:31:10.0 0.0993
17:31:09.0 0.0999
17:31:07.0 0.1007
17:31:04.0 0.1010
17:31:03.0 0.1015
17:31:01.0 0.1009
17:31:00.0 0.1003
17:30:58.0 0.0994
17:30:57.0 0.0982
17:30:55.0 0.0985
17:30:54.0 0.0984
17:30:52.0 0.0981
17:30:52.0 0.0976
17:30:50.0 0.0990
17:30:48.0 0.0990
17:30:46.0 0.0990
17:30:45.0 0.0988
17:30:43.0 0.0991
17:30:42.0 0.0994
17:30:40.0 0.0998
17:30:39.0 0.1005
17:30:37.0 0.1001
17:30:36.0 0.1002
17:30:34.0 0.1002
17:30:33.0 0.1002
17:30:31.0 0.0994
17:30:30.0 0.0994
17:30:28.0 0.0994
17:30:27.0 0.0994
17:30:25.0 0.1001
17:30:24.0 0.0999
17:30:22.0 0.0996
17:30:21.0 0.0991
17:30:20.0 0.0998
17:30:18.0 0.1005
17:30:16.0 0.1011
17:30:14.0 0.1017
17:30:12.0 0.1026
17:30:09.0 0.1023
17:30:07.0 0.1035
17:30:06.0 0.1027
17:30:04.0 0.1017
17:30:03.0 0.1004
17:30:02.0 0.0995
17:30:00.0 0.0996
17:29:58.0 0.0998
17:29:57.0 0.1002
17:29:55.0 0.1011
17:29:54.0 0.1011
17:29:52.0 0.1011
17:29:51.0 0.1011
17:29:49.0 0.1006
17:29:48.0 0.1006
17:29:46.0 0.1007
17:29:45.0 0.1007
17:29:43.0 0.1009
17:29:42.0 0.1006
17:29:40.0 0.1002
17:29:39.0 0.0995
17:29:37.0 0.1003
17:29:36.0 0.1001
17:29:34.0 0.1000
17:29:33.0 0.0998
17:29:31.0 0.0993
17:29:30.0 0.0996
17:29:28.0 0.0998
17:29:27.0 0.1001
17:29:26.0 0.1010
17:29:24.0 0.1010
17:29:22.0 0.1014
17:29:22.0 0.1011
17:29:20.0 0.1018
17:29:18.0 0.1016
17:29:15.0 0.1014
17:29:13.0 0.0996
17:29:12.0 0.1000
17:29:10.0 0.1004
17:29:09.0 0.1009
17:29:07.0 0.1020
17:29:06.0 0.1022
17:29:04.0 0.1026
17:29:03.0 0.1032
17:29:01.0 0.1027
17:29:00.0 0.1024
17:28:58.0 0.1020
17:28:57.0 0.1016
17:28:55.0 0.1016
17:28:54.0 0.1020
17:28:51.0 0.1027
17:28:48.0 0.1029
17:28:46.0 0.1031
17:28:45.0 0.1032
17:28:43.0 0.1026
17:28:42.0 0.1021
17:28:40.0 0.1015
17:28:39.0 0.1009
