# gains, weight, flags from 17196
# coupling from 19637
#
# BEch	gain	weight		flag	eff	gRow
1	-0.013 	4.730E13 	0x1	1.000	1.000
2	-0.012 	4.605E13 	0x1	1.000	1.000
3	0.979 	1.398E15 	0x0	1.146	1.000
4	-0.015 	5.122E13 	0x1	1.000	1.000
5	1.012 	1.291E15 	0x0	1.187	1.000
6	1.029 	1.336E15 	0x0	1.172	1.000
7	1.035 	1.257E15 	0x0	1.128	1.000
8	0.998 	1.348E15 	0x0	1.088	1.000
9	1.038 	5.198E14 	0x0	1.055	1.000
10	1.024 	1.302E15 	0x0	1.041	1.000
11	1.025 	1.279E15 	0x0	1.008	1.000
12	1.007 	1.307E15 	0x0	0.991	1.000
13	1.012 	1.351E15 	0x0	0.979	1.000
14	1.017 	1.306E15 	0x0	0.972	1.000
15	1.017 	1.286E15 	0x0	0.952	1.000
16	1.025 	1.273E15 	0x0	0.923	1.000
17	1.023 	1.293E15 	0x0	0.883	1.000
18	1.011 	1.272E15 	0x0	0.900	1.000
19	1.011 	1.352E15 	0x0	0.887	1.000
20	0.988 	8.955E14 	0x0	0.903	1.000
21	0.984 	1.345E15 	0x0	0.919	1.000
22	1.006 	1.369E15 	0x0	0.923	1.000
23	0.990 	1.387E15 	0x0	0.934	1.000
24	0.958 	1.482E15 	0x0	0.975	1.000
25	0.939 	1.500E15 	0x0	0.997	1.000
26	0.915 	1.323E15 	0x0	1.025	1.000
27	0.916 	1.489E15 	0x0	1.032	1.000
28	0.900 	1.680E15 	0x0	1.022	1.000
29	0.879 	1.603E15 	0x0	1.024	1.000
30	0.865 	1.512E15 	0x0	1.007	1.000
31	0.823 	7.348E13 	0x0	0.993	1.000
32	-0.017 	4.338E13 	0x1	1.000	1.000
33	0.786 	1.766E15 	0x0	1.057	1.000
34	0.838 	1.534E15 	0x0	1.129	1.000
35	0.855 	1.509E15 	0x0	1.154	1.000
36	0.889 	1.429E15 	0x0	1.174	1.000
37	0.907 	1.516E15 	0x0	1.201	1.000
38	0.071 	1.445E14 	0x1	1.000	1.000
39	0.948 	1.390E15 	0x0	1.162	1.000
40	0.976 	1.324E15 	0x0	1.105	1.000
41	1.000 	1.284E15 	0x0	1.053	1.000
42	1.004 	1.329E15 	0x0	1.026	1.000
43	1.014 	1.278E15 	0x0	1.007	1.000
44	1.017 	1.152E15 	0x0	0.965	1.000
45	1.032 	1.179E15 	0x0	0.948	1.000
46	0.062 	6.545E14 	0x1	1.000	1.000
47	1.110 	1.034E15 	0x0	0.920	1.000
48	1.069 	1.133E15 	0x0	0.904	1.000
49	1.078 	4.595E14 	0x0	0.879	1.000
50	1.092 	1.029E15 	0x0	0.876	1.000
51	1.110 	1.047E15 	0x0	0.857	1.000
52	1.104 	1.049E15 	0x0	0.879	1.000
53	1.098 	1.075E15 	0x0	0.903	1.000
