# BEch	gain	weight		flag
1	0.364 	1.220E9 	0x0
2	0.480 	1.647E9 	0x0
3	0.497 	1.146E9 	0x0
4	0.600 	1.717E9 	0x0
5	0.643 	1.501E9 	0x0
6	0.645 	2.713E9 	0x0
7	0.588 	2.806E9 	0x0
8	0.556 	1.846E9 	0x0
9	0.571 	3.333E9 	0x0
10	0.596 	2.866E9 	0x0
11	0.774 	1.596E9 	0x0
12	0.530 	3.445E9 	0x0
13	0.497 	3.256E9 	0x0
14	0.449 	2.931E9 	0x0
15	0.409 	3.271E9 	0x0
16	0.351 	3.837E9 	0x0
17	0.424 	1.590E9 	0x0
18	0.622 	1.147E9 	0x0
19	0.753 	1.645E9 	0x0
20	0.791 	2.960E9 	0x0
21	0.797 	2.964E9 	0x0
22	0.885 	3.206E9 	0x0
23	0.837 	2.409E9 	0x0
24	0.823 	3.032E9 	0x0
25	0.847 	2.972E9 	0x0
26	0.752 	2.703E9 	0x0
27	0.797 	2.230E9 	0x0
28	0.770 	2.677E9 	0x0
29	0.703 	2.849E9 	0x0
30	0.606 	3.878E9 	0x0
31	0.547 	3.936E9 	0x0
32	0.440 	4.250E9 	0x0
33	0.554 	9.350E8 	0x0
34	0.676 	1.614E9 	0x0
35	0.854 	1.857E9 	0x0
36	0.883 	1.354E9 	0x0
37	0.952 	2.452E9 	0x0
38	1.043 	2.767E9 	0x0
39	0.983 	3.566E9 	0x0
40	0.988 	2.564E9 	0x0
41	0.960 	2.468E9 	0x0
42	0.993 	2.358E9 	0x0
43	0.991 	2.661E9 	0x0
44	0.869 	2.111E9 	0x0
45	0.826 	4.065E9 	0x0
46	0.779 	2.673E9 	0x0
47	0.663 	3.081E9 	0x0
48	0.571 	3.890E9 	0x0
49	0.525 	1.352E9 	0x0
50	0.726 	1.783E9 	0x0
51	0.953 	1.430E9 	0x0
52	0.958 	2.389E9 	0x0
53	1.060 	1.670E9 	0x0
54	1.023 	4.517E9 	0x0
55	1.001 	4.403E9 	0x0
56	1.044 	2.237E9 	0x0
57	1.041 	2.802E9 	0x0
