# rms = 0.6572 arcsec.
#
# rotation = -2.374deg.
# 0,0:	-104.3	-60.84
# 0,1:	0.01554	-0.05005
# 0,2:	-9.264E-6	4.306E-5
# 1,0:	0.02057	-0.08659
# 1,1:	-3.256E-4	-3.880E-5
# 2,0:	-4.699E-6	2.839E-4
#
172593355.2	16	25	-60.3	-15.1
174368619.9	14	26	-55.8	-28.9
175546884.5	16	23	-68.1	-14.9
176956415.2	12	27	-51.4	-42.7
177012682.0	14	24	-63.6	-28.7
177264690.4	16	21	-75.8	-14.7
179557800.3	12	25	-59.2	-42.5
179630756.4	14	22	-71.4	-28.5
179871320.7	16	3	-145.7	-11.1
180149793.6	16	19	-83.6	-14.4
180301189.4	16	1	-153.5	-10.5
182019472.1	10	26	-54.7	-56.3
182185411.5	2	24	-60.5	-110.7
182218074.8	12	23	-67.0	-42.4
182502269.7	14	6	-133.8	-25.7
182737588.9	16	17	-91.3	-14.1
183331489.6	14	4	-141.6	-25.2
183685302.7	4	21	-73.0	-96.8
183800697.3	14	2	-149.5	-24.6
183910846.7	8	27	-50.2	-70.0
184017896.7	12	9	-121.9	-40.1
184062957.8	15	27	-52.2	-22.1
184376955.0	2	22	-68.5	-110.5
184609413.1	14	18	-87.0	-28.0
184633255.0	10	24	-62.6	-56.1
184660673.1	10	12	-109.8	-54.5
184719324.1	12	21	-74.8	-42.1
184747934.3	8	15	-97.6	-68.7
184809923.2	16	15	-99.1	-13.8
185359954.8	12	7	-129.7	-39.7
185534477.2	4	19	-80.9	-96.6
186136484.1	10	10	-117.7	-54.1
186147451.4	12	5	-137.5	-39.2
186222791.7	2	20	-76.5	-110.3
186489105.2	8	25	-58.1	-69.9
186631679.5	8	13	-105.5	-68.4
186642408.4	16	13	-106.9	-13.4
186658144.0	6	16	-93.3	-82.5
186674118.0	12	3	-145.4	-38.7
186822414.4	15	25	-60.0	-22.0
186950922.0	14	16	-94.8	-27.7
187158584.6	10	22	-70.4	-55.9
187218904.5	12	19	-82.7	-41.9
187256336.2	12	1	-153.2	-38.1
187521934.5	10	8	-125.5	-53.6
187669515.6	4	17	-88.9	-96.3
188157796.9	6	26	-53.6	-83.6
188333511.4	2	18	-84.5	-110.1
188386917.1	16	11	-114.6	-13.0
188402891.2	8	11	-113.4	-68.0
188441038.1	6	14	-101.2	-82.2
188582658.8	10	6	-133.4	-53.2
189069986.3	8	23	-66.0	-69.7
189323425.3	13	26	-55.6	-35.8
189383745.2	14	14	-102.6	-27.4
189403533.9	12	17	-90.5	-41.6
189490318.3	10	4	-141.3	-52.7
189675808.0	4	15	-96.9	-96.0
189770221.7	4	27	-49.1	-97.3
189858198.2	8	9	-121.3	-67.6
189875841.1	6	12	-109.2	-81.9
190006971.4	16	9	-122.4	-12.6
190115928.6	10	2	-149.2	-52.1
190340757.4	2	16	-92.5	-109.8
190841198.0	6	24	-61.5	-83.5
190992593.8	8	7	-129.3	-67.1
191148042.7	16	7	-130.2	-12.1
191259861.0	14	12	-110.4	-27.0
191303968.4	4	13	-104.9	-95.7
191313982.0	6	10	-117.1	-81.5
191361665.7	8	21	-73.9	-69.5
191560506.8	12	15	-98.3	-41.3
191707849.5	10	18	-86.2	-55.5
191965341.6	16	5	-137.9	-11.6
192036390.3	8	5	-137.2	-66.7
192062854.8	13	24	-63.4	-35.6
192087173.5	15	21	-75.6	-21.6
192412614.8	2	14	-100.6	-109.5
192625999.5	6	8	-125.1	-81.1
192736625.7	2	26	-52.5	-110.9
192761659.6	4	11	-112.9	-95.3
192780494.7	14	10	-118.2	-26.6
193363905.0	12	13	-106.2	-40.9
193619728.1	8	19	-81.8	-69.3
193817615.5	6	6	-133.0	-80.6
193968057.6	10	16	-94.0	-55.2
194045066.8	4	9	-120.9	-94.9
194087743.8	14	8	-126.0	-26.1
194616317.7	4	23	-65.0	-97.0
194668293.0	6	4	-141.0	-80.1
194709062.6	11	25	-58.9	-49.4
194798469.5	13	22	-71.2	-35.4
194873333.0	15	19	-83.3	-21.3
195133209.2	6	2	-148.9	-79.6
195222139.4	12	11	-114.0	-40.5
195285081.9	15	3	-145.6	-18.0
195508003.2	2	10	-116.6	-108.8
195661306.4	6	20	-77.4	-83.1
195739984.5	8	17	-89.7	-69.0
196016550.1	10	14	-101.9	-54.8
196213245.4	4	5	-136.8	-94.1
196703672.4	2	8	-124.6	-108.4
196746349.3	2	6	-132.6	-108.0
196936607.4	4	3	-144.8	-93.6
196990251.5	9	26	-54.4	-63.1
197402715.7	11	23	-66.8	-49.2
197595119.5	15	17	-91.1	-21.0
197962284.1	13	6	-133.7	-32.6
198162794.1	3	21	-72.7	-103.6
198682785.0	13	4	-141.6	-32.0
198712587.4	2	2	-148.7	-107.0
198922872.5	1	22	-68.3	-117.3
198969841.0	7	27	-49.9	-76.8
199026107.8	13	2	-149.4	-31.5
199172258.4	11	9	-121.7	-47.0
199638366.7	9	24	-62.3	-63.0
199842691.4	14	27	-52.0	-29.0
199903011.3	11	21	-74.6	-49.0
199921608.0	13	18	-86.8	-34.9
200069189.1	3	19	-80.7	-103.4
200114250.2	9	12	-109.6	-61.3
200549840.9	11	7	-129.6	-46.5
200824737.5	1	20	-76.3	-117.1
201297283.2	16	24	-64.2	-15.0
201487779.6	11	5	-137.5	-46.1
201554060.0	5	16	-93.1	-89.4
202048540.1	11	3	-145.3	-45.5
202082395.6	15	13	-106.7	-20.3
202101945.9	13	16	-94.6	-34.6
202116251.0	9	22	-70.2	-62.8
202219486.2	3	17	-88.7	-103.2
202334880.8	11	19	-82.5	-48.7
202455997.5	11	1	-153.2	-45.0
202647209.2	14	25	-59.7	-28.8
202869892.1	1	18	-84.3	-116.9
203078270.0	9	8	-125.4	-60.5
203321218.5	16	22	-71.9	-14.8
203376531.6	5	14	-101.1	-89.0
203634977.3	7	11	-113.3	-74.8
203962802.9	9	6	-133.3	-60.0
203967809.7	15	11	-114.5	-19.9
204077959.1	3	27	-48.8	-104.1
204127550.1	7	23	-65.7	-76.5
204306364.1	13	14	-102.4	-34.2
204384803.8	3	15	-96.7	-102.9
204468250.3	9	20	-78.1	-62.6
204638004.3	11	17	-90.3	-48.5
204696655.3	9	4	-141.2	-59.5
204921960.8	5	12	-109.0	-88.7
205104351.0	7	9	-121.2	-74.4
205305337.9	15	9	-122.3	-19.5
205337762.8	9	2	-149.1	-59.0
205427408.2	12	26	-55.3	-42.6
205544471.7	14	23	-67.5	-28.6
205781936.6	5	24	-61.3	-90.3
205906629.6	16	20	-79.7	-14.6
206121444.7	7	7	-129.2	-74.0
206341743.5	5	10	-117.0	-88.3
206473112.1	13	12	-110.3	-33.9
206493854.5	7	21	-73.7	-76.3
206614732.7	15	7	-130.0	-19.0
206682920.5	3	25	-56.8	-104.0
206724166.9	9	18	-86.0	-62.3
206785440.4	3	13	-104.7	-102.5
206832885.7	11	15	-98.2	-48.1
206856489.2	1	26	-52.2	-117.6
207035064.7	7	5	-137.1	-73.5
207098960.9	1	14	-100.4	-116.3
207536220.6	7	3	-145.0	-73.0
207738161.1	3	11	-112.7	-102.2
207931518.6	7	1	-153.0	-72.5
208142280.6	5	22	-69.2	-90.1
208187103.3	16	2	-149.6	-10.8
208203554.2	10	27	-50.8	-56.4
208295822.1	13	10	-118.1	-33.5
208305835.7	14	21	-75.3	-28.4
208312034.6	12	24	-63.1	-42.4
208699226.4	5	6	-132.9	-87.4
208731651.3	7	19	-81.6	-76.1
209661722.2	5	4	-140.9	-87.0
209761142.7	13	8	-125.9	-33.0
210117578.5	3	7	-128.7	-101.4
210178136.8	5	2	-148.9	-86.4
210228920.0	1	10	-116.5	-115.6
210504770.3	5	20	-77.2	-89.9
210648775.1	11	11	-113.9	-47.4
210873127.0	10	25	-58.6	-56.2
211019277.6	7	17	-89.5	-75.8
211065292.4	12	22	-70.9	-42.2
211077213.3	14	19	-83.1	-28.2
211303234.1	9	14	-101.7	-61.7
211393117.9	14	5	-137.7	-25.4
211437940.6	1	8	-124.5	-115.2
211500167.8	16	16	-95.2	-14.0
211657285.7	3	3	-144.7	-100.4
211726188.7	2	23	-64.5	-110.6
212040662.8	15	26	-56.1	-22.1
212229490.3	14	1	-153.4	-24.3
212334394.5	1	6	-132.6	-114.8
212976694.1	1	2	-148.6	-113.8
213142633.4	4	20	-77.0	-96.7
213493347.2	12	8	-125.8	-39.9
213602066.0	14	17	-90.9	-27.9
213689088.8	10	23	-66.5	-56.0
213743925.1	2	21	-72.5	-110.4
214162349.7	10	11	-113.7	-54.3
214490175.2	8	14	-101.6	-68.5
214541435.2	12	6	-133.6	-39.4
214558601.4	6	17	-89.3	-82.7
214726924.9	6	27	-49.6	-83.7
214835643.8	13	27	-51.7	-35.8
215001583.1	12	4	-141.5	-38.9
215052366.3	4	18	-84.9	-96.5
215409040.5	16	12	-110.7	-13.2
215572595.6	12	2	-149.3	-38.4
215661525.7	10	9	-121.6	-53.9
215733528.1	8	24	-62.0	-69.8
215821743.0	2	19	-80.5	-110.2
216050148.0	15	24	-63.9	-21.9
216168642.0	14	15	-98.7	-27.5
216226577.8	10	21	-74.4	-55.8
216458797.5	8	12	-109.5	-68.2
216468572.6	6	15	-97.3	-82.4
216934680.9	10	7	-129.5	-53.4
217264175.4	16	10	-118.5	-12.8
217531919.5	6	25	-57.6	-83.5
217667818.1	4	16	-92.9	-96.2
217743396.8	13	25	-59.5	-35.7
217816829.7	15	22	-71.7	-21.7
217905044.6	10	5	-137.4	-52.9
218105793.0	8	10	-117.4	-67.8
218334913.3	8	22	-69.9	-69.6
218523740.8	14	13	-106.5	-27.2
218606948.9	10	3	-145.2	-52.4
218664169.3	12	16	-94.4	-41.4
218693018.0	16	8	-126.3	-12.4
218970537.2	4	26	-53.0	-97.2
219365596.8	2	27	-48.5	-110.9
219451189.0	8	8	-125.3	-67.4
220289230.3	6	23	-65.5	-83.4
220303535.5	14	11	-114.3	-26.8
220360994.3	2	15	-96.6	-109.7
220386028.3	16	4	-141.8	-11.4
220418453.2	8	6	-133.2	-66.9
220625162.1	13	23	-67.3	-35.5
220637321.5	11	26	-55.0	-49.5
220757246.0	8	20	-77.9	-69.4
220781087.9	15	20	-79.5	-21.4
220805645.0	12	14	-102.3	-41.1
221015930.2	6	9	-121.1	-81.3
221113205.0	8	4	-141.1	-66.4
221137523.7	4	12	-108.9	-95.5
221233606.3	10	17	-90.1	-55.3
221573114.4	4	24	-61.0	-97.1
221854686.7	14	9	-122.1	-26.4
222084999.1	2	25	-56.5	-110.8
222271919.3	2	13	-104.6	-109.4
222295045.9	6	7	-129.0	-80.8
222565412.5	4	10	-116.9	-95.2
222692012.8	12	12	-110.1	-40.7
222902298.0	6	21	-73.4	-83.2
223087787.6	8	18	-85.8	-69.1
223104000.1	9	27	-50.5	-63.2
223265647.9	14	7	-129.9	-25.9
223379373.6	6	5	-137.0	-80.4
223478078.8	10	15	-98.0	-55.0
223529577.3	15	2	-149.5	-17.7
223592519.8	11	24	-62.8	-49.3
223644733.4	13	21	-75.1	-35.3
223757982.3	15	18	-87.2	-21.2
223870754.2	2	11	-112.6	-109.0
224192619.3	4	22	-69.0	-96.9
224278211.6	6	1	-152.9	-79.3
224725484.8	12	10	-117.9	-40.3
225300788.9	2	9	-120.6	-108.6
225337266.9	8	16	-93.7	-68.9
225351572.0	6	19	-81.4	-82.9
225528001.8	10	13	-105.8	-54.7
225721597.7	4	4	-140.8	-93.8
225971221.9	9	25	-58.4	-63.1
226399421.7	2	7	-128.6	-108.2
226429462.4	13	19	-82.9	-35.0
