172645330.4	172593355.2
174415826.8	174368619.9
175594091.4	175546884.5
177002430	176956415.2
177055597.3	177012682
177308321	177264690.4
179598808.3	179557800.3
179669380.2	179630756.4
179895639.4	179871320.7
180189609.5	180149793.6
180325508.1	180301189.4
182058811.2	182019472.1
182206392.3	182180166.2
182216405.9	182185411.5
182255506.5	182218074.8
182524681.1	182502269.7
182773590.1	182737588.9
183352947.2	183331489.6
183705329.9	183685302.7
183821916.6	183800697.3
183946132.7	183910846.7
184039592.7	184017896.7
184120893.5	184062957.8
184396266.9	184376955
184643030.2	184609413.1
184668779.4	184633255
184683084.5	184660673.1
184754133.2	184719324.1
184769392	184747934.3
184830665.6	184802055.4
184835910.8	184809923.2
185380458.8	185359954.8
185554027.6	185534477.2
186157941.8	186136484.1
186167478.6	186147451.4
186240911.5	186222791.7
186520576.5	186489105.2
186652183.5	186631679.5
186674594.9	186642408.4
186678409.6	186658144
186693906.8	186674118
186872243.9	186822414.4
186982631.7	186950922
187191009.5	187158584.6
187250852.6	187218904.5
187276601.8	187256336.2
187542438.5	187521934.5
187688350.7	187669515.6
188186168.7	188157796.9
188350915.9	188333511.4
188417673.1	188386917.1
188422918.3	188402891.2
188460111.6	188441038.1
188602209.1	188582658.8
189099311.8	189069986.3
189371824.3	189323425.3
189412832.3	189383745.2
189433097.8	189403533.9
189508914.9	189490318.3
189693450.9	189675808
189796924.6	189770221.7
189877271.7	189858198.2
189894676.2	189875841.1
190036296.8	190006971.4
190133810	190115928.6
190357923.5	190340757.4
190867662.4	190841198
191011190.4	190992593.8
191176414.5	191148042.7
191287756	191259861
191321373	191303968.4
191332340.2	191313982
191389322.3	191361665.7
191589117.1	191560506.8
191735982.9	191707849.5
191992759.7	191965341.6
192054748.5	192036390.3
192106962.2	192062854.8
192130327.2	192087173.5
192429781	192412614.8
192644119.3	192625999.5
192761898	192736625.7
192773580.6	192756414.4
192779302.6	192761659.6
192807197.6	192780494.7
193390846.3	193363905
193393945.7	193368911.7
193645477.3	193619728.1
193835258.5	193817615.5
193994760.5	193968057.6
194061994.6	194045066.8
194113493	194087743.8
194638729.1	194616317.7
194685459.1	194668293
194751262.7	194709062.6
194838523.9	194798469.5
194912672	194873333
195149898.5	195133209.2
195247173.3	195222139.4
195308923.7	195285081.9
195524454.1	195508003.2
195685148.2	195661306.4
195764064.8	195739984.5
195769071.6	195745706.6
196041822.4	196016550.1
196229696.3	196213245.4
196720123.3	196703672.4
196762085	196746349.3
196952819.8	196936607.4
197029590.6	196990251.5
197441577.9	197402715.7
197631120.7	197595119.5
197984695.4	197962284.1
198170185.1	198154926.3
198182821.3	198162794.1
198704719.5	198682785
198727607.7	198712587.4
198943853.4	198922872.5
199005365.4	198969841
199047803.9	199026107.8
199195385	199172258.4
199674129.5	199638366.7
