# CRUSH Pixel Data File
#
# Instrument: HAWC_PLUS
# Scan: 2016-12-03_HA_F354-88_0005_82-062
# Object: omc1_c
# Date: 2016-12-03T08:21:01.970 (MJD: 57725.348740208334)
# Project: 88_0005_82
# Exposure: 29.667599999999997 s.
# Equatorial: 05h35m13.921s -05d22m22.81s (J2000.0)
# Horizontal: 133d29m39.79s 42d43m03.84s
# CRUSH version: 2.34-1
#
# Flag '?' - 0x0x80000000 - Unknown
# Flag 'X' - 0x0x1 - Dead
# Flag 'B' - 0x0x2 - Blind
# Flag 'd' - 0x0x100 - Discarded
# Flag 'g' - 0x0x200 - Gain
# Flag 'n' - 0x0x400 - Noisy
# Flag 'f' - 0x0x800 - Degrees-of-freedom.
# Flag 's' - 0x0x1000 - Spiky
# Flag 'r' - 0x0x2000 - Railing/Saturated
# Flag 'F' - 0x0x4000 - Insufficient phase degrees-of-freedom
# Flag '@' - 0x0x8000 - Bad subarray gain
# Flag 'b' - 0x0x10000 - Bad TES bias gain
# Flag 'm' - 0x0x20000 - Bad MUX gain
# Flag 'R' - 0x0x40000 - Bad detector row gain
# Flag 'M' - 0x0x80000 - Bad series array gain
# Flag 'T' - 0x0x100000 - Flicker noise
#
# ch	gain	weight		flag	eff	Gmux	idx	sub	row	col
R0[33,12]	1.239 	2.471E-3 	-	2.065	1.000	1.000	1068	0	33	12
R0[33,13]	1.301 	1.342E-3 	-	1.891	1.000	1.000	1069	0	33	13
R0[33,14]	0.057 	9.550E-3 	g	2.418	1.000	1.000	1070	0	33	14
R0[33,15]	1.443 	1.197E-3 	-	1.711	1.000	1.000	1071	0	33	15
R0[33,16]	1.493 	1.492E-3 	-	1.753	1.000	1.000	1072	0	33	16
R0[33,17]	1.435 	9.751E-4 	-	1.744	1.000	1.000	1073	0	33	17
R0[33,18]	1.260 	1.553E-3 	-	1.850	1.000	1.000	1074	0	33	18
R0[33,19]	1.252 	2.624E-3 	-	1.951	1.000	1.000	1075	0	33	19
R0[33,21]	1.402 	1.839E-3 	-	1.800	1.000	1.000	1077	0	33	21
R0[33,22]	1.373 	1.896E-3 	-	1.834	1.000	1.000	1078	0	33	22
R0[33,23]	1.243 	1.649E-3 	-	1.885	1.000	1.000	1079	0	33	23
R0[33,24]	0.000 	9.844E-3 	gn	104.143	1.000	1.000	1080	0	33	24
R0[33,25]	1.282 	1.424E-3 	-	1.903	1.000	1.000	1081	0	33	25
R0[33,26]	0.000 	9.154E-3 	gn	1466.443	1.000	1.000	1082	0	33	26
R0[34,0]	1.070 	9.350E-4 	B	-0.135	1.000	1.000	1088	0	34	0
R0[34,1]	0.986 	1.104E-3 	B	-0.125	1.000	1.000	1089	0	34	1
R0[34,2]	0.740 	1.719E-3 	B	-0.143	1.000	1.000	1090	0	34	2
R0[34,3]	0.820 	1.341E-3 	B	-0.174	1.000	1.000	1091	0	34	3
R0[34,4]	0.926 	1.138E-3 	B	0.002	1.000	1.000	1092	0	34	4
R0[34,5]	0.974 	2.028E-3 	-	0.949	1.000	1.000	1093	0	34	5
R0[34,7]	1.138 	1.578E-3 	-	1.792	1.000	1.000	1095	0	34	7
R0[34,8]	1.170 	2.256E-3 	-	1.888	1.000	1.000	1096	0	34	8
R0[34,9]	1.234 	1.419E-3 	-	1.951	1.000	1.000	1097	0	34	9
R0[34,10]	1.242 	1.519E-3 	-	1.907	1.000	1.000	1098	0	34	10
R0[34,11]	1.237 	1.409E-3 	-	1.946	1.000	1.000	1099	0	34	11
R0[34,12]	1.384 	1.928E-3 	-	1.858	1.000	1.000	1100	0	34	12
R0[34,13]	1.244 	2.522E-3 	-	1.926	1.000	1.000	1101	0	34	13
R0[34,14]	0.378 	5.995E-3 	-	2.297	1.000	1.000	1102	0	34	14
R0[34,15]	1.535 	8.744E-4 	-	1.838	1.000	1.000	1103	0	34	15
R0[34,16]	1.464 	2.114E-3 	-	1.741	1.000	1.000	1104	0	34	16
R0[34,17]	1.450 	1.656E-3 	-	1.632	1.000	1.000	1105	0	34	17
R0[34,18]	1.255 	1.689E-3 	-	1.813	1.000	1.000	1106	0	34	18
R0[34,19]	1.182 	1.416E-3 	-	1.946	1.000	1.000	1107	0	34	19
R0[34,21]	1.202 	1.696E-3 	-	1.828	1.000	1.000	1109	0	34	21
R0[34,22]	1.185 	2.556E-3 	-	1.940	1.000	1.000	1110	0	34	22
R0[34,23]	1.177 	2.319E-3 	-	1.928	1.000	1.000	1111	0	34	23
R0[34,24]	0.000 	9.098E-3 	gn	122.758	1.000	1.000	1112	0	34	24
R0[34,25]	1.141 	2.564E-3 	-	1.999	1.000	1.000	1113	0	34	25
R0[34,26]	1.086 	2.686E-3 	-	2.065	1.000	1.000	1114	0	34	26
R0[35,0]	0.831 	1.369E-3 	B	-0.152	1.000	1.000	1120	0	35	0
R0[35,1]	0.845 	1.295E-3 	B	-0.127	1.000	1.000	1121	0	35	1
R0[35,2]	0.849 	1.267E-3 	B	-0.123	1.000	1.000	1122	0	35	2
R0[35,3]	1.035 	9.939E-4 	B	-0.125	1.000	1.000	1123	0	35	3
R0[35,4]	0.859 	9.592E-4 	B	-0.135	1.000	1.000	1124	0	35	4
R0[35,5]	0.885 	3.938E-4 	B	-0.001	1.000	1.000	1125	0	35	5
R0[35,7]	1.091 	1.897E-3 	-	1.764	1.000	1.000	1127	0	35	7
R0[35,8]	1.160 	2.115E-3 	-	1.846	1.000	1.000	1128	0	35	8
R0[35,9]	1.153 	1.422E-3 	-	2.081	1.000	1.000	1129	0	35	9
R0[35,10]	1.141 	2.126E-3 	-	2.083	1.000	1.000	1130	0	35	10
R0[35,11]	1.187 	1.779E-3 	-	2.019	1.000	1.000	1131	0	35	11
R0[35,12]	1.194 	1.618E-3 	-	2.054	1.000	1.000	1132	0	35	12
R0[35,13]	1.207 	2.003E-3 	-	1.923	1.000	1.000	1133	0	35	13
R0[35,14]	1.284 	1.879E-3 	-	1.968	1.000	1.000	1134	0	35	14
R0[35,15]	1.353 	1.200E-3 	-	1.794	1.000	1.000	1135	0	35	15
R0[35,16]	1.369 	1.672E-3 	-	1.791	1.000	1.000	1136	0	35	16
R0[35,17]	1.304 	1.135E-3 	-	1.707	1.000	1.000	1137	0	35	17
R0[35,18]	1.182 	2.472E-3 	-	1.827	1.000	1.000	1138	0	35	18
R0[35,19]	1.159 	2.487E-3 	-	1.867	1.000	1.000	1139	0	35	19
R0[35,21]	1.150 	1.573E-3 	-	1.914	1.000	1.000	1141	0	35	21
R0[35,22]	1.143 	1.944E-3 	-	1.907	1.000	1.000	1142	0	35	22
R0[35,23]	1.129 	1.953E-3 	-	1.979	1.000	1.000	1143	0	35	23
R0[35,24]	0.001 	8.036E-3 	gn	48.873	1.000	1.000	1144	0	35	24
R0[35,25]	1.086 	2.092E-3 	-	2.065	1.000	1.000	1145	0	35	25
R0[35,26]	1.031 	2.173E-3 	-	2.116	1.000	1.000	1146	0	35	26
R0[36,0]	0.458 	2.991E-3 	B	-0.184	1.000	1.000	1152	0	36	0
R0[36,1]	0.963 	9.547E-4 	B	-0.156	1.000	1.000	1153	0	36	1
R0[36,2]	0.859 	1.092E-3 	B	-0.128	1.000	1.000	1154	0	36	2
R0[36,3]	0.877 	9.038E-4 	B	-0.124	1.000	1.000	1155	0	36	3
R0[36,4]	0.946 	6.098E-4 	B	-0.088	1.000	1.000	1156	0	36	4
R0[36,5]	0.997 	3.109E-4 	B	0.043	1.000	1.000	1157	0	36	5
R0[36,7]	1.196 	1.763E-3 	-	1.802	1.000	1.000	1159	0	36	7
R0[36,8]	1.217 	1.954E-3 	-	1.945	1.000	1.000	1160	0	36	8
R0[36,9]	1.230 	1.856E-3 	-	1.974	1.000	1.000	1161	0	36	9
R0[36,10]	1.289 	1.661E-3 	-	2.146	1.000	1.000	1162	0	36	10
R0[36,11]	1.317 	1.295E-3 	-	1.995	1.000	1.000	1163	0	36	11
R0[36,12]	1.351 	8.909E-4 	-	1.937	1.000	1.000	1164	0	36	12
R0[36,13]	1.346 	9.282E-4 	-	2.057	1.000	1.000	1165	0	36	13
R0[36,14]	1.326 	1.821E-3 	-	1.962	1.000	1.000	1166	0	36	14
R0[36,15]	1.373 	9.367E-4 	-	1.886	1.000	1.000	1167	0	36	15
R0[36,16]	0.000 	1.176E-2 	gn	85.911	1.000	1.000	1168	0	36	16
R0[36,17]	1.318 	1.577E-3 	-	1.922	1.000	1.000	1169	0	36	17
R0[36,18]	1.302 	1.685E-3 	-	1.578	1.000	1.000	1170	0	36	18
R0[36,19]	1.268 	1.825E-3 	-	1.897	1.000	1.000	1171	0	36	19
R0[36,21]	1.274 	1.602E-3 	-	1.812	1.000	1.000	1173	0	36	21
R0[36,22]	0.000 	1.050E-2 	gn	188.808	1.000	1.000	1174	0	36	22
R0[36,23]	1.248 	1.750E-3 	-	1.996	1.000	1.000	1175	0	36	23
R0[36,24]	0.001 	9.609E-3 	gn	60.865	1.000	1.000	1176	0	36	24
R0[36,25]	1.184 	1.849E-3 	-	2.101	1.000	1.000	1177	0	36	25
R0[36,26]	1.111 	1.508E-3 	-	2.156	1.000	1.000	1178	0	36	26
R0[37,0]	0.326 	2.933E-3 	B	-0.204	1.000	1.000	1184	0	37	0
R0[37,1]	0.681 	1.015E-3 	B	-0.176	1.000	1.000	1185	0	37	1
R0[37,2]	0.788 	3.479E-4 	B	-0.160	1.000	1.000	1186	0	37	2
R0[37,3]	0.798 	1.405E-3 	B	-0.147	1.000	1.000	1187	0	37	3
R0[37,4]	0.864 	8.708E-4 	B	-0.075	1.000	1.000	1188	0	37	4
R0[37,5]	0.877 	1.997E-3 	-	0.844	1.000	1.000	1189	0	37	5
R0[37,7]	1.059 	1.886E-3 	-	1.778	1.000	1.000	1191	0	37	7
R0[37,8]	1.121 	1.890E-3 	-	1.987	1.000	1.000	1192	0	37	8
R0[37,9]	1.157 	1.740E-3 	-	1.993	1.000	1.000	1193	0	37	9
R0[37,10]	1.176 	2.212E-3 	-	2.121	1.000	1.000	1194	0	37	10
R0[37,11]	1.180 	1.888E-3 	-	2.056	1.000	1.000	1195	0	37	11
R0[37,12]	1.280 	1.333E-3 	-	1.940	1.000	1.000	1196	0	37	12
R0[37,13]	1.256 	1.633E-3 	-	2.063	1.000	1.000	1197	0	37	13
R0[37,14]	1.246 	1.350E-3 	-	2.078	1.000	1.000	1198	0	37	14
R0[37,15]	1.289 	1.467E-3 	-	1.916	1.000	1.000	1199	0	37	15
R0[37,16]	1.282 	9.284E-4 	-	1.863	1.000	1.000	1200	0	37	16
R0[37,17]	1.191 	7.504E-4 	-	2.061	1.000	1.000	1201	0	37	17
R0[37,18]	1.201 	2.305E-3 	-	1.923	1.000	1.000	1202	0	37	18
R0[37,19]	1.160 	1.596E-3 	-	1.931	1.000	1.000	1203	0	37	19
R0[37,21]	1.181 	1.964E-3 	-	1.917	1.000	1.000	1205	0	37	21
R0[37,22]	1.173 	1.407E-3 	-	1.993	1.000	1.000	1206	0	37	22
R0[37,23]	1.105 	1.681E-3 	-	2.060	1.000	1.000	1207	0	37	23
R0[37,24]	0.001 	8.254E-3 	gn	43.261	1.000	1.000	1208	0	37	24
R0[37,25]	1.038 	1.271E-3 	-	2.168	1.000	1.000	1209	0	37	25
R0[37,26]	1.032 	2.050E-3 	-	2.195	1.000	1.000	1210	0	37	26
R0[38,0]	0.698 	1.394E-3 	B	-0.066	1.000	1.000	1216	0	38	0
R0[38,1]	0.464 	2.542E-3 	B	-0.065	1.000	1.000	1217	0	38	1
R0[38,2]	0.499 	2.346E-3 	B	-0.187	1.000	1.000	1218	0	38	2
R0[38,3]	0.804 	1.120E-3 	B	-0.162	1.000	1.000	1219	0	38	3
R0[38,4]	0.874 	8.602E-4 	B	-0.072	1.000	1.000	1220	0	38	4
R0[38,5]	1.021 	1.640E-3 	-	0.829	1.000	1.000	1221	0	38	5
R0[38,7]	1.362 	1.264E-3 	-	1.480	1.000	1.000	1223	0	38	7
R0[38,8]	0.988 	2.467E-3 	-	1.949	1.000	1.000	1224	0	38	8
R0[38,9]	1.107 	2.281E-3 	-	1.965	1.000	1.000	1225	0	38	9
R0[38,10]	1.240 	1.583E-3 	-	2.042	1.000	1.000	1226	0	38	10
R0[38,11]	1.125 	8.959E-4 	-	2.106	1.000	1.000	1227	0	38	11
R0[38,12]	1.141 	1.742E-3 	-	2.148	1.000	1.000	1228	0	38	12
R0[38,13]	1.160 	1.509E-3 	-	2.062	1.000	1.000	1229	0	38	13
R0[38,14]	1.220 	1.320E-3 	-	2.014	1.000	1.000	1230	0	38	14
R0[38,15]	1.293 	1.159E-3 	-	1.956	1.000	1.000	1231	0	38	15
R0[38,16]	1.379 	1.336E-3 	-	1.809	1.000	1.000	1232	0	38	16
R0[38,17]	1.044 	1.263E-3 	-	1.934	1.000	1.000	1233	0	38	17
R0[38,18]	1.046 	1.886E-3 	-	2.077	1.000	1.000	1234	0	38	18
R0[38,19]	1.324 	7.441E-4 	-	1.677	1.000	1.000	1235	0	38	19
R0[38,21]	1.309 	1.276E-3 	-	1.773	1.000	1.000	1237	0	38	21
R0[38,22]	1.118 	1.405E-3 	-	2.031	1.000	1.000	1238	0	38	22
R0[38,23]	0.984 	1.388E-3 	-	2.239	1.000	1.000	1239	0	38	23
R0[38,24]	0.000 	6.377E-3 	gn	156.976	1.000	1.000	1240	0	38	24
R0[38,25]	1.360 	1.383E-3 	-	1.650	1.000	1.000	1241	0	38	25
R0[38,26]	1.270 	1.460E-3 	-	1.842	1.000	1.000	1242	0	38	26
R0[39,0]	0.838 	1.350E-3 	B	-0.079	1.000	1.000	1248	0	39	0
R0[39,1]	-0.001 	4.428E-3 	gn	20.614	1.000	1.000	1249	0	39	1
R0[39,2]	-0.001 	5.065E-3 	gn	39.040	1.000	1.000	1250	0	39	2
R0[39,3]	-0.001 	5.332E-3 	gn	28.877	1.000	1.000	1251	0	39	3
R0[39,4]	0.000 	4.101E-3 	gn	50.408	1.000	1.000	1252	0	39	4
R0[39,5]	-0.000 	5.763E-3 	gn	-67.920	1.000	1.000	1253	0	39	5
R0[39,7]	-0.000 	5.301E-3 	gn	-60.918	1.000	1.000	1255	0	39	7
R0[39,8]	0.868 	2.222E-3 	-	1.981	1.000	1.000	1256	0	39	8
R0[39,9]	-0.000 	6.601E-3 	gn	-105.845	1.000	1.000	1257	0	39	9
R0[39,10]	-0.000 	8.438E-3 	gn	-45.215	1.000	1.000	1258	0	39	10
R0[39,11]	-0.001 	1.035E-2 	gn	-10.684	1.000	1.000	1259	0	39	11
R0[39,12]	-0.001 	9.277E-3 	gn	-23.435	1.000	1.000	1260	0	39	12
R0[39,13]	0.983 	1.758E-3 	-	2.244	1.000	1.000	1261	0	39	13
R0[39,14]	-0.001 	5.649E-3 	gn	-30.459	1.000	1.000	1262	0	39	14
R0[39,15]	-0.001 	5.351E-3 	gn	-32.316	1.000	1.000	1263	0	39	15
R0[39,16]	1.309 	1.748E-3 	-	1.752	1.000	1.000	1264	0	39	16
R0[39,17]	-0.000 	8.327E-3 	gn	-132.986	1.000	1.000	1265	0	39	17
R0[39,18]	0.938 	7.254E-4 	-	2.168	1.000	1.000	1266	0	39	18
R0[39,19]	0.915 	2.268E-3 	-	2.263	1.000	1.000	1267	0	39	19
R0[39,21]	1.271 	1.600E-3 	-	1.680	1.000	1.000	1269	0	39	21
R0[39,22]	1.092 	1.447E-3 	-	1.828	1.000	1.000	1270	0	39	22
R0[39,23]	0.861 	1.783E-3 	-	2.136	1.000	1.000	1271	0	39	23
R0[39,24]	0.001 	5.460E-3 	gn	119.678	1.000	1.000	1272	0	39	24
R0[39,25]	0.001 	5.827E-3 	gn	67.453	1.000	1.000	1273	0	39	25
R0[39,26]	1.229 	1.559E-3 	-	1.633	1.000	1.000	1274	0	39	26
R0[40,0]	1.000 	2.791E-1 	Bn	1.000	1.000	1.000	1280	0	40	0
R0[40,1]	1.000 	2.321E-1 	Bn	1.000	1.000	1.000	1281	0	40	1
R0[40,2]	1.000 	2.667E-1 	Bn	1.000	1.000	1.000	1282	0	40	2
R0[40,3]	1.000 	3.317E-1 	Bn	1.000	1.000	1.000	1283	0	40	3
R0[40,4]	1.000 	2.492E-1 	Bn	1.000	1.000	1.000	1284	0	40	4
R0[40,5]	1.000 	3.056E-1 	Bn	1.000	1.000	1.000	1285	0	40	5
R0[40,7]	1.000 	2.876E-1 	Bn	1.000	1.000	1.000	1287	0	40	7
R0[40,8]	1.000 	2.989E-1 	Bn	1.000	1.000	1.000	1288	0	40	8
R0[40,9]	1.000 	3.340E-1 	Bn	1.000	1.000	1.000	1289	0	40	9
R0[40,10]	1.000 	3.173E-1 	Bn	1.000	1.000	1.000	1290	0	40	10
R0[40,11]	1.000 	3.397E-1 	Bn	1.000	1.000	1.000	1291	0	40	11
R0[40,12]	1.000 	2.853E-1 	Bn	1.000	1.000	1.000	1292	0	40	12
R0[40,13]	1.000 	2.201E-1 	Bn	1.000	1.000	1.000	1293	0	40	13
R0[40,14]	1.000 	2.369E-1 	Bn	1.000	1.000	1.000	1294	0	40	14
R0[40,15]	1.000 	3.030E-1 	Bn	1.000	1.000	1.000	1295	0	40	15
R0[40,16]	1.000 	1.602E-1 	Bn	1.000	1.000	1.000	1296	0	40	16
R0[40,17]	1.000 	3.059E-1 	Bn	1.000	1.000	1.000	1297	0	40	17
R0[40,18]	1.000 	3.173E-1 	Bn	1.000	1.000	1.000	1298	0	40	18
R0[40,19]	1.000 	3.212E-1 	Bn	1.000	1.000	1.000	1299	0	40	19
R0[40,21]	1.000 	1.911E-1 	Bn	1.000	1.000	1.000	1301	0	40	21
R0[40,22]	1.000 	1.984E-1 	Bn	1.000	1.000	1.000	1302	0	40	22
R0[40,23]	1.000 	1.876E-1 	Bn	1.000	1.000	1.000	1303	0	40	23
R0[40,24]	1.000 	0.000E0 	Bn	1.000	1.000	1.000	1304	0	40	24
R0[40,25]	1.000 	1.986E-1 	Bn	1.000	1.000	1.000	1305	0	40	25
R0[40,26]	1.000 	2.293E-1 	Bn	1.000	1.000	1.000	1306	0	40	26
R1[0,1]	-0.000 	2.440E-3 	gn	24.704	1.000	1.000	1313	1	0	1
R1[0,2]	-0.001 	3.149E-3 	gn	15.356	1.000	1.000	1314	1	0	2
R1[0,3]	0.024 	2.746E-3 	gn	0.819	1.000	1.000	1315	1	0	3
R1[0,4]	0.678 	1.739E-3 	-	1.837	1.000	1.000	1316	1	0	4
R1[0,5]	0.905 	1.178E-3 	-	2.402	1.000	1.000	1317	1	0	5
R1[0,6]	0.919 	1.175E-3 	-	2.838	1.000	1.000	1318	1	0	6
R1[0,7]	-0.000 	6.736E-3 	gn	-33.970	1.000	1.000	1319	1	0	7
R1[0,8]	-0.001 	2.859E-3 	gn	12.965	1.000	1.000	1320	1	0	8
R1[0,9]	0.755 	1.316E-3 	-	4.410	1.000	1.000	1321	1	0	9
R1[0,10]	0.764 	1.207E-3 	-	4.916	1.000	1.000	1322	1	0	10
R1[0,11]	0.647 	1.414E-3 	-	6.144	1.000	1.000	1323	1	0	11
R1[0,12]	1.006 	4.045E-4 	-	6.211	1.000	1.000	1324	1	0	12
R1[0,13]	0.400 	9.810E-5 	n	4.157	1.000	1.000	1325	1	0	13
R1[0,15]	0.178 	3.572E-3 	g	8.719	1.000	1.000	1327	1	0	15
R1[0,16]	0.000 	6.890E-4 	gn	-82.505	1.000	1.000	1328	1	0	16
R1[0,17]	-0.001 	9.241E-4 	gn	41.634	1.000	1.000	1329	1	0	17
R1[0,18]	0.001 	6.916E-4 	gn	-20.421	1.000	1.000	1330	1	0	18
R1[0,19]	0.059 	9.008E-4 	gn	7.488	1.000	1.000	1331	1	0	19
R1[0,20]	0.066 	7.128E-4 	gn	5.389	1.000	1.000	1332	1	0	20
R1[0,21]	0.130 	1.959E-3 	g	5.570	1.000	1.000	1333	1	0	21
R1[0,22]	0.064 	1.179E-3 	gn	8.022	1.000	1.000	1334	1	0	22
R1[0,24]	0.036 	4.378E-4 	gn	8.027	1.000	1.000	1336	1	0	24
R1[0,25]	0.099 	1.690E-3 	g	5.631	1.000	1.000	1337	1	0	25
R1[0,26]	0.153 	2.390E-3 	g	5.823	1.000	1.000	1338	1	0	26
R1[0,27]	0.092 	3.605E-6 	gn	5.501	1.000	1.000	1339	1	0	27
R1[0,28]	0.003 	5.111E-3 	gn	-17.038	1.000	1.000	1340	1	0	28
R1[0,29]	0.053 	5.281E-3 	gn	4.485	1.000	1.000	1341	1	0	29
R1[0,30]	0.047 	4.104E-3 	gn	5.758	1.000	1.000	1342	1	0	30
R1[0,31]	0.061 	4.058E-3 	gn	4.601	1.000	1.000	1343	1	0	31
R1[1,1]	-0.000 	2.477E-3 	gn	53.398	1.000	1.000	1345	1	1	1
R1[1,2]	-0.047 	2.121E-3 	gn	10.138	1.000	1.000	1346	1	1	2
R1[1,3]	-0.030 	2.926E-3 	gn	9.361	1.000	1.000	1347	1	1	3
R1[1,4]	0.829 	7.581E-4 	-	1.433	1.000	1.000	1348	1	1	4
R1[1,5]	1.370 	6.790E-4 	-	1.908	1.000	1.000	1349	1	1	5
R1[1,6]	1.065 	7.954E-4 	-	2.493	1.000	1.000	1350	1	1	6
R1[1,7]	1.091 	1.042E-3 	-	3.085	1.000	1.000	1351	1	1	7
R1[1,8]	-0.002 	3.544E-3 	gn	5.732	1.000	1.000	1352	1	1	8
R1[1,9]	0.956 	8.687E-4 	-	3.947	1.000	1.000	1353	1	1	9
R1[1,10]	0.866 	1.027E-3 	-	4.057	1.000	1.000	1354	1	1	10
R1[1,11]	-0.025 	7.751E-4 	gn	13.085	1.000	1.000	1355	1	1	11
R1[1,12]	0.715 	1.080E-3 	-	5.009	1.000	1.000	1356	1	1	12
R1[1,13]	0.426 	1.481E-4 	-	1.368	1.000	1.000	1357	1	1	13
R1[1,15]	0.327 	3.191E-3 	-	6.605	1.000	1.000	1359	1	1	15
R1[1,16]	0.001 	6.896E-4 	gn	-31.851	1.000	1.000	1360	1	1	16
R1[1,17]	0.009 	9.136E-4 	gn	6.310	1.000	1.000	1361	1	1	17
R1[1,18]	0.001 	6.836E-4 	gn	-13.776	1.000	1.000	1362	1	1	18
R1[1,19]	0.003 	1.035E-3 	gn	18.766	1.000	1.000	1363	1	1	19
R1[1,20]	0.009 	1.270E-3 	gn	-11.315	1.000	1.000	1364	1	1	20
R1[1,21]	0.288 	2.060E-3 	g	5.881	1.000	1.000	1365	1	1	21
R1[1,22]	0.507 	9.594E-4 	-	6.374	1.000	1.000	1366	1	1	22
R1[1,23]	0.504 	5.497E-4 	-	6.690	1.000	1.000	1367	1	1	23
R1[1,24]	-0.003 	8.604E-4 	gn	19.685	1.000	1.000	1368	1	1	24
R1[1,25]	-0.136 	6.196E-4 	gn	7.166	1.000	1.000	1369	1	1	25
R1[1,26]	0.705 	1.385E-3 	-	4.058	1.000	1.000	1370	1	1	26
R1[1,27]	0.581 	5.248E-5 	-	4.517	1.000	1.000	1371	1	1	27
R1[1,28]	0.662 	1.164E-3 	-	3.995	1.000	1.000	1372	1	1	28
R1[1,29]	0.557 	1.160E-3 	-	3.947	1.000	1.000	1373	1	1	29
R1[1,30]	-0.050 	1.900E-3 	gn	10.139	1.000	1.000	1374	1	1	30
R1[1,31]	-0.122 	1.772E-3 	g	8.856	1.000	1.000	1375	1	1	31
R1[2,1]	-0.000 	2.458E-3 	gn	22.913	1.000	1.000	1377	1	2	1
R1[2,2]	0.020 	3.191E-3 	gn	0.076	1.000	1.000	1378	1	2	2
R1[2,3]	0.890 	8.601E-4 	-	1.102	1.000	1.000	1379	1	2	3
R1[2,4]	3.822 	8.777E-5 	g	1.579	1.000	1.000	1380	1	2	4
R1[2,5]	2.783 	1.338E-4 	-	2.429	1.000	1.000	1381	1	2	5
R1[2,6]	3.363 	9.072E-5 	g	2.784	1.000	1.000	1382	1	2	6
R1[2,7]	3.569 	7.578E-5 	g	3.061	1.000	1.000	1383	1	2	7
R1[2,8]	-0.002 	4.188E-3 	gn	8.955	1.000	1.000	1384	1	2	8
R1[2,9]	1.898 	3.268E-4 	-	4.043	1.000	1.000	1385	1	2	9
R1[2,10]	1.111 	5.814E-4 	-	5.398	1.000	1.000	1386	1	2	10
R1[2,11]	0.788 	7.918E-4 	-	6.587	1.000	1.000	1387	1	2	11
R1[2,12]	0.976 	6.844E-4 	-	5.817	1.000	1.000	1388	1	2	12
R1[2,13]	0.437 	1.426E-4 	-	0.648	1.000	1.000	1389	1	2	13
R1[2,15]	1.351 	3.760E-4 	-	4.760	1.000	1.000	1391	1	2	15
R1[2,16]	0.001 	6.805E-4 	gn	-26.667	1.000	1.000	1392	1	2	16
R1[2,17]	0.185 	7.388E-4 	g	6.151	1.000	1.000	1393	1	2	17
R1[2,18]	0.001 	6.796E-4 	gn	-16.231	1.000	1.000	1394	1	2	18
R1[2,19]	0.001 	8.406E-4 	gn	-8.533	1.000	1.000	1395	1	2	19
R1[2,20]	0.405 	1.526E-4 	-	8.297	1.000	1.000	1396	1	2	20
R1[2,21]	0.717 	1.540E-4 	-	6.431	1.000	1.000	1397	1	2	21
R1[2,22]	1.017 	2.949E-4 	-	5.419	1.000	1.000	1398	1	2	22
R1[2,23]	1.296 	1.675E-4 	-	4.686	1.000	1.000	1399	1	2	23
R1[2,24]	1.465 	6.023E-6 	Bn	-0.085	1.000	1.000	1400	1	2	24
R1[2,25]	1.707 	5.240E-6 	Bn	-0.106	1.000	1.000	1401	1	2	25
R1[2,26]	1.717 	4.290E-6 	Bn	-0.109	1.000	1.000	1402	1	2	26
R1[2,27]	-0.001 	1.570E-3 	gn	29.658	1.000	1.000	1403	1	2	27
R1[2,28]	1.624 	3.286E-4 	-	3.595	1.000	1.000	1404	1	2	28
R1[2,29]	2.542 	1.209E-4 	-	3.526	1.000	1.000	1405	1	2	29
R1[2,30]	1.091 	4.122E-4 	-	4.752	1.000	1.000	1406	1	2	30
R1[2,31]	0.661 	3.731E-4 	-	5.134	1.000	1.000	1407	1	2	31
R1[3,1]	-0.001 	2.379E-3 	gn	13.484	1.000	1.000	1409	1	3	1
R1[3,2]	0.018 	3.059E-3 	gn	-0.449	1.000	1.000	1410	1	3	2
R1[3,3]	0.980 	7.636E-4 	-	1.149	1.000	1.000	1411	1	3	3
R1[3,4]	1.915 	2.145E-4 	-	2.060	1.000	1.000	1412	1	3	4
R1[3,5]	3.728 	1.542E-5 	g	2.776	1.000	1.000	1413	1	3	5
R1[3,6]	0.012 	5.025E-3 	gn	2.586	1.000	1.000	1414	1	3	6
R1[3,7]	0.007 	5.657E-3 	gn	5.271	1.000	1.000	1415	1	3	7
R1[3,8]	-0.002 	4.132E-3 	gn	14.529	1.000	1.000	1416	1	3	8
R1[3,9]	1.834 	9.944E-5 	-	4.385	1.000	1.000	1417	1	3	9
R1[3,10]	0.834 	6.676E-4 	-	6.465	1.000	1.000	1418	1	3	10
R1[3,11]	0.407 	1.900E-3 	-	7.587	1.000	1.000	1419	1	3	11
R1[3,12]	0.765 	6.220E-4 	-	6.922	1.000	1.000	1420	1	3	12
R1[3,13]	1.107 	5.739E-4 	-	4.528	1.000	1.000	1421	1	3	13
R1[3,15]	1.843 	2.643E-4 	-	4.081	1.000	1.000	1423	1	3	15
R1[3,16]	0.002 	1.597E-3 	gn	-14.055	1.000	1.000	1424	1	3	16
R1[3,17]	-0.286 	6.769E-4 	g	4.831	1.000	1.000	1425	1	3	17
R1[3,18]	0.001 	6.782E-4 	gn	-14.656	1.000	1.000	1426	1	3	18
R1[3,19]	0.087 	8.800E-4 	gn	6.950	1.000	1.000	1427	1	3	19
R1[3,20]	0.987 	8.236E-4 	-	5.181	1.000	1.000	1428	1	3	20
R1[3,21]	0.003 	1.991E-3 	gn	-5.915	1.000	1.000	1429	1	3	21
