# CRUSH Pixel Data File
#
# Instrument: HAWC_PLUS
# Scan: 2016-12-03_HA_F354-88_0005_79-040
# Object: omc1_c
# Date: 2016-12-03T07:18:36.810 (MJD: 57725.305393449074)
# Project: 88_0005_79
# Exposure: 211.23036 s.
# Equatorial: 05h35m13.921s -05d22m22.81s (J2000.0)
# Horizontal: 127d52m33.28s 33d33m07.52s
# CRUSH version: 2.34-1
#
# Flag '?' - 0x0x80000000 - Unknown
# Flag 'X' - 0x0x1 - Dead
# Flag 'B' - 0x0x2 - Blind
# Flag 'd' - 0x0x100 - Discarded
# Flag 'g' - 0x0x200 - Gain
# Flag 'n' - 0x0x400 - Noisy
# Flag 'f' - 0x0x800 - Degrees-of-freedom.
# Flag 's' - 0x0x1000 - Spiky
# Flag 'r' - 0x0x2000 - Railing/Saturated
# Flag 'F' - 0x0x4000 - Insufficient phase degrees-of-freedom
# Flag '@' - 0x0x8000 - Bad subarray gain
# Flag 'b' - 0x0x10000 - Bad TES bias gain
# Flag 'm' - 0x0x20000 - Bad MUX gain
# Flag 'R' - 0x0x40000 - Bad detector row gain
# Flag 'M' - 0x0x80000 - Bad series array gain
# Flag 'T' - 0x0x100000 - Flicker noise
#
# ch	gain	weight		flag	eff	Gmux	idx	sub	row	col
R0[35,23]	1.049 	3.207E-4 	-	2.046	1.000	1.000	1143	0	35	23
R0[35,24]	-0.000 	5.969E-3 	gn	-13.050	1.000	1.000	1144	0	35	24
R0[35,25]	0.982 	3.994E-4 	-	2.092	1.000	1.000	1145	0	35	25
R0[35,26]	0.937 	4.014E-4 	-	2.151	1.000	1.000	1146	0	35	26
R0[36,0]	0.716 	3.888E-4 	-	3.090	1.000	1.000	1152	0	36	0
R0[36,1]	0.986 	3.112E-4 	-	2.508	1.000	1.000	1153	0	36	1
R0[36,2]	0.882 	2.646E-4 	-	2.886	1.000	1.000	1154	0	36	2
R0[36,3]	0.935 	3.108E-4 	-	2.698	1.000	1.000	1155	0	36	3
R0[36,4]	0.993 	2.879E-4 	-	2.651	1.000	1.000	1156	0	36	4
R0[36,5]	1.008 	2.770E-4 	-	2.689	1.000	1.000	1157	0	36	5
R0[36,7]	1.118 	2.582E-4 	-	2.545	1.000	1.000	1159	0	36	7
R0[36,8]	1.132 	2.559E-4 	-	2.560	1.000	1.000	1160	0	36	8
R0[36,9]	1.140 	2.304E-4 	-	2.489	1.000	1.000	1161	0	36	9
R0[36,10]	1.190 	2.277E-4 	-	2.469	1.000	1.000	1162	0	36	10
R0[36,11]	1.224 	2.406E-4 	-	2.337	1.000	1.000	1163	0	36	11
R0[36,12]	1.253 	2.406E-4 	-	2.246	1.000	1.000	1164	0	36	12
R0[36,13]	1.270 	2.011E-4 	-	2.199	1.000	1.000	1165	0	36	13
R0[36,14]	1.248 	2.502E-4 	-	2.200	1.000	1.000	1166	0	36	14
R0[36,15]	1.286 	2.325E-4 	-	2.145	1.000	1.000	1167	0	36	15
R0[36,16]	-0.000 	8.747E-3 	gn	-21.160	1.000	1.000	1168	0	36	16
R0[36,17]	1.220 	2.481E-4 	-	2.194	1.000	1.000	1169	0	36	17
R0[36,18]	1.217 	2.654E-4 	-	2.099	1.000	1.000	1170	0	36	18
R0[36,19]	1.191 	2.072E-4 	-	2.175	1.000	1.000	1171	0	36	19
R0[36,21]	1.206 	2.336E-4 	-	2.124	1.000	1.000	1173	0	36	21
R0[36,22]	-0.000 	7.241E-3 	gn	-41.870	1.000	1.000	1174	0	36	22
R0[36,23]	1.192 	2.487E-4 	-	2.156	1.000	1.000	1175	0	36	23
R0[36,24]	-0.000 	5.850E-3 	gn	-12.050	1.000	1.000	1176	0	36	24
R0[36,25]	1.140 	2.889E-4 	-	2.194	1.000	1.000	1177	0	36	25
R0[36,26]	1.068 	2.720E-4 	-	2.275	1.000	1.000	1178	0	36	26
R0[37,0]	0.670 	1.003E-4 	-	3.104	1.000	1.000	1184	0	37	0
R0[37,1]	0.809 	1.035E-4 	-	2.348	1.000	1.000	1185	0	37	1
R0[37,2]	0.819 	3.119E-4 	-	2.862	1.000	1.000	1186	0	37	2
R0[37,3]	0.847 	2.782E-4 	-	2.870	1.000	1.000	1187	0	37	3
R0[37,4]	0.911 	2.782E-4 	-	2.727	1.000	1.000	1188	0	37	4
R0[37,5]	0.917 	3.194E-4 	-	2.694	1.000	1.000	1189	0	37	5
R0[37,7]	0.980 	2.769E-4 	-	2.753	1.000	1.000	1191	0	37	7
R0[37,8]	1.037 	2.615E-4 	-	2.759	1.000	1.000	1192	0	37	8
R0[37,9]	1.060 	2.614E-4 	-	2.652	1.000	1.000	1193	0	37	9
R0[37,10]	1.068 	2.006E-4 	-	2.668	1.000	1.000	1194	0	37	10
R0[37,11]	1.078 	2.581E-4 	-	2.526	1.000	1.000	1195	0	37	11
R0[37,12]	1.189 	2.463E-4 	-	2.305	1.000	1.000	1196	0	37	12
R0[37,13]	1.143 	2.048E-4 	-	2.306	1.000	1.000	1197	0	37	13
R0[37,14]	1.146 	2.470E-4 	-	2.410	1.000	1.000	1198	0	37	14
R0[37,15]	1.192 	2.642E-4 	-	2.213	1.000	1.000	1199	0	37	15
R0[37,16]	1.158 	2.048E-4 	-	2.246	1.000	1.000	1200	0	37	16
R0[37,17]	1.108 	2.297E-4 	-	2.245	1.000	1.000	1201	0	37	17
R0[37,18]	1.109 	2.842E-4 	-	2.225	1.000	1.000	1202	0	37	18
R0[37,19]	1.068 	2.335E-4 	-	2.331	1.000	1.000	1203	0	37	19
R0[37,21]	1.112 	2.328E-4 	-	2.274	1.000	1.000	1205	0	37	21
R0[37,22]	1.086 	2.643E-4 	-	2.243	1.000	1.000	1206	0	37	22
R0[37,23]	1.027 	3.081E-4 	-	2.345	1.000	1.000	1207	0	37	23
R0[37,24]	-0.000 	5.579E-3 	gn	-9.911	1.000	1.000	1208	0	37	24
R0[37,25]	1.012 	3.070E-4 	-	2.347	1.000	1.000	1209	0	37	25
R0[37,26]	0.978 	2.822E-4 	-	2.321	1.000	1.000	1210	0	37	26
R0[38,0]	0.703 	3.839E-4 	-	2.993	1.000	1.000	1216	0	38	0
R0[38,1]	0.696 	3.478E-4 	-	3.076	1.000	1.000	1217	0	38	1
R0[38,2]	0.711 	4.272E-4 	-	3.024	1.000	1.000	1218	0	38	2
R0[38,3]	0.813 	3.783E-4 	-	2.789	1.000	1.000	1219	0	38	3
R0[38,4]	0.873 	3.065E-4 	-	2.798	1.000	1.000	1220	0	38	4
R0[38,5]	0.984 	3.242E-4 	-	2.605	1.000	1.000	1221	0	38	5
R0[38,7]	1.224 	2.564E-4 	-	2.273	1.000	1.000	1223	0	38	7
R0[38,8]	0.866 	3.288E-4 	-	2.812	1.000	1.000	1224	0	38	8
R0[38,9]	0.953 	3.197E-4 	-	2.616	1.000	1.000	1225	0	38	9
R0[38,10]	1.059 	1.914E-4 	-	2.597	1.000	1.000	1226	0	38	10
R0[38,11]	0.984 	3.188E-4 	-	2.612	1.000	1.000	1227	0	38	11
R0[38,12]	0.987 	3.085E-4 	-	2.521	1.000	1.000	1228	0	38	12
R0[38,13]	0.999 	2.609E-4 	-	2.520	1.000	1.000	1229	0	38	13
R0[38,14]	1.070 	2.773E-4 	-	2.399	1.000	1.000	1230	0	38	14
R0[38,15]	1.139 	2.477E-4 	-	2.230	1.000	1.000	1231	0	38	15
R0[38,16]	1.189 	2.736E-4 	-	2.142	1.000	1.000	1232	0	38	16
R0[38,17]	0.911 	3.206E-4 	-	2.450	1.000	1.000	1233	0	38	17
R0[38,18]	0.890 	2.762E-4 	-	2.473	1.000	1.000	1234	0	38	18
R0[38,19]	1.172 	1.819E-4 	-	2.065	1.000	1.000	1235	0	38	19
R0[38,21]	1.166 	2.918E-4 	-	2.120	1.000	1.000	1237	0	38	21
R0[38,22]	0.987 	2.837E-4 	-	2.382	1.000	1.000	1238	0	38	22
R0[38,23]	0.875 	3.412E-4 	-	2.498	1.000	1.000	1239	0	38	23
R0[38,24]	-0.000 	5.606E-3 	gn	-8.888	1.000	1.000	1240	0	38	24
R0[38,25]	1.239 	2.460E-4 	-	1.940	1.000	1.000	1241	0	38	25
R0[38,26]	1.151 	2.746E-4 	-	2.043	1.000	1.000	1242	0	38	26
R0[39,0]	0.792 	4.147E-4 	-	2.712	1.000	1.000	1248	0	39	0
R0[39,1]	-0.000 	8.721E-3 	gn	26.905	1.000	1.000	1249	0	39	1
R0[39,2]	-0.000 	8.561E-3 	gn	26.119	1.000	1.000	1250	0	39	2
R0[39,3]	-0.000 	8.757E-3 	gn	31.675	1.000	1.000	1251	0	39	3
R0[39,4]	0.001 	6.424E-3 	gn	-3.079	1.000	1.000	1252	0	39	4
R0[39,5]	-0.000 	7.390E-3 	gn	0.426	1.000	1.000	1253	0	39	5
R0[39,7]	-0.001 	7.501E-3 	gn	-0.527	1.000	1.000	1255	0	39	7
R0[39,8]	0.750 	3.370E-4 	-	3.053	1.000	1.000	1256	0	39	8
R0[39,9]	0.861 	3.351E-4 	-	2.807	1.000	1.000	1257	0	39	9
R0[39,10]	-0.000 	8.531E-3 	gn	-1.993	1.000	1.000	1258	0	39	10
R0[39,11]	1.014 	2.695E-4 	-	2.652	1.000	1.000	1259	0	39	11
R0[39,12]	-0.001 	9.066E-3 	gn	-5.956	1.000	1.000	1260	0	39	12
R0[39,13]	0.831 	2.962E-4 	-	2.859	1.000	1.000	1261	0	39	13
R0[39,14]	-0.001 	9.364E-3 	gn	-5.950	1.000	1.000	1262	0	39	14
R0[39,15]	-0.001 	9.122E-3 	gn	-5.033	1.000	1.000	1263	0	39	15
R0[39,16]	1.105 	2.574E-4 	-	2.268	1.000	1.000	1264	0	39	16
R0[39,17]	1.082 	2.430E-4 	-	2.394	1.000	1.000	1265	0	39	17
R0[39,18]	0.797 	3.682E-4 	-	2.642	1.000	1.000	1266	0	39	18
R0[39,19]	0.783 	3.476E-4 	-	2.729	1.000	1.000	1267	0	39	19
R0[39,21]	1.131 	1.892E-5 	-	2.005	1.000	1.000	1269	0	39	21
R0[39,22]	0.950 	2.945E-4 	-	2.409	1.000	1.000	1270	0	39	22
R0[39,23]	0.778 	3.903E-4 	-	2.714	1.000	1.000	1271	0	39	23
R0[39,24]	-0.000 	5.389E-3 	gn	-8.012	1.000	1.000	1272	0	39	24
R0[39,25]	-0.000 	5.378E-3 	gn	-7.753	1.000	1.000	1273	0	39	25
R0[39,26]	1.115 	1.535E-4 	-	2.007	1.000	1.000	1274	0	39	26
R0[40,0]	1.000 	1.773E-1 	Bn	1.000	1.000	1.000	1280	0	40	0
R0[40,1]	1.000 	1.531E-1 	Bn	1.000	1.000	1.000	1281	0	40	1
R0[40,2]	1.000 	1.621E-1 	Bn	1.000	1.000	1.000	1282	0	40	2
R0[40,3]	1.000 	1.996E-1 	Bn	1.000	1.000	1.000	1283	0	40	3
R0[40,4]	1.000 	1.548E-1 	Bn	1.000	1.000	1.000	1284	0	40	4
R0[40,5]	1.000 	2.022E-1 	Bn	1.000	1.000	1.000	1285	0	40	5
R0[40,7]	1.000 	2.108E-1 	Bn	1.000	1.000	1.000	1287	0	40	7
R0[40,8]	1.000 	1.953E-1 	Bn	1.000	1.000	1.000	1288	0	40	8
R0[40,9]	1.000 	2.278E-1 	Bn	1.000	1.000	1.000	1289	0	40	9
R0[40,10]	1.000 	2.041E-1 	Bn	1.000	1.000	1.000	1290	0	40	10
R0[40,11]	1.000 	2.257E-1 	Bn	1.000	1.000	1.000	1291	0	40	11
R0[40,12]	1.000 	1.755E-1 	Bn	1.000	1.000	1.000	1292	0	40	12
R0[40,13]	1.000 	1.192E-1 	Bn	1.000	1.000	1.000	1293	0	40	13
R0[40,14]	1.000 	1.524E-1 	Bn	1.000	1.000	1.000	1294	0	40	14
R0[40,15]	1.000 	1.638E-1 	Bn	1.000	1.000	1.000	1295	0	40	15
R0[40,16]	1.000 	1.026E-1 	Bn	1.000	1.000	1.000	1296	0	40	16
R0[40,17]	1.000 	1.998E-1 	Bn	1.000	1.000	1.000	1297	0	40	17
R0[40,18]	1.000 	1.825E-1 	Bn	1.000	1.000	1.000	1298	0	40	18
R0[40,19]	1.000 	2.041E-1 	Bn	1.000	1.000	1.000	1299	0	40	19
R0[40,21]	1.000 	9.784E-2 	Bn	1.000	1.000	1.000	1301	0	40	21
R0[40,22]	1.000 	1.162E-1 	Bn	1.000	1.000	1.000	1302	0	40	22
R0[40,23]	1.000 	1.035E-1 	Bn	1.000	1.000	1.000	1303	0	40	23
R0[40,24]	1.000 	0.000E0 	Bn	1.000	1.000	1.000	1304	0	40	24
R0[40,25]	1.000 	1.278E-1 	Bn	1.000	1.000	1.000	1305	0	40	25
R0[40,26]	1.000 	1.225E-1 	Bn	1.000	1.000	1.000	1306	0	40	26
R1[0,1]	0.001 	1.901E-3 	gn	-56.956	1.000	1.000	1313	1	0	1
R1[0,2]	0.000 	2.377E-3 	gn	-85.518	1.000	1.000	1314	1	0	2
R1[0,3]	0.044 	2.210E-3 	g	4.510	1.000	1.000	1315	1	0	3
R1[0,4]	0.745 	1.684E-4 	-	4.605	1.000	1.000	1316	1	0	4
R1[0,5]	0.924 	1.245E-4 	-	4.140	1.000	1.000	1317	1	0	5
R1[0,6]	0.901 	1.355E-4 	-	4.055	1.000	1.000	1318	1	0	6
R1[0,7]	0.001 	2.492E-3 	gn	-19.684	1.000	1.000	1319	1	0	7
R1[0,8]	0.001 	2.227E-3 	gn	-41.054	1.000	1.000	1320	1	0	8
R1[0,9]	0.711 	1.874E-4 	-	4.434	1.000	1.000	1321	1	0	9
R1[0,10]	0.710 	1.649E-4 	-	4.469	1.000	1.000	1322	1	0	10
R1[0,11]	0.585 	2.258E-4 	-	4.836	1.000	1.000	1323	1	0	11
R1[0,12]	0.995 	7.811E-5 	-	4.116	1.000	1.000	1324	1	0	12
R1[0,13]	0.257 	6.062E-4 	g	5.952	1.000	1.000	1325	1	0	13
R1[0,15]	0.126 	1.667E-3 	g	5.133	1.000	1.000	1327	1	0	15
R1[0,16]	0.001 	1.545E-3 	gn	-71.050	1.000	1.000	1328	1	0	16
R1[0,17]	-0.002 	2.047E-3 	gn	25.575	1.000	1.000	1329	1	0	17
R1[0,18]	0.001 	1.603E-3 	gn	-85.098	1.000	1.000	1330	1	0	18
R1[0,19]	0.072 	1.876E-3 	g	4.640	1.000	1.000	1331	1	0	19
R1[0,20]	0.054 	2.726E-3 	g	4.436	1.000	1.000	1332	1	0	20
R1[0,21]	0.133 	1.564E-3 	g	5.754	1.000	1.000	1333	1	0	21
R1[0,22]	0.073 	2.618E-3 	g	5.490	1.000	1.000	1334	1	0	22
R1[0,24]	0.032 	3.453E-4 	gn	5.663	1.000	1.000	1336	1	0	24
R1[0,25]	0.112 	1.775E-3 	g	5.439	1.000	1.000	1337	1	0	25
R1[0,26]	0.255 	7.826E-4 	g	5.424	1.000	1.000	1338	1	0	26
R1[0,27]	0.097 	1.687E-6 	gn	2.920	1.000	1.000	1339	1	0	27
R1[0,28]	0.001 	3.142E-3 	gn	-67.648	1.000	1.000	1340	1	0	28
R1[0,29]	0.037 	2.703E-3 	g	5.744	1.000	1.000	1341	1	0	29
R1[0,30]	0.043 	2.773E-3 	g	5.546	1.000	1.000	1342	1	0	30
R1[0,31]	0.055 	2.696E-3 	g	5.363	1.000	1.000	1343	1	0	31
R1[1,1]	0.001 	1.860E-3 	gn	-60.920	1.000	1.000	1345	1	1	1
R1[1,2]	-0.039 	1.705E-3 	gn	8.302	1.000	1.000	1346	1	1	2
R1[1,3]	-0.020 	2.207E-3 	gn	8.833	1.000	1.000	1347	1	1	3
R1[1,4]	0.903 	1.312E-4 	-	3.824	1.000	1.000	1348	1	1	4
R1[1,5]	1.643 	7.004E-5 	-	2.909	1.000	1.000	1349	1	1	5
R1[1,6]	1.130 	9.909E-5 	-	3.312	1.000	1.000	1350	1	1	6
R1[1,7]	1.104 	1.124E-4 	-	3.396	1.000	1.000	1351	1	1	7
R1[1,8]	0.001 	2.280E-3 	gn	-41.310	1.000	1.000	1352	1	1	8
R1[1,9]	0.951 	1.270E-4 	-	3.667	1.000	1.000	1353	1	1	9
R1[1,10]	0.888 	1.441E-4 	-	3.544	1.000	1.000	1354	1	1	10
R1[1,11]	-0.020 	4.521E-4 	gn	8.266	1.000	1.000	1355	1	1	11
R1[1,12]	0.714 	1.747E-4 	-	3.814	1.000	1.000	1356	1	1	12
R1[1,13]	0.000 	1.860E-3 	gn	-73.673	1.000	1.000	1357	1	1	13
R1[1,15]	0.420 	2.256E-4 	-	4.629	1.000	1.000	1359	1	1	15
R1[1,16]	0.001 	1.631E-3 	gn	-79.951	1.000	1.000	1360	1	1	16
R1[1,17]	0.006 	2.098E-3 	gn	0.601	1.000	1.000	1361	1	1	17
R1[1,18]	0.001 	1.666E-3 	gn	-82.705	1.000	1.000	1362	1	1	18
R1[1,19]	0.013 	1.746E-3 	gn	3.077	1.000	1.000	1363	1	1	19
R1[1,20]	0.009 	1.892E-3 	gn	-5.757	1.000	1.000	1364	1	1	20
R1[1,21]	0.430 	2.412E-4 	-	5.286	1.000	1.000	1365	1	1	21
R1[1,22]	0.454 	1.400E-4 	-	4.981	1.000	1.000	1366	1	1	22
R1[1,23]	0.379 	1.509E-4 	-	6.411	1.000	1.000	1367	1	1	23
R1[1,24]	0.001 	1.976E-3 	gn	-93.695	1.000	1.000	1368	1	1	24
R1[1,25]	-0.104 	6.158E-4 	g	7.923	1.000	1.000	1369	1	1	25
R1[1,26]	0.675 	1.427E-4 	-	3.904	1.000	1.000	1370	1	1	26
R1[1,27]	0.619 	3.100E-5 	-	3.803	1.000	1.000	1371	1	1	27
R1[1,28]	0.650 	1.495E-4 	-	4.092	1.000	1.000	1372	1	1	28
R1[1,29]	0.539 	1.622E-4 	-	4.274	1.000	1.000	1373	1	1	29
R1[1,30]	-0.030 	1.379E-3 	gn	10.589	1.000	1.000	1374	1	1	30
R1[1,31]	-0.107 	8.941E-4 	g	7.292	1.000	1.000	1375	1	1	31
R1[2,1]	0.000 	2.005E-3 	gn	-56.555	1.000	1.000	1377	1	2	1
R1[2,2]	0.018 	2.156E-3 	gn	2.364	1.000	1.000	1378	1	2	2
R1[2,3]	0.527 	2.459E-4 	-	4.450	1.000	1.000	1379	1	2	3
R1[2,4]	1.197 	1.356E-4 	-	2.924	1.000	1.000	1380	1	2	4
R1[2,5]	0.981 	1.490E-4 	-	3.114	1.000	1.000	1381	1	2	5
R1[2,6]	0.989 	1.637E-4 	-	3.130	1.000	1.000	1382	1	2	6
R1[2,7]	0.981 	1.770E-4 	-	3.092	1.000	1.000	1383	1	2	7
R1[2,8]	0.001 	2.354E-3 	gn	-36.654	1.000	1.000	1384	1	2	8
R1[2,9]	0.791 	2.185E-4 	-	3.504	1.000	1.000	1385	1	2	9
R1[2,10]	0.372 	7.317E-4 	-	4.282	1.000	1.000	1386	1	2	10
R1[2,11]	0.040 	2.525E-3 	g	5.354	1.000	1.000	1387	1	2	11
R1[2,12]	0.112 	1.843E-3 	g	4.190	1.000	1.000	1388	1	2	12
R1[2,13]	0.000 	1.879E-3 	gn	-72.901	1.000	1.000	1389	1	2	13
R1[2,15]	0.658 	2.472E-4 	-	3.789	1.000	1.000	1391	1	2	15
R1[2,16]	0.000 	1.622E-3 	gn	-77.842	1.000	1.000	1392	1	2	16
R1[2,17]	-0.006 	2.038E-3 	gn	12.636	1.000	1.000	1393	1	2	17
R1[2,18]	0.001 	1.686E-3 	gn	-78.907	1.000	1.000	1394	1	2	18
R1[2,19]	0.001 	2.056E-3 	gn	-59.885	1.000	1.000	1395	1	2	19
R1[2,20]	0.003 	2.530E-3 	gn	10.122	1.000	1.000	1396	1	2	20
R1[2,21]	0.078 	2.581E-3 	g	4.652	1.000	1.000	1397	1	2	21
R1[2,22]	0.483 	2.731E-4 	-	4.469	1.000	1.000	1398	1	2	22
R1[2,23]	0.552 	1.933E-4 	-	4.012	1.000	1.000	1399	1	2	23
R1[2,24]	0.563 	1.005E-4 	-	4.934	1.000	1.000	1400	1	2	24
R1[2,25]	0.664 	1.934E-4 	-	3.597	1.000	1.000	1401	1	2	25
R1[2,26]	0.687 	1.972E-4 	-	3.646	1.000	1.000	1402	1	2	26
R1[2,27]	0.000 	1.926E-3 	gn	-118.217	1.000	1.000	1403	1	2	27
R1[2,28]	0.746 	2.000E-4 	-	3.572	1.000	1.000	1404	1	2	28
R1[2,29]	0.857 	1.406E-4 	-	3.771	1.000	1.000	1405	1	2	29
R1[2,30]	0.460 	3.315E-4 	-	5.074	1.000	1.000	1406	1	2	30
R1[2,31]	0.037 	2.888E-3 	g	4.702	1.000	1.000	1407	1	2	31
R1[3,1]	0.000 	2.074E-3 	gn	-64.046	1.000	1.000	1409	1	3	1
R1[3,2]	0.018 	2.250E-3 	gn	3.270	1.000	1.000	1410	1	3	2
R1[3,3]	0.636 	2.513E-4 	-	4.199	1.000	1.000	1411	1	3	3
R1[3,4]	0.907 	1.888E-4 	-	3.334	1.000	1.000	1412	1	3	4
R1[3,5]	1.034 	1.417E-4 	-	3.113	1.000	1.000	1413	1	3	5
R1[3,6]	1.093 	1.726E-4 	-	2.811	1.000	1.000	1414	1	3	6
R1[3,7]	1.059 	1.630E-4 	-	2.953	1.000	1.000	1415	1	3	7
R1[3,8]	0.001 	2.400E-3 	gn	-33.196	1.000	1.000	1416	1	3	8
R1[3,9]	0.804 	2.011E-4 	-	3.518	1.000	1.000	1417	1	3	9
R1[3,10]	0.059 	2.794E-3 	g	4.301	1.000	1.000	1418	1	3	10
R1[3,11]	-0.006 	2.406E-3 	gn	-3.052	1.000	1.000	1419	1	3	11
R1[3,12]	0.043 	2.136E-3 	g	4.359	1.000	1.000	1420	1	3	12
R1[3,13]	0.665 	2.270E-4 	-	3.104	1.000	1.000	1421	1	3	13
R1[3,15]	0.805 	2.160E-4 	-	3.241	1.000	1.000	1423	1	3	15
R1[3,16]	0.001 	1.656E-3 	gn	-80.143	1.000	1.000	1424	1	3	16
R1[3,17]	0.038 	2.156E-3 	g	2.900	1.000	1.000	1425	1	3	17
R1[3,18]	0.001 	1.689E-3 	gn	-75.044	1.000	1.000	1426	1	3	18
R1[3,19]	0.008 	1.908E-3 	gn	2.613	1.000	1.000	1427	1	3	19
R1[3,20]	0.519 	3.133E-4 	-	3.903	1.000	1.000	1428	1	3	20
R1[3,21]	0.001 	2.967E-3 	gn	-29.585	1.000	1.000	1429	1	3	21
R1[3,22]	0.225 	1.164E-3 	g	4.522	1.000	1.000	1430	1	3	22
R1[3,23]	0.687 	1.957E-4 	-	3.404	1.000	1.000	1431	1	3	23
R1[3,24]	0.001 	1.999E-3 	gn	-120.805	1.000	1.000	1432	1	3	24
R1[3,25]	0.846 	1.495E-4 	-	3.087	1.000	1.000	1433	1	3	25
R1[3,26]	1.077 	1.230E-4 	-	2.726	1.000	1.000	1434	1	3	26
R1[3,27]	0.892 	1.424E-6 	n	2.678	1.000	1.000	1435	1	3	27
R1[3,28]	0.835 	1.745E-4 	-	3.214	1.000	1.000	1436	1	3	28
R1[3,29]	0.813 	1.777E-4 	-	3.372	1.000	1.000	1437	1	3	29
R1[3,30]	0.404 	4.987E-4 	-	4.600	1.000	1.000	1438	1	3	30
R1[3,31]	0.000 	3.194E-3 	gn	-77.467	1.000	1.000	1439	1	3	31
R1[4,1]	0.001 	2.153E-3 	gn	-56.226	1.000	1.000	1441	1	4	1
R1[4,2]	0.017 	2.235E-3 	gn	3.385	1.000	1.000	1442	1	4	2
R1[4,3]	0.709 	2.190E-4 	-	3.844	1.000	1.000	1443	1	4	3
R1[4,4]	0.002 	2.705E-3 	gn	-6.344	1.000	1.000	1444	1	4	4
R1[4,5]	1.173 	1.321E-4 	-	2.931	1.000	1.000	1445	1	4	5
R1[4,6]	0.000 	2.360E-3 	gn	-63.551	1.000	1.000	1446	1	4	6
R1[4,7]	1.140 	1.458E-4 	-	2.980	1.000	1.000	1447	1	4	7
R1[4,8]	0.000 	2.451E-3 	gn	-30.929	1.000	1.000	1448	1	4	8
R1[4,9]	0.712 	2.398E-4 	-	3.754	1.000	1.000	1449	1	4	9
R1[4,10]	0.018 	2.505E-3 	gn	3.610	1.000	1.000	1450	1	4	10
R1[4,11]	0.006 	2.367E-3 	gn	0.261	1.000	1.000	1451	1	4	11
R1[4,12]	0.023 	2.125E-3 	gn	3.512	1.000	1.000	1452	1	4	12
R1[4,13]	0.658 	9.330E-5 	Bs	-4.847	1.000	1.000	1453	1	4	13
R1[4,15]	1.152 	2.887E-5 	-	2.674	1.000	1.000	1455	1	4	15
R1[4,16]	0.001 	1.763E-3 	gn	-68.774	1.000	1.000	1456	1	4	16
R1[4,17]	-0.166 	7.446E-4 	g	4.151	1.000	1.000	1457	1	4	17
R1[4,18]	0.000 	1.713E-3 	gn	-88.207	1.000	1.000	1458	1	4	18
R1[4,19]	0.016 	1.998E-3 	gn	2.566	1.000	1.000	1459	1	4	19
R1[4,20]	0.038 	2.787E-3 	g	4.125	1.000	1.000	1460	1	4	20
R1[4,21]	0.594 	2.694E-4 	-	3.613	1.000	1.000	1461	1	4	21
R1[4,22]	0.715 	1.932E-4 	-	3.453	1.000	1.000	1462	1	4	22
R1[4,23]	0.762 	1.788E-4 	-	3.442	1.000	1.000	1463	1	4	23
R1[4,24]	0.000 	2.054E-3 	gn	-138.718	1.000	1.000	1464	1	4	24
R1[4,25]	0.970 	1.417E-4 	-	2.852	1.000	1.000	1465	1	4	25
R1[4,26]	0.989 	1.385E-4 	-	3.013	1.000	1.000	1466	1	4	26
R1[4,27]	1.009 	1.578E-6 	ns	2.459	1.000	1.000	1467	1	4	27
R1[4,28]	0.997 	1.501E-4 	-	3.029	1.000	1.000	1468	1	4	28
R1[4,29]	0.928 	1.590E-4 	-	3.176	1.000	1.000	1469	1	4	29
R1[4,30]	0.634 	2.338E-4 	-	4.142	1.000	1.000	1470	1	4	30
R1[4,31]	0.034 	2.943E-3 	g	5.535	1.000	1.000	1471	1	4	31
R1[5,1]	0.001 	2.171E-3 	gn	-56.039	1.000	1.000	1473	1	5	1
R1[5,2]	0.016 	2.258E-3 	gn	3.604	1.000	1.000	1474	1	5	2
R1[5,3]	0.668 	2.451E-4 	-	3.888	1.000	1.000	1475	1	5	3
R1[5,4]	1.005 	1.610E-4 	-	3.187	1.000	1.000	1476	1	5	4
R1[5,5]	1.200 	1.340E-4 	-	2.832	1.000	1.000	1477	1	5	5
R1[5,6]	1.234 	1.236E-4 	-	2.840	1.000	1.000	1478	1	5	6
R1[5,7]	1.281 	1.308E-4 	-	2.803	1.000	1.000	1479	1	5	7
R1[5,8]	0.000 	2.432E-3 	gn	-34.545	1.000	1.000	1480	1	5	8
R1[5,9]	0.959 	1.575E-4 	-	3.173	1.000	1.000	1481	1	5	9
R1[5,10]	0.117 	2.335E-3 	g	4.394	1.000	1.000	1482	1	5	10
R1[5,11]	0.020 	2.511E-3 	gn	4.287	1.000	1.000	1483	1	5	11
R1[5,12]	0.070 	2.181E-3 	g	4.235	1.000	1.000	1484	1	5	12
R1[5,13]	0.000 	1.938E-3 	gn	-80.704	1.000	1.000	1485	1	5	13
R1[5,15]	1.504 	1.066E-4 	-	2.391	1.000	1.000	1487	1	5	15
R1[5,16]	0.001 	1.772E-3 	gn	-72.648	1.000	1.000	1488	1	5	16
R1[5,17]	0.002 	2.348E-3 	gn	-12.112	1.000	1.000	1489	1	5	17
R1[5,18]	0.000 	1.691E-3 	gn	-79.750	1.000	1.000	1490	1	5	18
R1[5,19]	0.001 	2.155E-3 	gn	-61.094	1.000	1.000	1491	1	5	19
R1[5,20]	0.039 	2.827E-3 	g	3.981	1.000	1.000	1492	1	5	20
R1[5,21]	0.583 	2.757E-4 	-	3.936	1.000	1.000	1493	1	5	21
