# CRUSH Pixel Data File
#
# Instrument: laboca
# Scan: 9573
# Object: 9 Metis
# Date: 2010-03-11T03:30:38 (MJD: 55266.1462731482)
# Project: T-084.F-0001-2009
# Exposure: 437.24 s.
# Equatorial: 13h53m49.59s -04d12m58.0s (J2000.0)
# Horizontal: 79d19m09.151s 33d37m38.725s
# CRUSH version: 2.03-b2
#
# ch	gain	weight		flag	Gbox	Gcable	box	cable	amp
260	0.939 	4.181E13 	0x0	0.229	0.690	4	12	77
261	1.114 	1.891E15 	0x0	1.029	0.960	4	12	78
262	0.917 	4.885E14 	0x0	0.916	1.121	4	12	77
263	1.120 	2.115E15 	0x0	1.413	1.172	4	12	78
264	1.232 	1.080E15 	0x0	1.478	1.090	4	12	77
265	0.897 	3.889E14 	0x0	-0.188	0.801	4	12	76
266	0.998 	1.336E15 	0x0	1.013	0.806	4	12	79
267	0.977 	1.169E15 	0x0	0.259	0.728	4	12	77
268	0.856 	2.200E15 	0x0	1.211	0.892	4	12	78
269	0.927 	1.522E15 	0x0	0.502	0.841	4	12	78
270	1.092 	1.115E15 	0x0	1.363	1.108	4	12	77
271	0.995 	1.917E15 	0x0	1.364	1.231	4	12	78
272	1.001 	9.960E14 	0x0	0.975	1.058	4	12	76
273	0.947 	1.479E15 	0x0	0.202	0.809	4	12	79
274	1.081 	2.763E15 	0x0	1.738	0.912	4	11	72
275	0.955 	1.190E15 	0x0	0.591	0.975	4	12	79
276	1.224 	1.471E15 	0x0	1.241	0.660	4	11	72
277	1.069 	1.312E15 	0x0	0.702	0.713	4	11	74
278	0.852 	1.329E15 	0x0	0.303	1.418	4	11	72
279	1.126 	1.973E15 	0x0	1.694	0.148	4	11	73
280	0.791 	1.909E15 	0x0	0.930	1.216	4	11	74
281	1.029 	2.172E15 	0x0	0.746	0.916	4	12	79
282	1.174 	1.060E15 	0x0	1.615	1.483	4	12	76
283	0.940 	6.251E14 	0x0	0.432	1.092	4	12	75
284	0.000 	4.883E14 	0x4	0.000	-0.304	4	11	74
285	1.180 	4.685E14 	0x0	1.393	1.503	4	12	75
286	1.080 	1.309E15 	0x0	1.689	0.155	4	11	74
287	1.249 	5.079E14 	0x0	1.558	1.459	4	12	74
288	0.815 	2.325E15 	0x0	0.894	0.141	4	11	73
289	1.040 	3.474E14 	0x0	0.646	0.670	4	11	73
290	0.950 	2.328E15 	0x0	1.140	0.894	4	11	73
291	1.091 	2.286E15 	0x0	1.773	0.970	4	11	71
292	1.221 	1.394E15 	0x0	2.063	0.712	4	11	72
293	1.149 	1.668E15 	0x0	0.482	1.056	4	11	72
294	0.799 	2.547E15 	0x0	0.489	1.359	4	11	71
295	0.000 	1.709E15 	0x4	0.000	-2.976	4	10	68
296	1.043 	1.201E15 	0x0	0.004	0.205	4	10	68
297	1.025 	8.433E14 	0x0	1.213	0.996	4	12	75
298	1.022 	9.457E14 	0x0	1.226	1.190	4	12	75
299	0.927 	1.777E15 	0x0	0.877	1.578	4	11	73
300	0.992 	9.747E14 	0x0	0.390	0.728	4	12	75
301	0.979 	2.599E15 	0x0	0.437	0.862	4	11	70
302	0.000 	8.321E13 	0x4	0.000	-14.239	4	10	68
303	1.112 	1.717E15 	0x0	1.892	1.063	4	11	70
305	1.055 	1.186E15 	0x0	0.531	0.059	4	10	69
307	0.992 	2.310E13 	0x0	0.709	1.379	4	11	70
308	1.102 	9.829E14 	0x0	1.869	0.972	4	11	71
310	0.000 	2.394E15 	0x4	0.000	0.130	4	10	68
311	0.000 	1.848E15 	0x4	0.000	-4.189	4	10	67
312	0.953 	8.068E14 	0x0	0.456	1.112	4	11	71
313	1.092 	1.523E15 	0x0	1.647	1.401	4	11	70
314	0.855 	1.004E15 	0x0	0.755	1.912	4	11	70
315	1.172 	1.157E15 	0x0	1.237	1.326	4	11	69
316	0.877 	1.140E15 	0x0	-0.013	1.910	4	11	69
317	0.000 	2.477E15 	0x4	0.000	0.116	4	10	68
318	1.153 	3.724E14 	0x0	1.600	-3.000	4	10	67
319	1.049 	1.480E13 	0x0	-0.350	-1.882	4	10	64
320	0.885 	2.620E14 	0x0	-0.434	-0.575	4	10	64
