# CRUSH Pixel Data File
#
# Instrument: laboca
# Scan: 12069
# Object: SMM14011
# Date: 2007-05-20T02:04:56 (MJD: 54240.0867592593)
# Project: T-79.F-0002-2007
# Exposure: 461.0 s.
# Equatorial: 14h01m04.921s 02d52m24.00s (J2000.0)
# Horizontal: 21d17m24.64s 62d29m25.53s
# CRUSH version: 2.31-b3 (devel.1)
#
# Flag '?' - 0x0x80000000 - Unknown
# Flag 'X' - 0x0x1 - Dead
# Flag 'B' - 0x0x2 - Blind
# Flag 'd' - 0x0x100 - Discarded
# Flag 'g' - 0x0x200 - Gain
# Flag 'n' - 0x0x400 - Noisy
# Flag 'f' - 0x0x800 - Degrees-of-freedom.
# Flag 's' - 0x0x1000 - Spiky
# Flag 'r' - 0x0x2000 - Railing/Saturated
# Flag 'F' - 0x0x4000 - Insufficient phase degrees-of-freedom
# Flag 'R' - 0x0x8000 - Resistor
# Flag 'c' - 0x0x10000 - Bad cable gain
# Flag 'b' - 0x0x20000 - Bad amplifier box gain
# Flag 'a' - 0x0x40000 - Bad amp gain
#
# ch	gain	weight		flag	Gbox	Gcable	box	cable	amp
1	1.035 	3.863E15 	-	0.607	1.038	1	1	16
2	1.028 	4.018E15 	-	1.312	0.881	1	1	17
3	1.109 	3.339E15 	-	0.901	0.974	1	1	18
4	1.000 	1.802E15 	B	2.434	0.321	1	1	17
5	0.944 	3.099E15 	-	1.305	0.838	1	1	18
6	1.119 	2.881E15 	-	0.555	1.156	1	1	19
7	1.143 	3.316E15 	-	1.685	1.430	1	1	17
8	1.146 	3.741E15 	-	1.105	1.282	1	1	19
9	1.156 	7.184E14 	-	1.677	0.735	1	1	18
10	1.006 	3.162E15 	-	1.260	0.507	1	1	18
11	0.811 	2.968E15 	-	1.571	0.705	1	1	17
12	0.696 	3.730E15 	-	1.303	1.081	1	1	18
13	1.166 	3.466E15 	-	1.382	1.277	1	1	16
14	0.768 	3.448E15 	-	2.620	1.134	1	1	17
17	1.211 	2.199E15 	-	-0.051	0.782	1	3	28
18	1.076 	8.168E14 	-	0.497	0.890	1	3	31
19	1.105 	2.631E15 	-	0.129	0.694	1	3	28
20	0.476 	2.881E15 	-	0.089	0.383	1	3	29
21	1.236 	2.661E15 	-	0.050	1.504	1	3	30
22	1.128 	2.579E15 	-	-0.108	1.223	1	3	29
23	1.123 	2.781E15 	-	0.257	1.327	1	3	30
24	1.110 	2.238E15 	-	0.077	0.673	1	3	29
25	1.062 	1.323E14 	-	0.073	0.921	1	3	28
26	1.262 	3.486E15 	-	0.226	1.747	1	3	31
27	1.066 	9.558E14 	-	-0.230	1.200	1	3	29
28	0.861 	1.459E15 	-	-0.410	0.713	1	3	30
30	1.047 	2.889E15 	-	0.131	1.006	1	3	29
31	1.145 	2.766E15 	-	0.096	0.775	1	3	30
32	1.178 	2.888E15 	-	0.165	1.063	1	3	28
34	1.080 	1.533E15 	-	8.717	0.479	1	2	24
36	0.984 	2.604E15 	-	7.827	0.404	1	2	24
37	0.718 	5.583E13 	-	0.609	1.368	1	2	26
38	0.998 	3.178E15 	-	2.644	0.975	1	2	24
39	1.085 	4.543E15 	-	2.973	1.394	1	2	25
41	0.881 	2.204E15 	-	0.165	0.628	1	3	31
42	1.024 	1.059E15 	-	0.217	0.993	1	3	28
43	1.093 	3.042E15 	-	0.228	1.182	1	3	27
44	1.200 	1.574E15 	-	0.813	1.066	1	2	26
45	0.898 	1.647E15 	-	0.316	1.491	1	3	27
46	1.197 	6.280E15 	-	0.950	1.621	1	2	26
47	1.106 	1.970E15 	-	0.104	0.603	1	3	26
48	0.925 	3.697E15 	-	6.704	0.290	1	2	25
49	0.421 	1.251E15 	-	0.980	0.303	1	2	25
50	1.082 	1.638E15 	s	-0.408	1.621	1	2	25
51	1.160 	1.385E15 	-	8.654	0.842	1	2	23
52	0.911 	3.951E15 	-	2.630	0.960	1	2	24
53	0.820 	3.430E14 	-	2.838	0.806	1	2	24
54	1.024 	4.461E15 	-	9.603	-0.040	1	2	23
55	1.011 	5.168E15 	-	1.194	0.911	1	1	20
56	1.030 	3.293E15 	-	1.655	1.350	1	1	20
57	1.142 	1.378E15 	-	0.231	1.164	1	3	27
58	1.122 	3.757E15 	-	0.288	1.447	1	3	27
59	0.722 	2.632E15 	-	-0.770	1.835	1	2	25
60	1.080 	2.483E15 	-	0.218	1.149	1	3	27
61	0.948 	1.337E14 	-	6.220	0.658	1	2	22
62	1.106 	1.566E15 	-	7.063	0.597	1	1	20
63	1.162 	4.321E15 	-	0.700	1.436	1	2	22
65	0.715 	3.363E15 	-	1.955	1.197	1	1	21
67	1.020 	3.484E15 	-	0.532	2.298	1	2	22
68	1.095 	2.341E15 	-	1.286	2.019	1	2	23
69	1.190 	2.693E15 	-	1.264	1.094	1	2	23
70	0.892 	4.486E15 	-	1.805	1.255	1	1	20
71	1.175 	3.193E15 	-	1.234	1.008	1	1	19
72	0.806 	3.289E15 	-	2.340	1.529	1	2	23
73	1.121 	3.281E15 	-	5.017	1.044	1	2	22
74	1.181 	2.142E15 	-	0.060	1.293	1	2	22
75	0.810 	1.790E15 	-	1.570	1.187	1	2	21
76	1.184 	2.338E15 	-	4.541	0.711	1	2	21
77	0.699 	4.723E15 	-	1.567	0.609	1	1	20
78	0.957 	6.242E15 	-	0.760	1.053	1	1	19
79	0.805 	2.318E15 	-	1.806	0.898	1	1	16
80	0.940 	4.109E15 	-	1.294	1.164	1	1	16
81	0.959 	4.965E13 	-	1.777	1.689	2	4	32
82	1.043 	4.356E15 	-	1.228	0.996	2	4	33
83	0.920 	3.199E15 	-	1.326	1.102	2	4	34
84	0.825 	2.203E15 	-	1.408	1.055	2	4	33
85	0.845 	2.347E15 	-	0.993	0.851	2	4	34
89	1.010 	5.808E15 	-	1.483	1.008	2	4	34
91	0.929 	4.561E15 	-	1.297	0.943	2	4	33
92	0.730 	2.441E15 	-	0.829	0.667	2	4	34
93	2.122 	9.011E9 	cb	34.072	43.781	2	4	32
94	0.938 	3.608E15 	-	1.502	1.060	2	4	33
97	0.946 	5.037E15 	-	-0.257	0.882	2	6	44
98	1.164 	2.001E15 	-	-0.242	0.993	2	6	47
99	0.861 	3.480E15 	-	-0.568	1.260	2	6	44
100	1.116 	2.023E15 	-	-0.522	0.498	2	6	45
102	0.803 	4.144E15 	-	-0.007	0.371	2	6	45
104	1.191 	3.303E15 	-	-0.803	1.007	2	6	45
105	0.792 	3.684E15 	-	-0.230	1.135	2	6	44
107	0.952 	4.188E15 	-	-0.207	1.027	2	6	45
108	1.243 	2.872E15 	-	-0.577	0.959	2	6	46
109	0.923 	4.901E15 	-	-0.545	1.080	2	6	46
111	0.719 	5.615E15 	-	-0.305	0.401	2	6	46
112	0.824 	2.370E15 	-	-0.699	0.363	2	6	44
113	0.801 	4.960E15 	-	-0.646	1.662	2	6	47
114	1.150 	3.532E15 	-	1.364	2.130	2	5	40
115	0.929 	4.665E15 	-	-0.764	1.812	2	6	47
116	0.964 	4.061E15 	-	1.054	1.860	2	5	40
117	0.983 	2.966E15 	-	1.602	0.726	2	5	42
118	0.776 	4.645E15 	-	2.107	-1.343	2	5	40
119	0.913 	5.728E15 	-	0.844	1.714	2	5	41
120	0.663 	4.089E15 	-	1.736	-0.337	2	5	42
121	1.241 	2.713E15 	-	-0.723	1.908	2	6	47
122	1.035 	4.108E15 	-	-0.845	1.100	2	6	44
123	0.859 	4.776E15 	-	-0.124	1.038	2	6	43
125	1.148 	4.339E15 	-	-0.389	1.054	2	6	43
126	0.964 	4.256E15 	-	0.560	1.762	2	5	42
127	1.077 	4.478E15 	-	-0.424	0.937	2	6	42
128	1.020 	3.965E15 	-	0.763	1.780	2	5	41
129	1.042 	3.578E15 	-	2.557	-0.919	2	5	41
130	1.185 	2.951E15 	-	2.009	-0.225	2	5	41
131	1.126 	4.064E15 	-	1.724	1.597	2	5	39
132	0.662 	6.282E15 	-	1.359	-1.226	2	5	40
133	0.824 	7.748E14 	-	2.460	-0.792	2	5	40
134	0.855 	4.078E15 	-	1.653	1.072	2	5	39
137	1.167 	3.634E15 	-	-0.691	1.158	2	6	43
138	0.980 	5.922E15 	-	-0.381	0.880	2	6	43
140	1.120 	3.506E15 	-	-0.474	1.308	2	6	43
141	1.019 	4.313E15 	-	1.708	1.405	2	5	38
147	0.860 	5.212E15 	-	1.414	1.369	2	5	38
148	0.938 	5.231E15 	-	1.682	0.020	2	5	39
152	1.145 	3.342E15 	-	2.298	-0.014	2	5	39
153	1.092 	3.869E15 	-	1.758	1.251	2	5	38
154	0.817 	4.083E15 	-	1.234	0.341	2	5	38
155	1.031 	1.288E15 	-	1.878	1.096	2	5	37
156	0.758 	2.662E15 	-	1.859	0.267	2	5	37
159	0.995 	1.642E15 	-	1.463	1.010	2	4	32
160	0.404 	4.956E11 	-	0.494	0.986	2	4	32
161	1.029 	1.323E15 	-	0.406	0.337	3	9	48
162	1.209 	1.119E15 	-	0.516	-0.151	3	9	49
163	1.000 	2.102E15 	B	0.524	0.084	3	9	50
164	0.869 	1.796E15 	-	0.403	0.662	3	9	49
165	0.871 	3.284E15 	-	0.393	0.787	3	9	50
166	1.087 	3.629E15 	-	0.498	0.233	3	9	51
167	1.079 	2.918E15 	-	0.623	0.357	3	9	49
168	1.182 	2.315E15 	-	0.782	0.255	3	9	51
169	0.858 	2.076E14 	-	1.786	5.940	3	9	50
170	0.963 	2.488E15 	-	1.025	2.606	3	9	50
171	0.826 	7.839E14 	-	0.312	0.394	3	9	49
172	0.896 	1.148E15 	-	0.428	1.202	3	9	50
174	0.972 	2.017E15 	-	0.404	0.898	3	9	49
175	0.866 	4.653E15 	-	0.540	0.554	3	9	51
176	0.887 	1.742E15 	-	0.464	0.558	3	9	48
177	0.791 	4.134E15 	-	0.989	1.321	3	7	60
179	0.573 	2.358E15 	-	0.259	0.304	3	7	60
180	0.673 	5.057E15 	-	0.936	0.899	3	7	61
182	1.151 	2.924E15 	-	1.052	1.358	3	7	61
184	0.522 	2.360E15 	-	0.208	0.281	3	7	61
185	0.845 	3.314E15 	-	1.002	1.388	3	7	60
194	0.852 	4.065E15 	-	1.557	-2.237	3	8	56
196	0.894 	2.895E15 	-	1.618	-2.283	3	8	56
197	0.860 	3.161E15 	-	2.030	-1.649	3	8	58
198	1.184 	3.765E15 	-	1.941	0.366	3	8	56
199	0.687 	3.992E15 	-	0.494	1.333	3	8	57
203	0.991 	4.056E15 	-	1.132	1.366	3	7	59
206	0.697 	1.934E15 	-	1.062	3.058	3	8	58
207	0.814 	2.712E15 	-	0.866	1.037	3	7	58
208	0.933 	5.029E15 	-	1.210	0.674	3	8	57
209	0.814 	5.811E15 	-	1.733	-1.133	3	8	57
210	1.119 	4.808E15 	-	2.184	0.279	3	8	57
211	1.114 	4.056E15 	-	1.923	-0.654	3	8	55
212	1.034 	4.300E15 	-	1.788	0.394	3	8	56
213	0.735 	6.231E15 	-	1.536	-0.946	3	8	56
214	0.938 	4.132E15 	-	1.496	-0.353	3	8	55
215	1.004 	1.199E15 	-	1.362	4.836	3	9	52
216	0.846 	3.911E15 	-	0.531	0.455	3	9	52
217	0.948 	3.989E15 	-	1.057	0.982	3	7	59
219	0.556 	1.857E14 	-	1.088	-2.412	3	8	57
221	0.803 	2.476E15 	-	1.047	-1.673	3	8	54
222	1.212 	4.744E13 	-	-1.285	-7.127	3	9	52
223	1.026 	5.531E15 	-	1.858	0.821	3	8	54
225	0.804 	2.763E15 	-	0.475	1.146	3	9	53
227	0.949 	4.358E13 	s	1.732	-1.010	3	8	54
228	0.909 	4.681E15 	-	1.601	-1.837	3	8	55
229	1.128 	3.817E15 	-	2.527	-0.167	3	8	55
230	1.000 	2.139E15 	-	0.591	0.936	3	9	52
231	0.937 	1.814E15 	-	1.331	4.418	3	9	51
232	0.715 	7.708E14 	-	0.894	-1.888	3	8	55
233	1.172 	3.949E15 	-	2.060	0.292	3	8	54
234	1.121 	4.353E15 	-	1.697	0.518	3	8	54
235	0.964 	5.649E15 	-	1.761	-1.072	3	8	53
236	0.737 	5.387E15 	-	1.305	-0.638	3	8	53
237	1.091 	2.249E15 	-	0.783	0.509	3	9	52
238	1.143 	2.974E15 	-	1.110	2.786	3	9	51
239	0.947 	8.049E14 	-	0.429	0.810	3	9	48
240	1.154 	1.491E15 	-	0.485	0.495	3	9	48
242	1.334 	5.589E14 	-	1.047	0.706	4	10	65
243	1.394 	8.995E14 	-	0.952	0.883	4	10	66
244	1.123 	6.528E14 	-	0.918	0.715	4	10	65
245	1.290 	2.119E15 	-	0.992	1.355	4	10	66
246	1.355 	1.901E12 	-	0.742	1.578	4	10	67
247	0.984 	2.115E15 	-	0.665	0.881	4	10	65
248	1.061 	4.458E15 	-	0.982	1.306	4	10	67
249	1.060 	4.063E13 	-	1.011	-3.378	4	10	66
250	0.978 	1.187E14 	-	0.910	-1.495	4	10	66
251	1.147 	1.838E15 	-	0.752	0.814	4	10	65
252	0.995 	6.837E14 	-	0.708	1.607	4	10	66
253	1.379 	9.657E14 	-	1.251	1.434	4	10	64
254	1.118 	4.403E14 	-	0.848	1.140	4	10	65
256	0.931 	2.333E15 	-	0.651	0.933	4	10	64
257	1.276 	3.148E10 	-	0.169	9.419	4	12	76
258	1.144 	4.425E14 	-	1.332	0.984	4	12	79
259	0.881 	1.812E15 	-	0.777	0.546	4	12	76
260	0.939 	4.469E13 	-	0.889	0.745	4	12	77
261	1.101 	4.443E15 	-	1.225	1.112	4	12	78
262	0.923 	1.465E14 	-	1.225	1.216	4	12	77
263	1.132 	2.890E15 	-	1.590	1.076	4	12	78
264	1.220 	7.134E14 	-	1.545	1.176	4	12	77
265	0.882 	1.134E14 	-	0.595	0.678	4	12	76
266	0.999 	2.140E15 	-	1.177	0.987	4	12	79
267	0.960 	1.213E15 	-	0.743	0.742	4	12	77
268	0.864 	3.765E15 	-	1.209	1.053	4	12	78
269	0.942 	8.492E13 	-	1.096	0.925	4	12	78
270	1.092 	9.004E14 	-	1.540	1.213	4	12	77
271	1.009 	1.027E15 	-	1.680	1.275	4	12	78
272	0.988 	4.013E14 	-	1.236	1.040	4	12	76
273	0.957 	1.346E15 	-	1.033	0.681	4	12	79
274	1.099 	3.863E15 	-	1.432	-2.070	4	11	72
275	0.957 	2.338E15 	-	1.257	0.793	4	12	79
276	1.240 	1.031E15 	-	1.340	-6.487	4	11	72
277	1.077 	3.032E15 	-	0.722	0.461	4	11	74
278	0.863 	3.450E15 	-	0.699	0.335	4	11	72
279	1.125 	3.328E15 	-	1.344	-2.434	4	11	73
280	0.801 	7.362E14 	-	1.230	-1.416	4	11	74
281	1.011 	1.280E15 	-	1.158	0.736	4	12	79
282	1.218 	1.599E15 	-	1.860	1.337	4	12	76
283	0.961 	1.666E15 	-	1.007	0.858	4	12	75
285	1.182 	3.323E15 	-	1.479	1.295	4	12	75
286	1.059 	2.905E15 	-	1.206	1.439	4	11	74
287	1.282 	1.922E15 	-	1.564	1.290	4	12	74
288	1.084 	1.721E15 	-	1.033	-5.594	4	11	73
289	1.104 	3.358E14 	-	0.704	0.394	4	11	73
290	0.937 	3.388E15 	-	0.837	0.381	4	11	73
291	1.099 	4.162E15 	-	1.398	-0.922	4	11	71
292	1.270 	1.232E15 	-	1.443	0.479	4	11	72
293	1.158 	2.556E15 	-	0.710	0.310	4	11	72
294	0.813 	2.933E15 	-	0.760	0.658	4	11	71
296	1.145 	7.006E14 	-	0.153	0.904	4	10	68
297	1.026 	2.855E15 	-	1.306	1.070	4	12	75
298	1.036 	3.499E15 	-	1.447	1.201	4	12	75
299	0.942 	2.885E15 	-	0.916	0.466	4	11	73
300	0.981 	2.523E15 	-	0.853	0.637	4	12	75
301	0.968 	3.101E15 	-	0.663	1.060	4	11	70
303	1.174 	2.239E15 	-	1.349	0.717	4	11	70
305	1.080 	2.026E14 	-	0.550	0.625	4	10	69
307	1.170 	1.217E12 	-	0.793	1.359	4	11	70
308	1.154 	2.287E15 	-	1.483	0.638	4	11	71
312	0.960 	2.830E15 	-	0.684	0.404	4	11	71
313	1.078 	2.191E15 	-	1.087	2.640	4	11	70
314	0.839 	1.372E15 	-	0.863	0.663	4	11	70
315	1.199 	3.441E15 	-	0.975	1.193	4	11	69
316	0.890 	2.006E15 	-	0.384	2.313	4	11	69
318	1.143 	3.771E14 	-	0.800	-0.417	4	10	67
319	1.043 	4.985E14 	-	0.372	0.597	4	10	64
320	0.898 	2.221E15 	-	0.272	0.511	4	10	64
