# gains, weights, flags from 8302
# coupling from 13521
#
# BEch	gain	weight		flag	eff	gRow
1	-0.013 	5.042E13 	0x1	1.000	1.000
2	-0.026 	2.155E15 	0x1	1.000	1.000
3	1.057 	8.910E14 	0x0	1.003	1.000
4	-0.015 	5.014E13 	0x1	1.000	1.000
5	1.068 	8.924E14 	0x0	0.933	1.000
6	1.086 	8.993E14 	0x0	1.018	1.000
7	1.089 	8.524E14 	0x0	1.104	1.000
8	1.059 	8.583E14 	0x0	1.104	1.000
9	1.086 	6.601E14 	0x0	1.000	1.000
10	1.080 	8.236E14 	0x0	1.089	1.000
11	1.081 	8.145E14 	0x0	1.080	1.000
12	1.066 	8.330E14 	0x0	1.000	1.000
13	1.067 	8.649E14 	0x0	1.096	1.000
14	1.069 	8.531E14 	0x0	1.129	1.000
15	1.061 	8.901E14 	0x0	1.173	1.000
16	1.066 	8.948E14 	0x0	1.077	1.000
17	1.067 	8.467E14 	0x0	1.056	1.000
18	1.053 	8.920E14 	0x0	1.032	1.000
19	1.047 	9.026E14 	0x0	0.797	1.000
20	1.018 	7.416E14 	0x0	1.098	1.000
21	1.016 	9.308E14 	0x0	1.135	1.000
22	1.028 	9.470E14 	0x0	1.177	1.000
23	1.012 	9.218E14 	0x0	1.198	1.000
24	0.977 	1.012E15 	0x0	1.203	1.000
25	0.958 	1.028E15 	0x0	1.005	1.000
26	0.930 	1.057E15 	0x0	0.738	1.000
27	0.940 	9.357E14 	0x0	0.756	1.000
28	0.931 	1.107E15 	0x0	0.870	1.000
29	0.906 	5.944E13 	0x0	1.035	1.000
30	0.902 	1.126E15 	0x0	1.182	1.000
31	0.874 	1.013E15 	0x0	1.346	1.000
32	-0.013 	4.086E13 	0x1	1.000	1.000
33	0.834 	1.235E15 	0x0	0.856	1.000
34	0.886 	1.110E15 	0x0	0.835	1.000
35	0.900 	1.127E15 	0x0	0.814	1.000
36	0.924 	1.056E15 	0x0	0.802	1.000
37	0.938 	1.023E15 	0x0	0.854	1.000
38	0.924 	1.110E15 	0x0	1.000	1.000
39	0.982 	1.008E15 	0x0	1.070	1.000
40	0.997 	9.624E14 	0x0	1.043	1.000
41	1.014 	9.042E14 	0x0	1.002	1.000
42	1.030 	9.093E14 	0x0	0.989	1.000
43	1.044 	8.821E14 	0x0	0.977	1.000
44	1.043 	7.817E14 	0x0	0.987	1.000
45	1.071 	8.274E14 	0x0	0.945	1.000
46	1.092 	7.831E14 	0x0	0.954	1.000
47	1.069 	8.166E14 	0x0	0.954	1.000
48	1.103 	7.727E14 	0x0	0.872	1.000
49	1.114 	7.361E14 	0x0	0.879	1.000
50	1.119 	7.253E14 	0x0	1.000	1.000
51	1.121 	7.400E14 	0x0	0.943	1.000
52	1.129 	7.467E14 	0x0	0.980	1.000
