# gains, weights, flags from 12760
# coupling from 13521
#
# BEch	gain	weight		flag	eff	gRow
1	-0.005 	4.900E13 	0x1	1.000	1.000
2	-0.030 	2.976E13 	0x1	1.000	1.000
3	0.994 	1.110E15 	0x0	1.003	1.000
4	-0.011 	5.071E13 	0x1	1.000	1.000
5	1.020 	1.128E15 	0x0	0.933	1.000
6	1.030 	5.959E14 	0x0	1.018	1.000
7	1.019 	6.071E14 	0x0	1.104	1.000
8	0.978 	8.940E14 	0x0	1.104	1.000
9	0.705 	2.330E12 	0x200	1.000	1.000
10	1.006 	1.159E15 	0x0	1.089	1.000
11	1.006 	3.088E14 	0x0	1.080	1.000
12	0.991 	1.002E15 	0x0	1.000	1.000
13	0.997 	8.564E14 	0x0	1.096	1.000
14	0.978 	1.662E14 	0x0	1.129	1.000
15	0.972 	1.170E14 	0x0	1.173	1.000
16	1.009 	9.885E14 	0x0	1.077	1.000
17	1.000 	1.080E15 	0x0	1.056	1.000
18	1.019 	1.030E14 	0x0	1.032	1.000
19	0.991 	5.533E14 	0x0	0.797	1.000
20	0.964 	6.841E14 	0x0	1.098	1.000
21	0.965 	1.144E15 	0x0	1.135	1.000
22	0.999 	1.117E15 	0x0	1.177	1.000
23	0.988 	1.116E15 	0x0	1.198	1.000
24	0.959 	1.273E15 	0x0	1.203	1.000
25	0.935 	9.906E14 	0x0	1.005	1.000
26	0.917 	1.028E15 	0x0	0.738	1.000
27	0.917 	1.035E15 	0x0	0.756	1.000
28	0.907 	1.155E15 	0x0	0.870	1.000
29	0.901 	6.764E14 	0x0	1.035	1.000
30	0.890 	1.238E15 	0x0	1.182	1.000
31	0.847 	2.299E14 	0x0	1.346	1.000
32	0.038 	2.099E12 	0x1	1.000	1.000
33	0.816 	5.894E14 	0x0	0.856	1.000
34	0.868 	1.285E15 	0x0	0.835	1.000
35	0.879 	1.180E15 	0x0	0.814	1.000
36	0.904 	1.352E15 	0x0	0.802	1.000
37	0.922 	1.235E15 	0x0	0.854	1.000
38	0.058 	1.050E13 	0x1	1.000	1.000
39	0.947 	5.074E14 	0x0	1.070	1.000
40	0.977 	5.827E14 	0x0	1.043	1.000
41	1.000 	2.930E14 	0x0	1.002	1.000
42	0.994 	1.188E15 	0x0	0.989	1.000
43	0.997 	9.954E14 	0x0	0.977	1.000
44	1.008 	7.046E14 	0x0	0.987	1.000
45	1.021 	7.881E14 	0x0	0.945	1.000
46	1.041 	1.045E15 	0x0	0.954	1.000
47	1.129 	9.010E14 	0x0	0.954	1.000
48	1.051 	1.059E15 	0x0	0.872	1.000
49	1.054 	6.468E14 	0x0	0.879	1.000
50	1.068 	9.243E14 	0x0	1.000	1.000
51	1.083 	5.527E14 	0x800	0.943	1.000
52	1.079 	8.990E14 	0x0	0.980	1.000
53	1.076 	9.402E14 	0x0	1.013	1.000
54	1.085 	5.937E14 	0x0	1.044	1.000
55	1.078 	4.284E14 	0x0	1.085	1.000
56	1.093 	9.798E14 	0x0	1.092	1.000
57	1.087 	9.197E14 	0x0	0.980	1.000
58	1.067 	9.592E14 	0x0	0.785	1.000
59	-0.114 	4.699E12 	0x1	1.000	1.000
60	0.983 	1.004E15 	0x0	0.805	1.000
61	1.007 	1.160E15 	0x0	0.903	1.000
62	0.990 	9.978E14 	0x0	1.061	1.000
63	0.777 	4.073E14 	0x0	1.229	1.000
64	0.709 	2.602E14 	0x0	1.247	1.000
65	1.073 	1.238E14 	0x0	0.554	1.000
66	1.033 	1.300E13 	0x0	0.312	1.000
67	1.115 	9.127E14 	0x0	0.858	1.000
68	1.154 	8.803E14 	0x0	0.903	1.000
69	1.145 	9.159E14 	0x0	0.952	1.000
70	1.126 	8.940E14 	0x0	1.033	1.000
71	1.155 	8.807E14 	0x0	1.083	1.000
72	1.148 	9.325E14 	0x0	1.112	1.000
73	1.147 	9.531E14 	0x0	1.109	1.000
74	1.166 	8.708E14 	0x0	0.419	1.000
75	1.148 	8.867E14 	0x0	0.306	1.000
76	1.164 	8.655E14 	0x0	1.000	1.000
77	1.273 	7.132E14 	0x0	0.469	1.000
78	1.168 	8.362E14 	0x0	0.972	1.000
79	1.175 	8.579E14 	0x0	0.950	1.000
80	1.177 	8.400E14 	0x0	0.949	1.000
81	1.153 	1.114E15 	0x0	0.887	1.000
82	1.163 	7.884E14 	0x0	0.988	1.000
83	1.150 	8.608E14 	0x0	1.014	1.000
84	1.203 	8.057E14 	0x0	1.000	1.000
85	1.117 	9.168E14 	0x0	0.989	1.000
86	1.169 	8.912E14 	0x0	1.014	1.000
87	1.133 	9.122E14 	0x0	1.047	1.000
88	1.193 	8.818E14 	0x0	1.035	1.000
89	1.123 	9.432E14 	0x0	0.968	1.000
90	1.107 	1.045E15 	0x0	0.918	1.000
91	1.101 	1.017E15 	0x0	0.899	1.000
92	1.067 	1.081E15 	0x0	0.908	1.000
93	1.058 	1.045E15 	0x0	0.936	1.000
94	1.035 	1.149E15 	0x0	1.000	1.000
95	1.015 	1.211E15 	0x0	1.073	1.000
96	0.922 	1.433E15 	0x0	1.126	1.000
97	1.027 	8.484E14 	0x0	0.854	1.000
98	1.036 	6.973E14 	0x0	0.865	1.000
99	-0.008 	4.971E13 	0x1	1.000	1.000
100	-0.012 	4.583E13 	0x1	1.000	1.000
101	1.089 	1.307E14 	0x0	1.013	1.000
102	1.080 	9.457E14 	0x0	1.040	1.000
103	-0.010 	5.382E13 	0x1	1.000	1.000
104	1.085 	1.052E15 	0x0	1.109	1.000
105	1.098 	8.466E14 	0x0	1.102	1.000
106	1.108 	8.542E14 	0x0	1.069	1.000
107	1.091 	1.001E15 	0x0	1.122	1.000
108	1.067 	8.492E14 	0x0	1.000	1.000
109	1.043 	9.369E14 	0x0	0.313	1.000
110	-0.016 	4.686E13 	0x1	1.000	1.000
111	1.068 	1.037E15 	0x0	0.974	1.000
112	1.056 	1.024E15 	0x0	0.984	1.000
113	1.077 	9.846E14 	0x0	1.000	1.000
114	1.097 	9.083E14 	0x0	1.011	1.000
115	1.054 	8.911E14 	0x0	1.035	1.000
116	1.048 	1.094E15 	0x0	1.016	1.000
117	1.028 	1.099E15 	0x0	0.970	1.000
118	1.027 	1.139E15 	0x0	0.995	1.000
119	1.030 	1.117E15 	0x0	1.016	1.000
120	1.076 	1.160E15 	0x0	0.989	1.000
121	1.078 	1.064E15 	0x0	0.972	1.000
122	1.067 	1.195E15 	0x0	0.972	1.000
123	1.063 	1.191E15 	0x0	0.995	1.000
124	1.018 	1.276E15 	0x0	1.003	1.000
125	1.012 	1.312E15 	0x0	0.910	1.000
126	1.000 	1.283E15 	0x0	0.872	1.000
127	-0.015 	5.471E13 	0x1	1.000	1.000
128	0.864 	1.542E15 	0x0	1.036	1.000
129	-0.009 	4.378E13 	0x1	1.000	1.000
130	0.962 	1.061E15 	0x0	0.774	1.000
131	0.981 	1.168E15 	0x0	0.853	1.000
132	1.049 	1.152E15 	0x0	0.940	1.000
133	1.048 	1.101E15 	0x0	0.985	1.000
134	1.062 	1.100E15 	0x0	1.004	1.000
135	1.061 	1.080E15 	0x0	1.035	1.000
136	1.053 	1.124E15 	0x0	1.069	1.000
137	1.030 	1.184E15 	0x0	1.081	1.000
138	1.032 	1.152E15 	0x0	1.028	1.000
139	1.012 	1.183E15 	0x0	1.000	1.000
140	1.015 	1.170E15 	0x0	1.047	1.000
141	1.017 	1.129E15 	0x0	1.067	1.000
142	1.023 	1.018E15 	0x0	1.058	1.000
143	1.032 	1.118E15 	0x0	1.044	1.000
144	1.026 	1.151E15 	0x0	1.055	1.000
145	1.038 	1.023E15 	0x0	1.065	1.000
146	1.032 	1.073E15 	0x0	1.098	1.000
147	1.038 	1.023E15 	0x0	1.072	1.000
148	1.056 	1.024E15 	0x0	1.031	1.000
149	1.059 	1.037E15 	0x0	0.959	1.000
150	1.070 	1.010E15 	0x0	0.932	1.000
151	1.067 	1.046E15 	0x0	0.991	1.000
152	1.050 	1.031E15 	0x0	1.023	1.000
153	1.038 	1.111E15 	0x0	1.050	1.000
154	1.015 	1.133E15 	0x0	1.049	1.000
155	1.000 	1.187E15 	0x0	1.069	1.000
156	1.023 	1.115E15 	0x0	1.063	1.000
157	1.026 	1.058E15 	0x0	0.908	1.000
158	1.018 	1.160E15 	0x0	0.707	1.000
159	1.016 	1.175E15 	0x0	0.796	1.000
160	0.959 	1.337E15 	0x0	1.002	1.000
161	1.030 	1.043E15 	0x0	0.843	1.000
162	1.023 	1.038E15 	0x0	0.838	1.000
163	1.039 	1.092E15 	0x0	1.000	1.000
164	1.064 	1.094E15 	0x0	1.011	1.000
165	1.063 	1.056E15 	0x0	1.004	1.000
166	1.096 	9.990E14 	0x0	0.988	1.000
167	1.092 	1.026E15 	0x0	0.982	1.000
168	1.133 	9.215E14 	0x0	1.044	1.000
169	1.132 	9.365E14 	0x0	1.042	1.000
170	1.139 	8.933E14 	0x0	1.022	1.000
171	1.154 	8.929E14 	0x0	1.044	1.000
172	1.128 	9.296E14 	0x0	1.112	1.000
173	1.119 	9.381E14 	0x0	1.105	1.000
174	1.130 	9.187E14 	0x0	1.094	1.000
175	1.129 	8.872E14 	0x0	1.087	1.000
176	1.131 	9.240E14 	0x0	1.079	1.000
177	1.129 	8.457E14 	0x0	1.068	1.000
178	1.115 	9.107E14 	0x0	1.088	1.000
179	1.137 	8.961E14 	0x0	1.082	1.000
180	-0.011 	4.695E13 	0x1	1.000	1.000
181	1.125 	9.117E14 	0x0	0.938	1.000
182	1.126 	8.835E14 	0x0	0.960	1.000
183	1.118 	9.388E14 	0x0	1.028	1.000
184	1.102 	9.485E14 	0x0	1.033	1.000
185	1.131 	9.168E14 	0x0	1.072	1.000
186	1.088 	1.001E15 	0x0	1.075	1.000
187	1.141 	9.597E14 	0x0	1.073	1.000
188	1.123 	9.700E14 	0x0	1.051	1.000
189	1.104 	9.903E14 	0x0	0.835	1.000
190	1.097 	1.020E15 	0x0	0.660	1.000
191	1.062 	1.107E15 	0x0	0.823	1.000
192	0.993 	1.217E15 	0x0	1.045	1.000
193	0.519 	2.595E15 	0x0	0.991	1.000
194	0.855 	1.186E15 	0x0	1.059	1.000
195	0.876 	1.216E15 	0x0	1.173	1.000
196	0.922 	1.177E15 	0x0	1.018	1.000
197	0.939 	1.198E15 	0x0	0.960	1.000
198	0.957 	1.277E15 	0x0	0.950	1.000
199	0.969 	1.276E15 	0x0	0.936	1.000
200	0.980 	1.217E15 	0x0	0.942	1.000
201	0.989 	1.162E15 	0x0	0.956	1.000
202	0.999 	1.161E15 	0x0	0.993	1.000
203	1.050 	1.007E15 	0x0	1.087	1.000
204	1.056 	1.064E15 	0x0	1.168	1.000
205	1.062 	9.946E14 	0x0	1.149	1.000
206	1.061 	1.018E15 	0x0	1.115	1.000
207	1.081 	9.888E14 	0x0	1.077	1.000
208	1.102 	9.880E14 	0x0	1.065	1.000
209	1.120 	9.107E14 	0x0	1.047	1.000
210	1.127 	9.131E14 	0x0	1.050	1.000
211	1.126 	9.418E14 	0x0	1.054	1.000
212	1.141 	9.467E14 	0x0	1.026	1.000
213	1.141 	9.412E14 	0x0	1.000	1.000
214	1.135 	9.342E14 	0x0	1.000	1.000
215	1.131 	9.363E14 	0x0	1.016	1.000
216	1.133 	9.544E14 	0x0	1.060	1.000
217	1.132 	9.851E14 	0x0	1.087	1.000
218	1.134 	9.673E14 	0x0	1.062	1.000
219	1.123 	1.037E15 	0x0	1.035	1.000
220	1.092 	1.053E15 	0x0	0.948	1.000
221	1.050 	1.031E15 	0x0	0.757	1.000
222	1.003 	1.035E15 	0x0	0.767	1.000
223	1.073 	8.587E14 	0x0	0.973	1.000
224	-0.022 	4.495E13 	0x1	1.000	1.000
225	0.938 	1.238E15 	0x0	1.049	1.000
226	0.923 	1.150E15 	0x0	1.154	1.000
227	0.930 	1.093E15 	0x0	1.133	1.000
228	0.985 	1.214E15 	0x0	1.034	1.000
229	1.043 	1.149E15 	0x0	0.942	1.000
230	1.074 	1.074E15 	0x0	0.906	1.000
231	1.085 	1.060E15 	0x0	0.914	1.000
232	1.100 	1.019E15 	0x0	0.932	1.000
233	1.128 	9.949E14 	0x0	0.968	1.000
234	1.143 	9.857E14 	0x0	0.985	1.000
235	1.171 	9.567E14 	0x0	1.046	1.000
236	1.172 	9.414E14 	0x0	1.115	1.000
237	1.201 	8.878E14 	0x0	1.000	1.000
238	1.202 	8.956E14 	0x0	1.109	1.000
239	1.195 	8.556E14 	0x0	1.099	1.000
240	1.205 	9.289E14 	0x0	1.056	1.000
241	1.203 	8.469E14 	0x0	1.060	1.000
242	1.237 	8.406E14 	0x0	1.074	1.000
243	1.231 	8.283E14 	0x0	1.037	1.000
244	1.217 	8.591E14 	0x0	0.987	1.000
245	1.209 	8.707E14 	0x0	0.972	1.000
246	1.199 	8.921E14 	0x0	0.986	1.000
247	1.191 	9.044E14 	0x0	1.051	1.000
248	1.180 	9.538E14 	0x0	1.086	1.000
249	1.197 	8.658E14 	0x0	1.145	1.000
250	1.192 	9.272E14 	0x0	1.103	1.000
251	1.178 	6.611E14 	0x0	1.031	1.000
252	1.126 	1.018E15 	0x0	0.873	1.000
253	1.107 	1.006E15 	0x0	0.766	1.000
254	1.090 	1.070E15 	0x0	0.862	1.000
255	1.043 	1.045E15 	0x0	1.094	1.000
256	1.004 	1.003E15 	0x0	1.255	1.000
257	0.808 	1.632E15 	0x0	1.098	1.000
258	0.877 	1.402E15 	0x0	1.087	1.000
259	0.920 	1.386E15 	0x0	1.061	1.000
260	0.951 	1.346E15 	0x0	0.998	1.000
261	0.988 	1.259E15 	0x0	0.930	1.000
262	1.000 	1.249E15 	0x0	0.890	1.000
263	1.034 	1.198E15 	0x0	0.872	1.000
264	1.008 	1.199E15 	0x0	0.970	1.000
265	1.008 	1.186E15 	0x0	0.987	1.000
266	1.014 	1.155E15 	0x0	0.992	1.000
267	1.013 	1.149E15 	0x0	1.000	1.000
268	1.000 	1.130E15 	0x0	1.066	1.000
269	1.005 	1.103E15 	0x0	1.095	1.000
270	1.004 	1.153E15 	0x0	1.111	1.000
271	0.999 	1.122E15 	0x0	1.087	1.000
272	1.003 	1.130E15 	0x0	1.044	1.000
273	0.982 	9.210E14 	0x0	1.088	1.000
274	0.977 	1.185E15 	0x0	1.081	1.000
275	0.958 	1.206E15 	0x0	1.028	1.000
276	-0.018 	3.758E13 	0x1	1.000	1.000
