# gains, weight, flags from 16896
# coupling from 16888
#
# BEch	gain	weight		flag	eff	gRow
1	-0.013 	5.784E13 	0x1	1.000	1.000
2	-0.013 	5.948E13 	0x1	1.000	1.000
3	0.991 	7.886E14 	0x0	1.102	1.000
4	-0.015 	6.421E13 	0x1	1.000	1.000
5	1.008 	1.150E15 	0x0	1.101	1.000
6	1.021 	1.392E15 	0x0	1.028	1.000
7	1.020 	1.469E15 	0x0	1.011	1.000
8	0.980 	1.491E15 	0x0	1.054	1.000
9	1.000 	1.016E15 	0x0	0.991	1.000
10	1.002 	1.447E15 	0x0	0.956	1.000
11	1.002 	1.426E15 	0x0	0.910	1.000
12	0.986 	1.508E15 	0x0	0.914	1.000
13	0.986 	1.518E15 	0x0	0.896	1.000
14	0.991 	1.593E15 	0x0	0.907	1.000
15	0.988 	1.425E15 	0x0	0.865	1.000
16	0.997 	1.412E15 	0x0	0.859	1.000
17	0.995 	1.441E15 	0x0	0.898	1.000
18	0.978 	1.302E15 	0x0	0.934	1.000
19	0.978 	1.322E15 	0x0	0.940	1.000
20	0.953 	8.774E14 	0x0	0.960	1.000
21	0.950 	1.469E15 	0x0	0.932	1.000
22	0.972 	1.453E15 	0x0	0.929	1.000
23	0.958 	1.565E15 	0x0	0.901	1.000
24	0.925 	1.704E15 	0x0	0.924	1.000
25	0.907 	1.790E15 	0x0	0.960	1.000
26	0.886 	1.570E15 	0x0	0.991	1.000
27	0.886 	1.761E15 	0x0	0.978	1.000
28	0.873 	1.942E15 	0x0	0.970	1.000
29	0.853 	1.725E15 	0x0	0.987	1.000
30	0.846 	1.688E15 	0x0	1.011	1.000
31	0.821 	1.045E14 	0x0	0.977	1.000
32	-0.009 	5.328E13 	0x1	1.000	1.000
33	0.806 	4.243E14 	0x0	1.091	1.000
34	0.860 	7.423E14 	0x0	1.122	1.000
35	0.875 	1.034E15 	0x0	1.114	1.000
36	0.896 	1.034E15 	0x0	1.089	1.000
37	0.909 	1.315E15 	0x0	1.092	1.000
